company,product name ,category,ingredients,link,total number of reviews,product rate 
FENTY BEAUTY by Rihanna,Slip Shine Sheer Shiny Lipstick,"Home
Makeup
Lips
Lipstick","Olus Oil, Ricinus Communis (Castor) Seed Oil, Polybutene, Punica Granatum Sterols, C12-15 Alkyl Lactate, Trimethylolpropane Triisostearate, Diisostearyl Malate, Candelilla Cera/Euphorbia Cerifera (Candelilla) Wax/Cire De Candelilla, Cera Alba/Beeswax/Cire D'abeille, Hydrogenated Vegetable Oil, Polyethylene, Synthetic Fluorphlogopite, Phenoxyethanol, Hydrogenated Polycyclopentadiene, Vanillin, Parfum/Fragrance, Isododecane, Tin Oxide. May Contain (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850), Red 30 Lake (CI 73360), Red 28 Lake (CI 45410), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090), Red 6 (CI 15850).",https://www.ulta.com/p/slip-shine-sheer-shiny-lipstick-pimprod2031479?sku=2592342,0,4.7
L'Oréal,Voluminous Volume Building Curved Brush Mascara,"Home
Makeup
Eyes
Mascara","Water, Paraffin, Cyclomethicone, Stearic Acid, Beeswax, Triethanolamine, Acacia, Carnauba Wax, Dimethiconol, 2-Oleamido-1, 3-Octadecanediol, Hydroxyethylcellulose, Sodium Polymethacrylate, Panthenol, Imidazolidinyl Urea, Methylparaben, Ethoxydiglycol, Propylparaben, Simethicone, Polyquaternium-10. May Contain: Iron Oxides, Titanium Dioxide, Ultramarines.",https://www.ulta.com/p/voluminous-volume-building-curved-brush-mascara-2642?sku=1472989,0,4.1
Gigi,Brazilian Microwave Wax & Essentials,"Home
Body Care
Self Care & Wellness
Hair Removal","Rosin (Colophonium, Colophane), Glyceryl Rosinate, Beeswax (Cera Alba, Cire d'abeille), Methyl Hydrogenated Rosinate, Glycerin, Paraffin, Glycine Soja (Soybean) Oil, Ethylhexyl Palmitate, Polyester-3, Silica, Aluminum Hydroxide, Titanium Dioxide (CI 77891), Blue 1 Lake (CI 42090).",https://www.ulta.com/p/brazilian-microwave-wax-essentials-pimprod2005835?sku=2543505,0,2.8
Neutrogena,Hydro Boost Eye Gel-Cream,"Home
Skin Care
Dermatologist Recommended
Treatments & Serums","Water, Dimethicone, Glycerin, Cetearyl Olivate, Sorbitan Olivate, Polyacrylamide, Phenoxyethanol, Dimethicone/Vinyl Dimethicone Crosspolymer, Synthetic Beeswax, C13-14 Isoparaffin, Dimethicone Crosspolymer, Carbomer, Trehalose, Dimethiconol, Chlorphenesin, Laureth-7, Sodium Hyaluronate, Ethylhexylglycerin, Sodium Hydroxide, C12-14 Pareth-12.",https://www.ulta.com/p/hydro-boost-eye-gel-cream-xlsImpprod12041839?sku=2284293,0,4.4
Duke Cannon Supply Co,Cannon Balm,"Home
Men
Skin Care
Moisturizers & Treatments","Active Ingredients: Octinoxate, Oxybenzone; Inactive ingredients: Organic Sunflower Oil, Organic Beeswax, Organic Coconut oil, Organic Shea Butter, Peppermint Essential Oil, Natural Flavor, Organic Tamanu Oil, Organic Matcha Green Tea, Mixed Tocopherols, Organic Calendula Extract, Organic Stevia",https://www.ulta.com/p/cannon-balm-xlsImpprod16171059?sku=2512952,0,5
Dior,Rouge Dior Forever Lipstick,"Home
Makeup
Lips
Lipstick","Forever Nude Style: Alkane, Isododecane, Helianthus Annuus (Sunflower) Seed Wax, Bis-Hydroxypropyl Dimethicone/Smdi Copolymer, Silica, Jojoba Esters, Cera Carnauba (Copernicia Cerifera (Carnauba) Wax), Cera Alba (Beeswax), Lauryl PEG-10 Tris(Trimethylsiloxy)Silylethyl Dimethicone, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Parfum (Fragrance), Sodium Myristoyl Glutamate, Punica Granatum Flower Extract, Disteardimonium Hectorite, Lauroyl Lysine, Polyglyceryl-3 Diisostearate, Ammonium Glycyrrhizate, Aluminum Hydroxide, Propylene Carbonate, Caprylic/Capric Triglyceride, Polyhydroxystearic Acid, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Isostearic Acid, Paeonia Officinalis Flower Extract, Lecithin, Polyglyceryl-3 Polyricinoleate, Tocopherol. May Contain: CI 77492, CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide), CI 15850 (Red 7), CI 15985 (Yellow 6 Lake), CI 19140 (Yellow 5 Lake), CI 42090 (Blue 1 Lake).",https://www.ulta.com/p/rouge-dior-forever-lipstick-pimprod2036864?sku=2604467,0,4.6
MASON MAN,Secret Stache After Shave Balm,"Home
Men
Shaving
Aftershave","Aqua Cetearyl Alchocol, Paraffinium, Liquidum, Glyceryl Stearate, Polyquaternium-22, C13-16 Isoparaffin, Laureth -25, Glyceryl Stearate, PEG-100, Stearate, Stearic Acid, Dimethicone, Xanthan Gum, Beeswax, Imidzolidynl, Urea, Parfum, Phenoxyethanol, Tocopherol, Argania Spinosa Kernel Oil, Chlorphensin, Tocopherol.",https://www.ulta.com/p/secret-stache-after-shave-balm-pimprod2012280?sku=2559783,0,4.7
Aveeno,Positively Radiant Gel Moisturizer,"Home
Skin Care
Moisturizers
Face Moisturizer","Water, Glycerin, Dimethicone, Glycine Soja (Soybean) Seed Extract, Cetearyl Olivate, Dimethicone Crosspolymer, Sorbitan Olivate, Polyacrylamide, Phenoxyethanol, Synthetic Beeswax, C13-14 Isoparaffin, Dimethiconol, Chlorphenesin, Fragrance, Carbomer, Laureth-7, Sodium Hyaluronate, Ethylhexylglycerin, Sodium Hydroxide, Silica, Titanium Dioxide, Mica.",https://www.ulta.com/p/positively-radiant-gel-moisturizer-pimprod2028511?sku=2587060,0,4.6
18.21 Man Made,Wax,"Home
Men
Hair
Styling","Diethylhexyl Malate, Lanolin Wax, Bentonite, Beeswax, Petrolatum, Diatomaceous Earth, Microcrystalline Wax, Cetearteth-20, Hydrolyzed Quinoa, Peg-16 Macadamia Glycerides, Paraffin, Phenoxyethanol, Ethylhexylglycerin, Water (Aqua), Potassium Sorbate, Sodium Benzoate, Fragrance (Parfum), Coumarin, Limonene, Benzyl Alcohol, Eugenol, Linalool, Citral.",https://www.ulta.com/p/wax-pimprod2005011?sku=2543431,0,4.1
Sexy Hair,Style Sexy Hair Matte Clay,"Home
Hair
Styling Products
Wax & Pomade","Bentonite, Petrolatum, Beeswax (Cera Alba, Cire d'abeille), Methylheptyl Isostearate, Triethyl Citrate, Propylene Glycol, Dicaprylyl Maleate, Glycerin, Butylene Glycol, Oleth-20, Water (Aqua, Eau), VP/VA Copolymer, Fragrance (Parfum), Butylphenyl Methylpropional, Limonene, Linalool, Coumarin, Citronellol, Geraniol, Benzyl Benzoate.",https://www.ulta.com/p/style-sexy-hair-matte-clay-pimprod2009126?sku=2550688,0,5
Bed Head,Trouble Maker Dry Spray Wax Texture Finishing Spray,"Home
Hair
Styling Products
Wax & Pomade","Dimethyl Ether, Water (Aqua/Eau), PVP, Cocos Nucifera (Coconut) Oil, Glycerin, Phenoxyethanol, Cetearyl Alcohol, PEG-8 Beeswax, Fragrance (Parfum), Moroccan Lava Clay, PEG-40 Hydrogenated Castor Oil, Copernicia Cerifera (Carnauba) Wax (Cera Carnauba/Cire De Carnauba), Dimethicone.",https://www.ulta.com/p/trouble-maker-dry-spray-wax-texture-finishing-spray-pimprod2027510?sku=2579476,0,4.2
bareMinerals,BROW MASTER Sculpting Pencil,"Home
Makeup
Eyes
Eyebrows","Synthetic Fluorphlogopite, Stearic Acid, Triethylhexanoin, Hydrogenated Castor Oil, Synthetic Japan Wax, Beeswax (Cera Alba/Cire D'abeille), Sorbitan Sesquiisostearate, Tocopherol, Aluminum Hydroxide. May Contain/Peut Contenir (+/-): Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/brow-master-sculpting-pencil-pimprod2034492?sku=2599557,0,3.4
Lano,Lemonaid Lip Treatment,"Home
Skin Care
Moisturizers
Lip Care","Lanolin*, Prunus Amygdalus Dulcis (Almond) Oil*, Butyrospermum Parkii (Shea) Butter*, Flavour/Aroma (Natural)*, Cera Alba/Beeswax/Cire D'Abeille*, Tocopherol (Vit E)*, Citrus Limon Peel Oil*, Citrus (Lime) Aurantifolia Oil*, Mica/Titanium Dioxide, Limonene*, Citral*, Linalool*. *Naturally Derived",https://www.ulta.com/p/lemonaid-lip-treatment-xlsImpprod15241166?sku=2549505,0,4.7
SoCozy,Curl Leave-In Conditioner for Kids Spray,"Home
Hair
Kid's Haircare","Water (Aqua/Eau), Cetearyl Alcohol, Hydrogenated Ethylhexyl Olivate, Behentrimonium Chloride, Glycerin, Hydrogenated Olive Oil Unsaponifiables, Hydrolyzed Jojoba Esters, Hydrolyzed Vegetable Protein, Panthenol (pro-Vitamin B-5), Beeswax, Lactic Acid, Cetrimonium Chloride, Steareth-2, Ethylhexylglycerin, Phenoxyethanol, Fragrance (Parfum).",https://www.ulta.com/p/curl-leave-in-conditioner-kids-spray-xlsImpprod15721035?sku=2508749,0,4.8
Beautycounter,Lid Glow Cream Shadow,"Home
Makeup
Eyes
Eyeshadow","Gleam: Aqua/Water/Eau, Mica, Zea Mays (Corn) Starch*, Coconut Alkanes, Glycerin, Polyglyceryl-6 Distearate, Di-C20-40 Alkyl Dimer Dilinoleate, Brassica Campestris/Aleurites Fordi Oil Copolymer, Cetyl Alcohol, Capryloyl Glycerin/Sebacic Acid Copolymer, Gluconolactone, Jojoba Esters, Glyceryl Behenate, Bentonite, Butyrospermum Parkii (Shea) Butter*, Cocos Nucifera (Coconut) Oil*, Acacia Decurrens Flower Wax, Microcrystalline Cellulose, Helianthus Annuus (Sunflower) Seed Wax, Aloe Barbadensis Leaf Juice*, Chamomilla Recutita (Matricaria) Flower Extract, Cucumis Sativus (Cucumber) Fruit Extract, Polyglyceryl-3 Beeswax, Tocopheryl Acetate, Sodium Stearoyl Glutamate, Hydroxyacetophenone, Xanthan Gum, Coco-Caprylate/Caprate, Cellulose Gum, Polyglycerin-3, Sodium Benzoate, Calcium Gluconate, Sodium Hydroxide, Sodium Chloride, Tocopherol, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Bismuth Oxychloride (CI 77163).
*Organic",https://www.ulta.com/p/lid-glow-cream-shadow-pimprod2038183?sku=2606464,0,4.6
Too Faced,Melted Matte Liquid Lipstick,"Home
Makeup
Lips
Lipstick","Lady Balls: Isododecane, Cyclopentasiloxane, Dimethicone, Trimethylsiloxysilicate, Hydrogenated Polyisobutene, Kaolin, Beeswax/Cera Alba/Cire d'Abeille, Talc, Silica Dimethyl Silylate, Cyclohexasiloxane, Disteardimonium Hectorite, Aqua/Water/Eau, Butylene Glycol, Caprylyl Glycol, Cetearyl Ethylhexanoate, Ethylhexyl Palmitate, Glyceryl Behenate/Eicosadioate, Helianthus Annuus (Sunflower) Seed Oil/Helianthus Annuus Seed Oil, Hexylene Glycol, Hydrogen Dimethicone, Palmitoyl Tripeptide-38, Persea Gratissima (Avocado) Oil/Persea Gratissima Oil, Phenoxyethanol, Portulaca Pilosa Extract, Propylene Carbonate, Retinyl Palmitate, Sodium Hyaluronate, Sorbitan Isostearate, Sucrose Cocoate, Tocopherol. May Contain: Red 7 Lake (CI 15850), Red 30 Lake (CI 73360).",https://www.ulta.com/p/melted-matte-liquid-lipstick-xlsImpprod14381005?sku=2304703,0,4.4
LOLI Beauty,Date Nut Brûlée Organic Nourishing Miracle Balm,"Home
Skin Care
Cleansers
Makeup Remover","Balanites Aegyptiaca (Desert Date) Kernel Oil*, Olea Europaea (Olive) Fruit Oil*, Calophyllum Inophyllum (Tamanu) Seed Oil**, Helianthus Annuus (Sunflower) Seed Wax****, Tocopherol (Vitamin E)***, Rosmarinus Officinalis (Rosemary) Leaf Extract**.
* Organic, Food Grade.
** Organic.
*** Food Grade.
**** Natural. Plant Derived. 91% certified organic ingredients. Natural plant waxes + vitamin E cannot be certified organic.",https://www.ulta.com/p/date-nut-brulee-organic-nourishing-miracle-balm-pimprod2023416?sku=2604151,0,4.7
Burt's Bees,Lip Gloss,"Home
Makeup
Lips
Lip Gloss","Ricinus Communis (Castor) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Oleic/Linoleic/Linolenic Polyglycerides, Polyhydroxystearic Acid, Cera Alba [Beeswax], Silica, Aroma [Flavor]*, Butyrospermum Parkii (Shea) Butter, Glyceryl Rosinate, Persea Gratissima (Avocado) Oil, Hydrogenated Apricot Kernel Oil, Hydrogenated Apricot Oil Unsaponifiables, Prunus Armeniaca (Apricot) Kernel Oil Unsaponifiables, Tocopherol, Theobroma Cacao (Cocoa) Seed Butter, Olea Europaea (Olive) Oil Unsaponifiables, Jojoba Esters, Helianthus Annuus (Sunflower) Seed Wax, Glycine Soja (Soybean) Oil, Acacia Decurrens Flower Wax, Citric Acid, Glyceryl Behenate, Polyglycerin-3, Linalool. May Contain: CI 75470 [Carmine], CI 77491, CI 77492, CI 77499 [Iron Oxides]. *Arome Naturel / Natural Aroma.",https://www.ulta.com/p/lip-gloss-pimprod2008682?sku=2553246,0,4.7
Burt's Bees,Matte Stick Lipstick,"Home
Makeup
Lips
Lipstick","Oryza Sativa (Rice) Bran Wax, Ricinus Communis (Castor) Seed Oil, Cera Alba [Beeswax], Simmondsia Chinensis (Jojoba) Seed Oil, Methylheptyl Isostearate, CI 77491, 77492, 77499 [Iron Oxides], Undecane, Helianthus Annuus (Sunﬂower) Seed Oil, Silica, Stearyl Alcohol, Tridecane, Caprylic/Capric Triglyceride, Simmondsia Chinensis (Jojoba) Butter, Theobroma Grandiﬂorum Seed Butter, Raphanus Sativus (Radish) Seed Extract, Garcinia Indica Seed Butter, Theobroma Cacao (Cocoa) Seed Butter, Cocos Nucifera (Coconut) Oil, Mica, Triheptanoin, Polyglyceryl-6 Polyricinoleate, CI 77891 [Titanium Dioxide], Aroma [ﬂavor]*, Alumina, Tocopherol, Glycine Soja (Soybean) Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Linalool. *Natural ﬂavor/Arôme Naturel.",https://www.ulta.com/p/matte-stick-lipstick-pimprod2008694?sku=2553497,0,4
Grande Cosmetics,GrandePOUT Plumping Lip Mask,"Home
Makeup
Lips
Lip Plumpers","Petrolatum, Diisostearyl Malate, Butyrospermum Parkii (Shea) Butter, Synthetic Beeswax, Microcrystalline Wax/Cera Microcristallina/Cire Microcristalline, Persea Gratissima (Avocado) Oil, Cetearyl Alcohol, Polybutene, Steareth-2, Glycerin, Aroma/Flavor, Cetyl Stearate, Isostearyl Isostearate, Cetyl Alcohol, Potassium Cetyl Phosphate, Stearic Acid, Polyglyceryl-6 Distearate, Jojoba Esters, Polyglyceryl-3 Beeswax, Helianthus Annuus (Sunflower) Seed Oil, Behenyl Alcohol, Polyglyceryl-3 Stearate, Theobroma Cacao (Cocoa) Seed Butter, Steareth-21, Glycol Distearate, Candelilla/Jojoba/Rice Bran Polyglyceryl-3 Esters, Glyceryl Stearate, Sodium Stearoyl Lactylate, Copernicia Cerifera (Carnauba) Wax, Ricininus Communis (Castor) Seed Oil, Hydrogenated Castor Oil, Acrylates/Octylacrylamide Copolymer, Glycine Soja (Soybean) Oil, Dimethicone, Hydrogenated Polyisobutene, Styrene/Acrylates Copolymer, Acrylates/Dimethicome Copolymer, Butylene Glycol, Cetearly Ethylhexanoate, Sorbitan Isostearate, Portulaca Pilosa Extract, Sucrose Cocoate, Palmitoyl Tripeptide-38, Phenoxyethanol, Ethylhexylglycerin, Hydrogenated Poly(C6-14 Olefin), Pentaerythrityl Tetraisostearate, Polyacrylate-21, Arylates/Dimethylaminoethyl Methacrylate Copolymer, Menthol, Titanium Dioxide (CI 77891), Yellow 5 (CI 19140), Red 7 (CI 15850), Octyldodecanol, Quarternium-90 Bentonite, Propylene Carbonate, Methyl Nicotinate, Cafeeine, Niacin, Mentha Piperita (Peppermint) Oil, Sodium Hyaluronate, Carica Papaya Fruit Extract, Ethylhexyl Palmitate, Tribehenin, Palmitoyl Tripeptide-1, Litchi Chinensis (Lychee Fruit) Extract, Tetrahexyldecyl Ascorbate, Chenopodium Quinoa Seed Extract, Beta Glucan, Raspberry Ketone.",https://www.ulta.com/p/grandepout-plumping-lip-mask-pimprod2028523?sku=2587554,0,4.5
L'Oréal,Magic Root Precision Temporary Gray Concealer Brush,"Home
Hair
Hair Color
Root Touch Up","Cyclopentasiloxane, Isododecane, Trimethylsiloxysilicate, CI 77491, CI 77492, CI 77499/Iron Oxides, Polyethylene, Triethylhexanoin, Isopropyl Lanolate, Sorbitan Sesquioleate, Disteardimonium Hectorite, Trihydroxystearin, Dimethicone, Silica, Phenoxyethanol, Propylene Carbonate, Peg-40 Stearate, Cera Alba/Beeswax/Cire Dabeille, Mica Fil Code D223142/1.",https://www.ulta.com/p/magic-root-precision-temporary-gray-concealer-brush-pimprod2005469?sku=2543126,0,4.2
One Love Organics,Botanical B Enzyme Cleansing Oil,"Home
Skin Care
Cleansers
Cleansing Balms & Oils","Helianthus Annuus (Sunflower) Seed Oil*, Caprylic/Capric Triglyceride, Di-PPG-2 Myreth-10 Adipate, Polyglycerol-3 Beeswax, Carica Papaya (Papaya) Seed Oil, Cucurbita Pepo (Pumpkin) Seed Oil*, Tocopherol, Ascorbyl Palmitate, Papain*, Lecithin*, Fragrance/Parfum.
*Ingredients From Organic Farming.",https://www.ulta.com/p/botanical-b-enzyme-cleansing-oil-pimprod2019562?sku=2573301,0,4.8
LORAC,Behind the Scenes Eye Primer,"Home
Makeup
Eyes
Eye Primer & Base","Isododecane, Talc, Trihydroxystearin, Polyethylene, Disteardimonium Hectorite, VP/Eicosene Copolymer, Triethylhexanoin, Cyclopentasiloxane, Isopropyl Lanolate, Sorbitan Sesquioleate, PEG-40 Stearate, Propylene, Carbonate, Beeswax (Cera Alba), Dimethicone, Trimethylsiloxysilicate, Triethoxycaprylylsilane, Phenoxyethanol, Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77499, 77491, 77492).",https://www.ulta.com/p/behind-scenes-eye-primer-xlsImpprod1840063?sku=2214801,0,4.4
Essence,I LOVE EXTREME volume mascara,"Home
Makeup
Eyes
Mascara","Aqua (Water), Synthetic Beeswax, Paraffin, Glyceryl Stearate, Acacia Senegal Gum, Butylene Glycol, Oryza Sativa (Rice) Bran Wax, Stearic Acid, Palmitic Acid, Polybutene, VP/Eicosene Copolymer, Carnauba (Copernicia Cerifera) Wax, Aminomethyl Propanol, Hydroxyethylcellulose, Phenoxyethanol, Propylparaben, CI 77499 (Iron Oxides).",https://www.ulta.com/p/i-love-extreme-volume-mascara-xlsImpprod4160113?sku=2243136,0,4.2
Well People,Expressionist Brow Pencil,"Home
Makeup
Eyes
Eyebrows","Hydrogenated Castor Oil, C10-18 Triglycerides, Synthetic Beeswax, Hydrogenated Coco-Glycerides, Mica, Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Wax, Bis-Diglyceryl Polyacyladipate-1, Euphorbia Cerifera (Candelilla) Wax/Euphorbia Cerifera Wax, Mangifera Indica (Mango) Seed Butter/Mangifera Indica Seed Butter, Simmondsia Chinensis (Jojoba) Seed Oil/Simmondsia Chinensis Seed Oil, Ricinus Communis (Castor) Seed Oil/Ricinus Communis Seed Oil, Ethylhexylglycerin, Tocopheryl Acetate, Polyhydroxystearic Acid, Lecithin, Ethylhexyl Palmitate, Isopropyl Myristate, Isostearic Acid, Polyglyceryl-3 Polyricinoleate.",https://www.ulta.com/p/expressionist-brow-pencil-pimprod2032452?sku=2596722,0,4.5
CoverGirl,Perfect Point Plus Eye Pencil,"Home
Makeup
Eyes
Eyeliner","PPG-2 Myristyl Ether Propionate, Cera Microcristallina/Microcrystalline Wax/Cire Microcrystalline, Polyethylene, Cera Alba/Beeswax/Cire d'abeille, Copernicia Cerifera Cera/Copernicia Cerifera (Carnauba), Wax/Cire de Carnauba, Paraffin, Ricinus Communis (Castor) Seed Oil, Cetyl Alcohol, Caprylyl Glycol, Silica, Silylate, PEG-8, Tocopherol, Ascorbyl Palmitate, Ascorbic Acid, Citric Acid. May Contain: Iron Oxides ( 77491, CI 77492, CI 77499), Ultramarines (CI 77007), Titanium Dioxide (CI77891), Ferric Ammonium Ferrocyanide (CI 77510), Carmine (CI 75470), Mica (CI 77019), Yellow 5 Lake (CI 19140).",https://www.ulta.com/p/perfect-point-plus-eye-pencil-11077?sku=1131098,0,3.7
SUNDAY RILEY,Auto Correct Brightening and Depuffing Eye Cream,"Home
Skin Care
Eye Treatments
Eye Cream","Water/Eau/Aqua, PEG-8 Beeswax, Caprylyl Caprylate/Caprate, Polyglyceryl-6 Distearate, Dimethicone, C10-18 Triglycerides, Glycerin, Polypropylsilsesquioxane, Phenyl Trimethicone, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Trimethylsiloxysilicate, Anthemis Nobilis (Roman Chamomile) Flower Oil, Boron Nitride, Fructose, Jojoba Esters, Sodium Phytate, Theobroma Cacao (Cocoa) Seed Butter, Polyglyceryl-3 Beeswax, Butyrospermum Parkii (Shea) Butter, Propanediol, Aesculus Hippocastanum (Horse Chestnut) Extract, Coffea Arabica (Coffee) Seed Extract, Methylpropanediol, Acmella Oleracea (Spilanthes) Extract, Polysilicone-11, Caprylyl Glycol, Caffeine, Citrullus lanatus (Watermelon) Fruit Extract, Pyrus Malus (Apple) Fruit Extract, Lens Escuelenta (Lentil) Fruit Extract, Sodium PCA, Sodium Lactate, Ptychopetalum Olacoides Bark/Stem Extract, Pfaffia Paniculata (Brazilian Ginseng) Root Extract, Lilium Candidum (Madonna Lilly) Flower Extract, Phenoxyethanol, Glycolic Acid, Synthetic Fluorphlogopite, Silica, Mica, Titanium Dioxide, Carthamus Tinctorius (Safflower) Seed Oil, Tagetes Erecta (Marigold) Flower Extract, Triethyl Citrate, Cetyl Alcohol, Caprylyl/Capryl Glucoside, Benzoic Acid, Lecithin, Polysorbate 60, Sorbitan Isostearate, Potassium Sorbate, Benzyl Alcohol, Sodium Benzoate, Citric Acid, Linalool, Limonene.",https://www.ulta.com/p/auto-correct-brightening-depuffing-eye-cream-pimprod2007859?sku=2550165,0,4.5
ULTA Beauty Collection,Too Cheeky Lip & Cheek Color Stick,"Home
Makeup
Face
Blush","Ethylhexyl Palmitate, Octyldodecanol, Caprylic/Capric Triglyceride, Diisostearyl Malate, Polymethyl Methacrylate, Silica, Euphorbia Cerifera (Candelilla) Wax, Polybutene, Polyethylene, Tribehenin, Copernicia Cerifera (Carnauba) Wax, Synthetic Beeswax, Triethoxycaprylylsilane, Tocopherol, Caprylyl Glycol. May Contain: Mica (CI 77019), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Red 30 Lake (CI 73360).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/too-cheeky-lip-cheek-color-stick-pimprod2015889?sku=2556122,0,4.3
BLK/OPL,TRUE COLOR Mineral Matte Crème Powder Foundation SPF 15,"Home
Makeup
Face
Foundation","Active: Octinoxate 7.5%, Octisalate 5.0%,Titanium Dioxide 2.0% (sunscreens) InActive: Ethylhexyl Palmitate, Aluminum Starch Octenylsuccinate, Hydrogenated Coco-Glycerides, Copernicia Cerifera (Carnauba) Wax, Nylon-12, Bis-PEG-12 Dimethicone Beeswax, Tribehenin, Octyldodecyl Neopentanoate, Microcrystalline Wax, Sesamum Indicum (Sesame) Seed Oil, Octyldodecanol, Oleic Acid, Magnesium Carbonate, Silica Silylate, Aloe Barbadensis Leaf Juice, Tocopherol, Ascorbyl Palmitate, Triethoxycaprylylsilane, Caprylyl Glycol. May Contain (+/-) Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Chromium Oxide Greens (CI 77288), Ultramarines (CI 77007).",https://www.ulta.com/p/true-color-mineral-matte-creme-powder-foundation-spf-15-pimprod2022221?sku=2578381,0,4
BLK/OPL,Liquid Matte Lipstick,"Home
Makeup
Lips
Lipstick","Isododecane, Octyldodecanol, Beeswax (Cera Alba), VP/Hexadecene Copolymer, Disteardimonium Hectorite, Cyclopentasiloxane, C18-36 Acid Triglyceride, Kaolin, Propylene Carbonate, Lecithin, Polybutene, Tocopherol, Tocopheryl Acetate, Ascorbyl Palmitate, Ethylhexylglycerin, Mica, Calcium Sodium Borosilicate, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Polyethylene Terephthalate, Acrylates Copolymer, Silica, Tin Oxide, Phenoxyethanol.",https://www.ulta.com/p/liquid-matte-lipstick-pimprod2022250?sku=2578433,0,3.3
Milani,Highly Rated Anti-Gravity Mascara,"Home
Gifts
By Price
$25 and Under","Water / Aqua / Eau, Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire de carnauba, Glyceryl Stearate, Hydrogenated Olive Oil Stearyl Esters, Hydroxypropyl Starch, Synthetic Wax, Stearic Acid, Helianthus Annuus (Sunflower) Seed Wax, Palmitic Acid, Butylene Glycol, Olea Europaea (Olive) Oil Unsaponifiables, Aminomethyl Propanol, Ricinus Communis (Castor) Seed Oil, Synthetic Beeswax, Phenoxyethanol, Caprylyl Glycol, Galactoarabinan, Rhus Succedanea Fruit Wax, Shorea Robusta Resin, Hydroxyethylcellulose, Sodium Dehydroacetate, Xanthan Gum, Hydroxyacetophenone, Tocopherol, Iron Oxides (CI 77499), Ultramarines (CI 77007).",https://www.ulta.com/p/highly-rated-anti-gravity-mascara-pimprod2028138?sku=2587303,0,4.5
florence by mills,Work It Pout Plumping Lip Gloss,"Home
Makeup
Lips
Lip Gloss","Polybutene, Caprylic/Capric Triglyceride, Hydrogenated Styrene/Methylstyrene/Indene Copolymer, Synthetic Beeswax, Diisostearyl Malate, Hydrogenated Polyisobutene, Calcium Aluminum Borosilicate, Ethylhexyl Palmitate, Menthoxypropanediol, Silica Dimethyl Silylate, Butyrospermum Parkii (Shea) Butter, Flavor/Aroma, Helianthus Annuus (Sunflower) Seed Oil, Tocopheryl Nicotinate, Tribehenin, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Simmondsia Chinensis (Jojoba) Seed Oil, Glycerin, Water/Aqua/Eau, Sorbitan Isostearate, Tocopheryl Acetate, Tin Oxide, Capsicum Frutescens Fruit Extract, Zingiber Officinale (Ginger) Root Extract, Synthetic Fluorphlogopite, Phenoxyethanol, Palmitoyl Tripeptide-1, Titanium Dioxide (CI 77891), Red 28 Lake (CI 45410).",https://www.ulta.com/p/work-it-pout-plumping-lip-gloss-pimprod2030682?sku=2590916,0,4.4
