company,product name ,category,ingredients,link,total number of reviews,product rate 
Clinique,All About Shadow Quad Eyeshadow,"Home
Makeup
Eyes
Eyeshadow","Talc, Zinc Stearate, Nylon-12, Dimethicone, Octyldodecyl Stearoyl Stearate, Silica, Astrocaryum Murumuru Seed Butter, Caffeine, Boron Nitride, Methicone, Caprylyl Glycol, Tocopheryl Acetate, Trimethylsiloxysilicate, PTFE, Hexylene Glycol, Alumina, Synthetic Fluorphlogopite, Tin Oxide, Phenoxyethanol. May Contain: Mica, Titanium Dioxide (CI 77891), Blue 1 Lake (CI 42090), Ultramarines (CI 77007), Ferric Ferrocyanide (CI 77510), Chromium Hydroxide Green (CI 77289), Chromium Oxide Greens (CI 77288), Manganese Violet (CI 77742), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77491, CI 77492, CI 77499), Bismuth Oxychloride (CI 77163), Carmine (CI 75470).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/all-about-shadow-quad-eyeshadow-xlsImpprod10791987?sku=2262078,0,4.3
KVD Beauty,Planet Fanatic Fully Recyclable Wet/Dry Eyeshadow Palette,"Home
Gifts
By Category
Makeup Gifts","Fault Line, Fragment, Tidal Flow: Talc, Mica, Aluminum Starch Octenylsuccinate, Dimethicone, Octyldodecyl Stearoyl Stearate, Zea Mays (Corn) Starch, Zinc Stearate, Polybutene, Isododecane, Triethoxycaprylylsilane, Dehydroacetic Acid, Sorbic Acid, Aluminum Hydroxide. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Ultramarines (CI 77007).
Tectonic, Igneous, Strata, Crater: Talc, Mica, Aluminum Starch Octenylsuccinate, Dimethicone, Octyldodecyl Stearoyl Stearate, Zea Mays (Corn) Starch, Zinc Stearate, Polybutene, Isododecane, Triethoxycaprylylsilane, Dehydroacetic Acid, Sorbic Acid. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Manganese Violet (CI 77742), Ultramarines (CI 77007).
Dune Shift: Isododecane, Synthetic Fluorphlogopite, Isostearyl Neopentanoate, Mica, Isocetyl Stearate, Silica, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Ethylhexylglycerin, Sorbic Acid, Calcium Sodium Borosilicate, Tocopherol, Tin Oxide, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Iron Oxides (CI 77491, CI 77499), Titanium Dioxide (CI 77891).
Organism: Isododecane, Isostearyl Neopentanoate, Synthetic Fluorphlogopite, Mica, Isocetyl Stearate, Silica, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Ethylhexylglycerin, Calcium Sodium Borosilicate, Sorbic Acid, Tocopherol, Tin Oxide, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491).
Biophilia: Isododecane, Mica, Isostearyl Neopentanoate, Isocetyl Stearate, Silica, Calcium Sodium Borosilicate, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Ethylhexylglycerin, Sorbic Acid, Tocopherol, Tin Oxide, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Iron Oxides (CI 77491, CI 77499), Titanium Dioxide (CI 77891), Ferric Ferrocyanide (CI 77510).
Solar Wind: Synthetic Fluorphlogopite, Isododecane, Isostearyl Neopentanoate, Isocetyl Stearate, Calcium Sodium Borosilicate, Mica, Silica, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Ethylhexylglycerin, Sorbic Acid, Tin Oxide, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Iron Oxides (CI 77491), Titanium Dioxide (CI 77891).
Isotope: Isododecane, Synthetic Fluorphlogopite, Isostearyl Neopentanoate, Isocetyl Stearate, Mica, Silica, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Ethylhexylglycerin, Sorbic Acid, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491).
Biomass: Isododecane, Isostearyl Neopentanoate, Mica, Isocetyl Stearate, Synthetic Fluorphlogopite, Silica, Calcium Aluminum Borosilicate, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Ethylhexylglycerin, Sorbic Acid, Tocopherol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Tin Oxide, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499).
Permafrost: Isododecane, Mica, Isostearyl Neopentanoate, Isocetyl Stearate, Silica, Calcium Aluminum Borosilicate, Ethylene/Propylene/Styrene Copolymer, Butylene/Ethylene/Styrene Copolymer, Ethylhexylglycerin, Sorbic Acid, Tocopherol, Tin Oxide, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Titanium Dioxide (CI 77891).",https://www.ulta.com/p/planet-fanatic-fully-recyclable-wetdry-eyeshadow-palette-pimprod2025520?sku=2581955,0,3.8
Persona,Color Theory Eye Kit Copper,"Home
Gifts
By Category
Makeup Gifts","Eyeshadow Palette: Mica, Talc, Boron Nitride, Lauroyl Lysine, Dimethicone, Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Silica, Zinc Stearate, Barium Sulfate, Methicone, Potassium Sorbate, Triethoxycaprylylsilane, Phenoxyethanol. May Contain +/-: Iron Oxides (CL 77491, CL 77492, CL 77499), Titanium Dioxide (CL 77891), Yellow 5 Lake (CL 19140), Carmine (CL75470), Red 40 Lake (CL16035).
24-Hour Waterproof Eyeliner in Brown: Trimethylsiloxysilicate, Hydrogenated Polyisobutene, Synthetic Wax, Isododecane, Polybutene, Ethylene / Propylene Copolymer, Rhus Succedanea Fruit Wax, Silica Silylate, Pentaerythrityl Tetra-Di-T-Butyl, Hydroxyhydrocinnamate, Copernicia Cerifera (Carnuaba) Wax. May Contain +/-: Iron Oxides (CL 77491, CL 77499, CL77492), Ferric Ferrocyanide (CL 77510), Mica (CL77019).",https://www.ulta.com/p/color-theory-eye-kit-copper-pimprod2000735?sku=2538500,0,4.4
Anastasia Beverly Hills,Luminous Foundation,"Home
Makeup
Face
Foundation","Water/Aqua/Eau, Cyclopentasiloxane, Isododecane, Caprylyl Methicone, C12-15 Alkyl Benzoate, Ethylhexyl Palmitate, Polyglyceryl-4 Isostearate, Hexyl Laurate, Cetyl PEG/PPG-10/1 Dimethicone, Glycerin, Trimethylsiloxysilicate, Butylene Glycol, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Sodium Chloride, Laminaria Ochroleuca Extract, Alanine, Arginine, GlyCIne, IsoleuCIne, Histidine, Phenylalanine, Proline, Threonine, Serine, Aspartic AcId, Valine, Sodium PCA, Panthenol, Tocopheryl Acetate, Allantoin, Sodium Lactate, PCA, Ethylhexylglycerin, Caprylic/Capric Triglyceride, Simethicone, Tetrasodium Edta, Triethoxycaprylylsilane, Zinc Stearate, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Stearalkonium Hectorite, Propylene Carbonate, Phenoxyethanol, May Contain: Chromium Oxide Greens (CI 77288), Ultramarines (CI 77007), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",https://www.ulta.com/p/luminous-foundation-pimprod2008586?sku=2551443,0,4.3
Peace Out,Instant Pore Perfector,"Home
Skin Care
Treatment & Serums
Face Serums","Water/Aqua/Eau, Butylene Glycol, Sodium Acrylates Crosspolymer-2, Isoamyl Laurate, Silica, Coco-Caprylate/Caprate, Titanium Dioxide CI 77891, Propanediol, Triheptanoin, C9-12 Alkane, 15 Alkane-C13, Cetearyl Olivate, Sodium Polyacrylate, Sodium Polyacryloyldimethyl Taurate, Niacinamide, Sodium Hyaluronate, Fomes Officinalis (Mushroom) Extract/Fomes Officinalis Extract, Malic Acid, Acetyl Zingerone, Zea Mays (Corn) Kernel Extract, Coffea Arabica (Coffee) Seed Extract, Zinc PCA, Backhousia Citriodora Leaf Extract, Cydonia Oblonga Leaf Extract, Glycerin, Sorbitan Olivate, Chromium Oxide Greens CI 77288, Dilinoleic Acid/Butanediol Copolymer, Polyhydroxystearic Acid, Ethylhexylglycerin, Stearic Acid, Trisodium Ethylenediamine Disuccinate, Phenoxyethanol, Caprylyl Glycol, Mica/CI 77019, Tin Oxide, Castor Oil/IPDI Copolymer, Polyglyceryl-6 Oleate.",https://www.ulta.com/p/instant-pore-perfector-pimprod2037898?sku=2606807,0,4.6
ColourPop,Disney It's A Small World Pressed Powder Blush,"Home
Makeup
Face
Blush","Talc, Hdi/Trimethylol Hexyllactone Crosspolymer, Boron Nitride, Polydiethylsiloxane, Synthetic Fluorphlogopite, Magnesium Myristate, Zinc Stearate, Phenoxyethanol, Silica, Caprylyl Glycol, Diethylhexyl Syringylidenemalonate, Ethylhexylglycerin, Hexylene Glycol, Caprylic/Capric Triglyceride, Dimethicone, Triethoxycaprylylsilane. May Contain: Blue 1 Lake (Ci 42090), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Mica (Ci 77019), Red 7 Lake (Ci 15850), Red 28 Lake (Ci 45410), Red 40 Lake (Ci 16035), Titanium Dioxide (Ci 77891).",https://www.ulta.com/p/disney-its-a-small-world-pressed-powder-blush-pimprod2036603?sku=2604000,0,5
KIKO Milano,Beauty Essentials Silky Matte Bronzer,"Home
Makeup
Face
Bronzer","Mica, Synthetic Fluorphlogopite, Lauroyl Lysine, Diisostearyl Malate, Dipentaerythrityl Hexahydroxystearate, Pentylene Glycol, Silica, Triethylhexanoin, Dimethicone, Zinc Stearate, Cellulose, Prunus Amygdalus Dulcis Oil (Prunus Amygdalus Dulcis (Sweet Almond) Oil), Simmondsia Chinensis Seed Oil (Simmondsia Chinensis (Jojoba) Seed Oil), Glyceryl Caprylate/Caprate, Sodium Dehydroace Tate, Parfum (Fragrance), Dimethicone Crosspolymer. +/- (May Contain): CI 77891 (Titanium Dioxide), CI 15850 (Red 7), CI 77492 - CI 77491 - CI 77499 (Iron Oxides).",https://www.ulta.com/p/beauty-essentials-silky-matte-bronzer-pimprod2038596?sku=2609807,0,5
ULTA Beauty Collection,Mineral Blush,"Home
Makeup
Face
Blush","Kaolin, Zinc Stearate, Ethylhexyl Palmitate, Phenoxyethanol, Tocopherol, Sodium Dehydroacetate, Ascorbyl Palmitate. MAY CONTAIN: Mica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007), Carmine (CI 75470).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/mineral-blush-xlsImpprod12831179?sku=2287993,0,4.6
PÜR,Dark Spot Corrector Primer,"Home
Makeup
Face
Face Primer","Mica, Caprylic/Capric Triglyceride, Bismuth Oxychloride (CI 77163), Zinc Stearate, Sodium Starch Octenylsuccinate, Lactic Acid (L), Butyrospermum Parkii (Shea) Butter, Retinol, Ceramide AP, Aqua, Glycerin, Lauryl Methacrylate / Glycol Dimethacrylate Crosspolymer, Dicaprylyl Ether, Pisum Sativum (Pea) Extract, Algae Extract, Xanthan Gum, Polyglyceryl-2 Dipolyhydroxystearate, Tocopheryl Acetate, Boron Nitride, Glycereth-2 Cocoate, Benzoic Acid, Silica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/dark-spot-corrector-primer-xlsImpprod18931476?sku=2531216,0,4
PÜR,Skin Perfecting Powder Mineral Glow,"Home
Makeup
Face
Setting Spray & Powder","Mica, Caprylic/Capric Triglyceride, Bismuth Oxychloride (CI 77163), Zinc Stearate, Sodium Starch Octenylsuccinate, Lactic Acid (L), Butyrospermum Parkii (Shea) Butter, Retinol, Ceramide AP, Aqua, Glycerin, Lauryl Methacrylate / Glycol Dimethacrylate Crosspolymer, Dicaprylyl Ether, Pisum Sativum (Pea) Extract, Algae Extract, Xanthan Gum, Polyglyceryl-2 Dipolyhydroxystearate, Tocopheryl Acetate, Boron Nitride, Glycereth-2 Cocoate, Benzoic Acid, Silica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/skin-perfecting-powder-mineral-glow-xlsImpprod18931484?sku=2531401,0,5
ColourPop,Pressed Powder Highlighter,"Home
Makeup
Face
Highlighter","Talc, Polydiethylsiloxane, Synthetic Fluorphlogopite, Hdi/Trimethylol Hexyllactone Crosspolymer, Magnesium Myristate, Boron Nitride, Zinc Stearate, Silica, Phenoxyethanol, Caprylyl Glycol, Diethylhexyl Syringylidenemalonate, Ethylhexylglycerin, Hexylene Glycol, Caprylic/Capric Triglyceride, Alumina, Tin Oxide, Calcium Sodium Borosilicate, Calcium Aluminum Borosilicate, Aluminum Calcium Sodium Silicate, Triethoxycaprylylsilane. May Contain: Aluminum Powder (Ci 77000), Bismuth Oxychloride (Ci 77163), Black 2 (Ci 77266), Blue 1 Lake (Ci 42090), Bronze Powder (Ci 77400), Carmine (Ci 75470), Chromium Hydroxide Green (Ci 77289), Chromium Oxide Greens (Ci 77288), Copper Powder (Ci 77400), Ferric Ferrocyanide (Ci 77510), Iron Oxides (Ci 77491, Ci 77492, Ci 77499), Manganese Violet (Ci 77742), Mica (Ci 77019), Red 6 (Ci 15850), Red 6 Lake (Ci 15850), Red 7 (Ci 15850), Red 7 Lake (Ci 15850), Red 27 Lake (Ci 45410), Red 28 (Ci 45410), Red 28 Lake (Ci 45410), Red 40 Lake (Ci 16035), Titanium Dioxide (Ci 77891), Ultramarines (Ci 77007), Yellow 5 Lake (Ci 19140), Yellow 6 Lake (Ci 15985), Yellow 10 Lake (Ci 47005).",https://www.ulta.com/p/pressed-powder-highlighter-pimprod2038322?sku=2609265,0,3.4
MAC,Pro Longwear Nourishing Waterproof Foundation,"Home
Makeup
Face
Foundation","Water / Aqua / Eau, Dimethicone, Methyl Trimethicone, Dimethicone Silylate, Butylene Glycol, Neopentyl Glycol Diheptanoate, Phenyl Trimethicone, Polymethyl Methacrylate, PPG-12 / SMDI Copolymer, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Tocopheryl Acetate, Sodium Hyaluronate, Lecithin, Caffeine, Triethyl Citrate, Methicone, PEG-10 Dimethicone, Laureth-7, Silica, Magnesium Aluminum Silicate, Triethoxycaprylylsilane, Polysilicone-11, Xanthan Gum, Sodium Chloride, Dimethicone / PEG-10 / 15 Crosspolymer, Disteardimonium Hectorite, Caprylyl Glycol, Hexylene Glycol, Zinc Stearate, Disodium EDTA, Phenoxyethanol, Potassium Sorbate, Sodium Dehydroacetate. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/pro-longwear-nourishing-waterproof-foundation-xlsImpprod15921226?sku=2510867,0,3.6
Urban Decay Cosmetics,Naked Heat Eyeshadow Palette,"Home
Gifts
By Category
Makeup Gifts","Talc, Caprylic/Capric Triglyceride, Zinc Stearate, PTFE, Polyethylene Terephthalate, Calcium Aluminum Borosilicate, Ethylene/Acrylic Acid Copolymer, Calcium Sodium Borosilicate, Sodium Dehydroacetate, Phenoxyethanol, Synthetic Fluorphlogopite, Silica, Sorbic Acid, Alumina, Polyurethane-33, Tin Oxide, Polybutylene Terephthalate, Polylactic Acid, Polymethyl Methacrylate, Acrylates Copolymer, Stearic Acid, Calcium Stearate, Magnesium Stearate. May Contain: Mica, CI 77891 / Titanium Dioxide, CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 77742 / Manganese Violet, CI 77007 / Ultramarines, CI 77163 / Bismuth Oxychloride, CI 77400 / Bronze Powder, CI 75470 / Carmine, CI 77000 / Aluminum Powder, CI 42090 / Blue 1 Lake, CI 77400 / Copper Powder, CI 77510 / Ferric Ferrocyanide, CI 77288 / Chromium Oxide Greens, CI 77510 / Ferric Ammonium Ferrocyanide, CI 19140 / Yellow 5 Lake, CI 77289 / Chromium Hydroxide Green, CI 19140 / Yellow 5.",https://www.ulta.com/p/naked-heat-eyeshadow-palette-xlsImpprod16251002?sku=2512332,0,4.7
Dior,Dior Rouge Blush,"Home
Makeup
Face
Blush","Rose Montaigne: Synthetic Fluorphlogopite, Polyethylene, Talc, Zinc Stearate, Paraffinum Liquidum (Mineral Oil), Ethylhexyl Palmitate, Polymethylsilsesquioxane, Mica, Pentylene Glycol, Sodium Dehydroacetate, Tin Oxide, Caprylyl Glycol, Parfum (Fragrance), Triethoxycaprylylsilane, BHT, Linalool, Limonene, Citronellol, Tocopherol. May Contain: CI 15850 (Red 6, Red 7, Red 7 Lake), CI 15985 (Yellow 6, Yellow 6 Lake), CI 19140 (Yellow 5, Yellow 5 Lake), CI 42090 (Blue 1 Lake), CI 45410 (Red 27, Red 27 Lake, Red 28 Lake), CI 73360 (Red 30, Red 30 Lake), CI 75470 (Carmine), CI 77007 (Ultramarines), CI 77163 (Bismuth Oxychloride), CI 77288 (Chromium Oxide Greens), CI 77289 (Chromium Hydroxide Green), CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77510 (Ferric Ferrocyanide, Ferric Ammonium Ferrocyanide), CI 77742 (Manganese Violet), CI 77891 (Titanium Dioxide).",https://www.ulta.com/p/dior-rouge-blush-pimprod2036862?sku=2604349,0,4.5
NARS,Light Reflecting Pressed Setting Powder,"Home
Makeup
Face
Setting Spray & Powder","Synthetic Fluorphlogopite, Mica, Hdi/Trimethylol Hexyllactone Crosspolymer, Cetearyl Ethylhexanoate, Squalane, Glycerin, Octyldodecyl Stearoyl Stearate, Chondrus Crispus Extract, Ascophyllum Nodosum Extract, Silica, Ethylhexylglycerin, Caprylyl Glycol, 1,2-Hexanediol, Polysorbate 20, Dimethicone, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Zinc Stearate, Xanthan Gum, Citric Acid, Sea Water/Maris Aqua/Eau De Mer, Lauroyl Lysine, Dicalcium Phosphate, Potassium Sorbate, Phenoxyethanol, [+/-(May Contain/Peut Contenir): Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891)].",https://www.ulta.com/p/light-reflecting-pressed-setting-powder-pimprod2009409?sku=2548417,0,4
r.e.m. beauty,Sweetener Concealer,"Home
Makeup
Face
Concealer","Isodecyl Neopentanoate, Caprylic/Capric Triglyceride, Dicalcium Phosphate, Bis-Behenyl/Isostearyl/Phytosteryl Dimer Dilinoleyl Dimer Dilinoleate, Isononyl Isononanoate, Polyethylene, Polybutene, Silica, Zinc Stearate, Dipentaerythrityl Hexahydroxystearate, Disteardimonium Hectorite, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Methicone, Alcohol, Water (Aqua, Eau), Tocopherol, Ethylhexyl Palmitate, Rubus Idaeus (Raspberry) Leaf Extract, Trihydroxystearin, Withania Somnifera Root Extract, Sodium Hyaluronate +/- May Contain/Peut Contenir: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491 , CI 77492, CI 77499), Ultramarines (CI 77007).",https://www.ulta.com/p/sweetener-concealer-pimprod2034169?sku=2598565,0,4
Essie,Word On The Street Nail Polish Collection,"Home
Nails
Nail Polish","Butyl Acetate, Ethyl Acetate, Nitrocellulose, Adipic Acid/Neopentyl Glycol/Trimellitic Anhydride Copolymer, Acetyl Tributyl Citrate, Isopropyl Alcohol, Stearalkonium Bentonite, Acrylates Copolymer, Styrene/Acrylates Copolymer, Silica, Diacetone Alcohol, Octocrylene, N-Butyl Alcohol, Synthetic Fluorphlogopite, Hexanal, Lithothamnium Calcarum Extract / Lithothamnion Calcareum Extract, Phosphoric Acid, Dimethicone, Magnesium Silicate, Mannitol, Calcium Sodium Borosilicate, Colophonium / Rosin / Colophane, Trimethylsiloxysilicate, Calcium Aluminum Borosilicate, Diatomaceous Earth, Barium Sulfate, Tin Oxide, Zinc Sulfate, Acetone, Aluminum Hydroxide, Triethoxycaprylylsilane",https://www.ulta.com/p/word-on-street-nail-polish-collection-pimprod2037168?sku=2603816,0,4.7
ColourPop,Disney and Colourpop Alice in Wonderland Pressed Powder Blush,"Home
Makeup
Gifts & Value Sets","Talc, HDI/Trimethylol Hexyllactone Crosspolymer, Boron Nitride, Polydiethylsiloxane, Synthetic Fluorphlogopite, Magnesium Myristate, Zinc Stearate, Caprylic/Capric Triglyceride, Caprylyl Glycol, Diethylhexyl Syringylidenemalonate, Ethylhexylglycerin, Hexylene Glycol, Phenoxyethanol, Silica, Triethoxycaprylylsilane. May Contain: Iron Oxides (Ci 77492), Manganese Violet (Ci 77742), Mica (Ci 77019), Red 28 Lake (Ci 45410), Red 40 Lake (Ci 16035), Red 6 Lake (Ci 15850), Red 7 Lake (Ci 15850), Titanium Dioxide (Ci 77891), Yellow 6 Lake (Ci 15985).",https://www.ulta.com/p/disney-colourpop-alice-in-wonderland-pressed-powder-blush-pimprod2038852?sku=2609033,0,5
Juvia's Place,Culture 2 Eyeshadow Palette,"Home
Makeup
Eyes
Eyeshadow Palettes","PRESSED PIGMENT ( Woroba, Bintou, Palm Kennel, Festive, Maasai, Queen Vibes, Afro Beats, Safari, Shuku, Yanga, Lagos, Jollof, Dashiki, Asoebi, Mother Land, Yaounde, Soweto) : Talc, Mica, Calcium Aluminum Borosilicate, Silica, Synthetic Fluorphlogopite, Kaolin, Magnesium Stearate, Dimethicone, Phenyl Trimethicone, Octyldodecyl Stearoyl Stearate, Tridecyl Trimellitate, Ethylhexyl Palmitate, Zinc Stearate, Hydrogenated Polyisobutene, Aluminum Starch Octenylsuccinate, Isononyl Isononanoate, Boron Nitride, Caprylic/Capric Triglyceride, Nylon-12, Polymethylsilsesquioxane, Tin Oxide , Phenoxyethanol, Tocopheryl Acetate, Ethylhexylglycerin, Caprylyl Glycol. May Contain: Yellow 5 Lake (CI 19140), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 27 Lake (CI 45410), Yellow 6 Lake (CI 15985), Yellow 10 Lake (CI 47005), Bismuth Oxychloride (CI 77163), Blue 1 Lake (CI 42090), Red 7 Lake (CI 15850), Ultramarine Blue (CI 77007), Red 21 Lake (CI 45380), Red 6 (CI 15850), Red 6 Lake (CI 15850), Red 40 Lake (CI 16035), Ferric Ammonium Ferrocyanide (CI 77510), Black 2 (CI 77266), Red 28 Lake (CI 45410).
EYESHADOW ( Jos, Delta, Rivers, Kingdom, Bantu, Chewa, Cape Town, Fufu, Omege, Yoruba, Batik, Beads, Serengeti) : Mica, Synthetic Fluorphlogopite, Silica, Talc, Phenyl Trimethicone, Tridecyl Trimellitate, Magnesium Stearate, Calcium Aluminum Borosilicate, Dimethicone, Octyldodecyl Stearoyl Stearate, Triethylhexanoin, Caprylic/Capric Triglyceride, Ethylhexyl Palmitate, Octyldodecanol, Dimethicone/Vinyl Dimethicone Crosspolymer, Kaolin, Stearyl Dimethicone, Zinc Stearate, Octadecene, Boron Nitride, Hydrogenated Polyisobutene, C10-18 Triglycerides, Nylon-12, Aluminum Starch Octenylsuccinate, Isononyl Isononanoate, Hydrogenated Sunflower Seed Oil, Tin Oxide , Phenoxyethanol, Tocopheryl Acetate, Ethylhexylglycerin, Caprylyl Glycol. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Blue 1 Lake (CI 42090), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Bismuth Oxychloride (CI 77163), Ferric Ammonium Ferrocyanide (CI 77510), Ultramarine Blue (CI 77007), Aluminum Powder (CI 77000), Red 40 Lake (CI 16035), Black 2 (CI 77266).",https://www.ulta.com/p/culture-2-eyeshadow-palette-pimprod2039582?sku=2612858,0,4.9
L'Oréal,Infallible Never Fail Eyeliner,"Home
Makeup
Eyes
Eyeliner","Cyclopentasiloxane, Hydrogenated Olive Oil Stearyl Esters, Polyethylene, Polybutene, Silica Silylate, Candelilla Cera / Candelilla Wax / Cire De Candelilla, Cera Microcristallina / Microcrystalline Wax / Cire Microcristalline, Octyldodecanol, Theobroma Grandiflorum Seed Butter, Sodium Ascorbyl Phosphate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Echium Plantagineum Seed Oil, Tocopheryl Nicotinate, Zinc Gluconate, Sodium Hyaluronate, Magnesium Aspartate, Aqua / Water / Eau, Helianthus Annuus Seed Oil Unsaponifiables / Sunflower Seed Oil Unsaponifiables, Cardiospermum Halicacabum Flower / Leaf / Vine Extract, Copper Gluconate, Tocopherol, Ascorbyl Palmitate, Lecithin. May Contain: CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 77891 / Titanium Dioxide, CI 77007 / Ultramarines, Mica, CI 77742 / Manganese Violet, CI 77510 / Ferric Ferrocyanide, CI 77288 / Chromium Oxide Greens, CI 75470 / Carmine, CI 77266 / Black 2.",https://www.ulta.com/p/infallible-never-fail-eyeliner-xlsImpprod930182?sku=2160238,0,4
