company,product name ,category,ingredients,link,total number of reviews,product rate 
J.Cat Beauty,Browlyst Brow Gel Set Brown,"Home
Makeup
Gifts & Value Sets","Ceresin, Microcrystalline Wax, Beeswax, Lanolin, Ehtylhexyl Palmitate, Petrolatum, Propylparaben. May Contain: Iron Oxides.",https://www.ulta.com/p/browlyst-brow-gel-set-brown-xlsImpprod17401079?sku=2523275,0,4.4
Milani,Cheek Kiss Cream Blush,"Home
Gifts
By Price
$25 and Under","INGREDIENTS: Triethylhexanoin, Octyldodecanol, Silica, Bis-Diglyceryl Polyacyladipate-2, Caprylic/Capric Triglyceride, Synthetic Wax, Synthetic Beeswax, Polyethylene, Triethoxycaprylylsilane, Sorbitan Sesquioleate, Stearalkonium Hectorite, Propylene Carbonate, Ethylene/Propylene Copolymer, 1,2-Hexanediol, Tocopheryl Acetate, Caprylyl Glycol, Ethylhexylglycerin, Dimethicone, Punica Granatum Seed Oil, Citrullus Lanatus (Watermelon) Seed Oil, Rosa Damascena Flower Oil, Aluminum Hydroxide, Barium Sulfate, Rosin / Colophonium / Colophane, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850), Yellow 5 Lake (CI 19140), Iron Oxides (CI 77491).",https://www.ulta.com/p/cheek-kiss-cream-blush-pimprod2021060?sku=2573984,0,4.7
BOBBI BROWN,Bronzing Powder,"Home
Makeup
Face
Bronzer","Golden Light: Talc, Zinc Stearate, Polyethylene, Silica, Tricaprylin, Beeswax\Cera Alba\Cire D'abeille, Caprylic/Capric Triglyceride, Laureth-4, PEG-150 Distearate, Lanolin, Tetrasodium EDTA, Potassium Sorbate, Chlorphenesin. May Contain: Bismuth Oxychloride (CI 77163), Iron Oxides (CI 77491, CI 77492, CI 77499), Ultramarines (CI 77007), Manganese Violet (CI 77742), Chromium Oxide Greens (CI 77288), Red 7 Lake (CI 15850), Titanium Dioxide (CI 77891), Red 6 (CI 15850), Chromium Hydroxide Green (CI 77289).",https://www.ulta.com/p/bronzing-powder-pimprod2024877?sku=2583524,0,4.8
Winky Lux,Purrfect Pout Lipstick,"Home
Makeup
Lips
Lipstick","Tridecyl Trimellitate, Hydrogenated Polyisobutene, Diisostearyl Malate, Ethylhexyl Palmitate, Polyethylene, Ozokerite, Pentaerythrityl Tetraisostearate, Dipentaerythrityl Hexahydroxystearate/Hexastearate/Hexarosinate, Beeswax, Red 27 Lake (CI 45410), Titanium Dioxide (CI 77891), Blueberry Flavor, Red 6 Lake (CI 15850:2), Simmondsia Chinensis (Jojoba) Seed Oil, Tocopherol (Vitamin E), Yellow 6 Alum Lake (CI 15985), Red 6 Lake (CI 15850:2).",https://www.ulta.com/p/purrfect-pout-lipstick-pimprod2004299?sku=2545296,0,4.8
Morphe,Micro Brow Dual-Ended Pencil & Spoolie,"Home
Makeup
Eyes
Eyebrows","Rhus Verniciflua Peel Wax, Hydrogenated Coco-Glycerides, Copernicia Cerifera (Carnauba) Wax (Cera Carnauba, Cire De Carnauba), Beeswax (Cera Alba, Cire D'Abeille), C10-18 Triglycerides, Stearic Acid, Microcrystalline Wax (Cera Microcristallina, Cire microcristalline), Silica, Ricinus Communis (Castor) Seed Oil, Phenoxyethanol, Caprylyl Glycol, BHT. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77489, CI 77491, CI 77492).",https://www.ulta.com/p/micro-brow-dual-ended-pencil-spoolie-pimprod2009221?sku=2578274,0,4.5
Maybelline,Lash Sensational Sky High Waterproof Mascara,"Home
Makeup
Eyes
Mascara","Isododecane, Cera Alba/Beeswax/Cire Dabeille, Copernicia Cerifera Cera/Carnauba Wax/Cire De Carnauba, Disteardimonium Hectorite, Aqua/Water/Eau, Alcohol Denat., Allyl Stearate/Va Copolymer, Oryza Sativa Cera/Rice Bran Wax, Paraffin, Polyvinyl Laurate, Vp/Eicosene Copolymer, Propylene Carbonate, Talc, Synthetic Beeswax, Ethylenediamine/Stearyl Dimer Dilinoleate Copolymer, Peg-30 Glyceryl Stearate, Rayon, Hydrogenated Jojoba Oil, Caprylic/Capric Triglyceride, Silica, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Bambusa Vulgaris Extract, Bht [+/- May Contain / Peut Contenir CI 77491, CI 77492, CI 77499/Iron Oxides, CI 77007/Ultramarines, Mica, CI 77891 / Titanium Dioxide, CI 75470/Carmine, CI 77288/Chromium Oxide Greens, CI 77742/Manganese Violet, CI 77510/Ferric Ferrocyanide.",https://www.ulta.com/p/lash-sensational-sky-high-waterproof-mascara-pimprod2020265?sku=2574526,0,4
NYX Professional Makeup,3C Color Correcting Concealer Palette,"Home
Gifts
By Category
Makeup Gifts","Shades 1-3: Trimethylsiloxyphenyl Dimethicone, Dimethicone, Beeswax / Cera Alba / Cire d'Abeille, Isononyl Isononanoate, Caprylic / Capric Triglyceride, Octyldodecanol, Polyglyceryl-3 Diisostearate, Polyethylene, Sorbitan Olivate, Dimethicone Crosspolymer, Hydrogenated Microcrystalline Wax, Tocopheryl Acetate, Triethoxycaprylylsilane, BHT. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77492), Blue 1 Lake (CI 42090), Carmine (CI 75470), Chromium Oxide Greens (CI 77288), Yellow 5 Lake (CI 19140).
Shades 4-6: Trimethylsiloxyphenyl Dimethicone, Dimethicone, Beeswax / Cera Alba / Cire d'Abeille, Isononyl Isononanoate, Caprylic / Capric Triglyceride, Octyldodecanol, Polyglyceryl-3 Diisostearate, Polyethylene, Sorbitan Olivate, Dimethicone Crosspolymer, Hydrogenated Microcrystalline Wax, Triethoxycaprylylsilane, Tocopheryl Acetate, BHT. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499).",https://www.ulta.com/p/3c-color-correcting-concealer-palette-xlsImpprod12011171?sku=2283240,0,4
Lancôme,Monsieur Big Volumizing Mascara,"Home
Makeup
Eyes
Mascara","Aqua / Water, Paraffin, Potassium Cetyl Phosphate, Copernicia Cerifera Cera / Carnauba Wax, Ethylene/Acrylic Acid Copolymer, Styrene/Acrylates/Ammonium Methacrylate Copolymer, Cera Alba / Beeswax, Synthetic Beeswax, Bis-Diglyceryl Polyacyladipate-2, Polybutene, Cetyl Alcohol, Steareth-20, Glyceryl Dibehenate, Steareth-2, C12-13 Pareth-23, C12-13 Pareth-3, Tribehenin, Acacia Senegal Gum, Glyceryl Behenate, Sodium Laureth Sulfate, Silica, Divinyldimethicone/Dimethicone Copolymer, Disodium EDTA, Hydrogenated Jojoba Oil, Hydrogenated Palm Oil, Hydroxyethylcellulose, Caprylyl Glycol, Tetrasodium Edta, Ethylenediamine/Stearyl Dimer Dilinoleate Copolymer, Butylene Glycol, Bht, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Potassium Sorbate, Sodium Dehydroacetate, Phenoxyethanol. May Contain: CI 75470 / Carmine, CI 77007 / Ultramarines, CI 77491, CI 77492, CI 77499 / Iron Oxides.",https://www.ulta.com/p/monsieur-big-volumizing-mascara-xlsImpprod15891587?sku=2512282,0,4.5
Lancôme,Travel Size Monsieur Big Volumizing Mascara,"Home
Makeup
Eyes
Mascara","Aqua / Water, Paraffin, Potassium Cetyl Phosphate, Copernicia Cerifera Cera / Carnauba Wax, Ethylene/Acrylic Acid Copolymer, Styrene/Acrylates/Ammonium Methacrylate Copolymer, Cera Alba / Beeswax, Synthetic Beeswax, Bis-Diglyceryl Polyacyladipate-2, Polybutene, Cetyl Alcohol, Steareth-20, Glyceryl Dibehenate, Steareth-2, C12-13 Pareth-23, C12-13 Pareth-3, Tribehenin, Acacia Senegal Gum, Glyceryl Behenate, Sodium Laureth Sulfate, Silica, Divinyldimethicone/Dimethicone Copolymer, Disodium EDTA, Hydrogenated Jojoba Oil, Hydrogenated Palm Oil, Hydroxyethylcellulose, Caprylyl Glycol, Tetrasodium Edta, Ethylenediamine/Stearyl Dimer Dilinoleate Copolymer, Butylene Glycol, Bht, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Potassium Sorbate, Sodium Dehydroacetate, Phenoxyethanol. May Contain: CI 75470 / Carmine, CI 77007 / Ultramarines, CI 77491, CI 77492, CI 77499 / Iron Oxides.",https://www.ulta.com/p/travel-size-monsieur-big-volumizing-mascara-xlsImpprod16411315?sku=2512281,0,4.5
Lancôme,Monsieur Big Waterproof Mascara,"Home
Makeup
Eyes
Mascara","Aqua / Water, Paraffin, Potassium Cetyl Phosphate, Copernicia Cerifera Cera / Carnauba Wax, Ethylene/Acrylic Acid Copolymer, Styrene/Acrylates/Ammonium Methacrylate Copolymer, Cera Alba / Beeswax, Synthetic Beeswax, Bis-Diglyceryl Polyacyladipate-2, Polybutene, Cetyl Alcohol, Steareth-20, Glyceryl Dibehenate, Steareth-2, C12-13 Pareth-23, C12-13 Pareth-3, Tribehenin, Acacia Senegal Gum, Glyceryl Behenate, Sodium Laureth Sulfate, Silica, Divinyldimethicone/Dimethicone Copolymer, Disodium EDTA, Hydrogenated Jojoba Oil, Hydrogenated Palm Oil, Hydroxyethylcellulose, Caprylyl Glycol, Tetrasodium EDTA, Ethylenediamine/Stearyl Dimer Dilinoleate Copolymer, Butylene Glycol, BHT, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Potassium Sorbate, Sodium Dehydroacetate, Phenoxyethanol. May Contain: CI 75470 / Carmine, CI 77007 / Ultramarines CI 77491, CI 77492, CI 77499 / Iron Oxide.",https://www.ulta.com/p/monsieur-big-waterproof-mascara-xlsImpprod17781049?sku=2525424,0,4.1
Maybelline,Volum' Express The Falsies Flared Mascara,"Home
Makeup
Eyes
Mascara","Aqua / Water, Oryza Sativa Cera / Rice Bran Wax, Copernicia Cerifera Cera / Carnauba Wax, Potassium Cetyl Phosphate, Cera Alba / Beeswax, Styrene / Acrylates / Ammonium Methacrylate Copolymer, Candelilla Cera / Candelilla Wax, Glycerin, Synthetic Beeswax, Acacia Senegal / Acacia Senegal Gum, Cetyl Alcohol, Silica, Pantothenol, Phenethyl Alcohol, Phenoxyethanol, Polyethylene, Sodium Laureth-12 Sulfate, Butylene Glycol, Hydroxyethylcellulose, PEG / PPG-17 / 18 Dimethicone Simethicone, Arginine, Serine, Glutamic Acid, Potassium Sorbate, Trisodium EDTA, Methylparaben, 2-Oleamido-1,3-Octadecanediol, Propylparaben, Rayon. May Contain: CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 77007 / Ultramarines, CI 77891 / Titanium Dioxide, Mica, CI 77288 / Chromium Oxide Greens, CI 77289 / Chromium Hydroxide Green, CI 77742 / Manganese Violet, CI 77510 / Ferric Ferrocyanide.",https://www.ulta.com/p/volum-express-falsies-flared-mascara-xlsImpprod3490143?sku=2232654,0,4
Duke Cannon Supply Co,Solid Cologne - Bourbon,"Home
Men
Cologne","*Sunflower Oil, *Beeswax, Fragrance, *Coconut Oil, Mixed Tocopherols, *Rosemary Extract, *Calendula Extract.
*Certified Organic Ingredients.",https://www.ulta.com/p/solid-cologne-bourbon-pimprod2000412?sku=2536878,0,4.3
Milani,Color Fetish Matte - The Nudes Collection,"Home
Makeup
Lips
Lipstick","Desire (450): Dimethicone, Caprylic/Capric Triglyceride, Polyethylene, Aluminum Hydroxide, Octyldodecanol, Polysilicone-11, Hydrated Silica, Polyhydroxystearic Acid, Synthetic Wax, Disteardimonium Hectorite, Synthetic Beeswax, Dicalcium Phosphate, Fragrance / Parfum, Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire de carnauba, Triethoxycaprylylsilane, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Ricinus Communis (Castor) Seed Oil, Sodium Hyaluronate, Hydrogenated Castor Oil, Barium Sulfate, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77499), Red 7 Lake (CI 15850), Yellow 5 Lake (CI 19140), Blue 1 Lake (CI 42090).",https://www.ulta.com/p/color-fetish-matte-nudes-collection-pimprod2025973?sku=2581815,0,4.7
Milani,Color Fetish Matte - The Flora Collection,"Home
Makeup
Lips
Lipstick","Blossom: Dimethicone, Caprylic/Capric Triglyceride, Polyethylene, Aluminum Hydroxide, Octyldodecanol, Polysilicone-11, Hydrated Silica, Polyhydroxystearic Acid, Aluminum Benzoate, Synthetic Wax, Disteardimonium Hectorite, Barium Sulfate, Triethoxycaprylylsilane, Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire de carnauba, Dicalcium Phosphate, Fragrance / Parfum, Synthetic Beeswax, Pentaerythrityl Tetra-Di-t-Butyl Hydroxyhydrocinnamate, Sodium Hyaluronate, Hydrogenated Castor Oil, Ricinus Communis (Castor) Seed Oil, Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Red 7 Lake (CI 15850), Red 28 Lake (CI 45410), Blue 1 Lake (CI 42090).",https://www.ulta.com/p/color-fetish-matte-flora-collection-pimprod2030491?sku=2590645,0,4.7
ICONIC LONDON,Glaze Crayon,"Home
Makeup
Eyes
Eyeshadow","Glitter: Aqua (Water), Aluminum Calcium Sodium Borosilicate, Glycerin, Calcium Sodium Borosilicate, PVP, Alumina, Pentylene Glycol, 1,2-Hexanediol, Hydroxyacetophenone, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Phenoxyethanol, Sodium Hydroxide, Tin Oxide, Tetrasodium EDTA, Silica, CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).
Crayons: Dimethicone, Trimethylsiloxysilicate, Synthetic Fluorphlogopite, Polyethylene, Mica, Synthetic Wax, Lauroyl Lysine, Octyldodecanol, Hydrogenated Sunflower Seed Oil, Synthetic Beeswax, Disteardimonium Hectorite, Tin Oxide, Propylene Carbonate, Caprylic/Capric Triglyceride, Theobroma Cacao Extract (Theobroma Cacao (Cocoa) Extract), Tocopherol, CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide), CI 77491 (Iron Oxides).",https://www.ulta.com/p/glaze-crayon-pimprod2032631?sku=2594950,0,4.4
Honest Beauty,Tinted Lip Balm,"Home
Makeup
Lips
Lip Tints & Balms","Euterpe Oleracea Sterols, Persea Gratissima (Avocado) Oil, Punica Granatum Sterols, C10-18 Triglycerides, Helianthus Annuus (Sunflower) Seed Wax, Polyhydroxystearic Acid, Vegetable Oil, Behenyl Behenate, Theobroma Cacao (Cocoa) Seed Butter, Linoleic Acid, Oleic Acid, Linolenic Acid, Caprylic/Capric Triglyceride, Vanilla Planifolia Fruit Extract, Dipotassium Glycyrrhizate, Tocopherol, Citric Acid, Titanium Dioxide (CI 77891), Red 7 Lake (CI 15850). May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Red 6 (CI 15850), Blue 1 Lake (CI 42090), Yellow 6 Lake (CI 15985).",https://www.ulta.com/p/tinted-lip-balm-pimprod2015095?sku=2566405,0,4.5
American Crew,Fiber Cream,"Home
Men
Hair
Styling","Aqua/Water/Eau, PVP, Cera Alba (Beeswax (Cire D¿abeille)), VP/VA Copolymer, Glycerin, C12-15 Alkyl Benzoate, Ozokerite, Petrolatum, Glyceryl Stearate, PEG-7 Glyceryl Cocoate, Polyquaternium-69, Steareth-20, Stearic Acid, Potassium Cetyl Phosphate, Alcohol Denat., Isostearamide MIPA, Polysorbate 60, Methyl Gluceth-20, Cetearyl Alcohol, Hydroxyethylcellulose, Cetyl Alcohol, Behentrimonium Methosulfate, Glyceryl Laurate, PEG-90M, Parfum (Fragrance), Benzyl Alcohol, Limonene, Citronellol, Geraniol, Linalool, Phenoxyethanol, Methylparaben, Ethylparaben.",https://www.ulta.com/p/fiber-cream-xlsImpprod18181005?sku=2525332,0,4.3
ULTA Beauty Collection,Cream Eyeshadow & Liner,"Home
Makeup
Eyes
Eyeshadow","Isododecane, Mica, Synthetic Wax, Ethylene/propylene Copolymer, Polymethylsilsesquioxane, Silica, Polybutene, Hydrogenated Polydicyclopentadiene, Sucrose Tetrastearate Triacetate, Coco-caprylate/caprate, Oryza Sativa Cera, Synthetic Beeswax, Hydrogenated Castor Oil, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Mica, Titanium Dioxide (CI 77891), Manganese Violet (CI 77742), Iron Oxides (CI 77492, CI 77491, CI 77499.)
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/cream-eyeshadow-liner-xlsImpprod16501135?sku=2565253,0,4.3
Maybelline,Volum' Express The Colossal Big Shot Mascara,"Home
Makeup
Eyes
Mascara","Aqua / Water / Eau, Paraffin, Potassium Cetyl Phosphate, Copernicia Cerifera Cera / Carnauba Wax / Cire De Carnauba, Ethylene / Acrylic Acid Copolymer, Styrene / Acrylates / Ammonium Methacrylate Copolymer, Cera Alba / Beeswax / Cire Dabeille, Synthetic Beeswax, Bis-Diglyceryl Polyacyladipate-2, Polybutene, Cetyl Alcohol, Steareth-20, Glyceryl Dibehenate, Steareth-2, Phenoxyethanol, Hydroxyethylcellulose, Acacia Senegal Gum, Tribehenin, Caprylyl Glycol, Glyceryl Behenate, Sodium Dehydroacetate, Hydrogenated Jojoba Oil, Hydrogenated Palm Oil, Disodium Edta, Butylene Glycol, Sodium Laureth Sulfate, Stearyl Alcohol, Myristyl Alcohol, Tetrasodium EDTA, Propylene Glycol, Potassium Sorbate, Silica, Soluble Collagen, BHT, Trisodium EDTA. May Contain: CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 77007 / Ultramarines, CI 77891 / Titanium Dioxide, Mica, CI 75470 / Carmine, CI 77288 / Chromium Oxide Greens, CI 77742 / Manganese Violet, CI 77510 / Ferric Ferrocyanide.",https://www.ulta.com/p/volum-express-colossal-big-shot-mascara-xlsImpprod15361173?sku=2503054,0,3.9
Maybelline,Volum' Express The Colossal Big Shot Waterproof Mascara,"Home
Makeup
Eyes
Mascara","Isododecane, Cera Alba / Beeswax / Cire Dabeille, Copernicia Cerifera Cera / Carnauba Wax / Cire De Carnauba, Disteardimonium Hectorite, Dilinoleic Acid / Butanediol Copolymer, Aqua / Water / Eau, Allyl Stearate / VA Copolymer, Oryza Sativa Cera / Rice Bran Wax, Paraffin, Alcohol Denat., Polyvinyl Laurate, VP / Eicosene Copolymer, Propylene Carbonate, Talc, Synthetic Beeswax, Ethylenediamine / Stearyl Dimer Dilinoleate Copolymer, PEG-30 Glyceryl Stearate, Methylparaben, Ethylparaben, Propylene Glycol, Candelilla Cera / Candelilla Wax / Cire De Candelilla, Phenoxyethanol, Soluble Collagen, Panthenol, Silica, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Trisodium EDTA, Potassium Sorbate, BHT. May Contain: CI 77491, CI 77492, CI 77499 / Iron Oxides, CI 77007 / Ultramarines, CI 77891 / Titanium Dioxide, Mica, CI 75470 / Carmine, CI 77288 / Chromium Oxide Greens, CI 77742 / Manganese Violet, CI 77510 / Ferric Ferrocyanide.",https://www.ulta.com/p/volum-express-colossal-big-shot-waterproof-mascara-xlsImpprod15361175?sku=2503157,0,3.8
Nads Natural,Natural Wax Strip Kit,"Home
Body Care
Self Care & Wellness
Hair Removal","Natural Wax Strips: Triethylene Glycol Rosinate, Glyceryl Rosinate, Synthetic Beeswax.
Post Wax Oil: Prunus Amygdalus Dulcis (Sweet Almond) Oil.",https://www.ulta.com/p/natural-wax-strip-kit-pimprod2016625?sku=2564342,0,3.6
Olio E Osso,Lip Scrub,"Home
Skin Care
Moisturizers
Lip Care","Olea Europaea (Olive) Fruit Oil, Cera Alba (Natural Beeswax), Olea Europaea (Olive) Seed Powder, Coffea Arabica (coffee) Seed Powder.",https://www.ulta.com/p/lip-scrub-pimprod2018579?sku=2572760,0,3.6
Nads Natural,Natural Facial Wax Strips,"Home
Body Care
Self Care & Wellness
Hair Removal","Natural Wax Strips: Triethylene Glycol Rosinate, Glyceryl Rosinate, Synthetic Beeswax.
Post Wax Oil: Prunus Amygdalus Dulcis (Sweet Almond) Oil.",https://www.ulta.com/p/natural-facial-wax-strips-pimprod2023906?sku=2577419,0,3.8
Dior,Addict Lipstick,"Home
Makeup
Lips
Lipstick","Icône: Methyl Hydrogenated Rosinate, Squalane, Polyglyceryl-2 Triisostearate, Helianthus Annuus (Sunflower) Seed Wax, Dimer Dilinoleyl Dimer Dilinoleate, Hydrogenated Styrene/Methylstyrene/Indene Copolymer, Sorbitan Olivate, Stearyl Heptanoate, Trimethylolpropane Triisostearate, Cera Alba (Beeswax), Stearyl Caprylate, Sucrose Tetrastearate Triacetate, Oryza Sativa (Rice) Bran Wax, Calcium Aluminum Borosilicate, Jasminum Officinale (Jasmine) Flower Wax, Prunus Domestica Seed Oil, Parfum (Fragrance), Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Propyl Gallate, Tocopherol, Tocopheryl Acetate, Jasminum Grandiflorum (Jasmine) Flower Extract. May Contain: CI 77891 (Titanium Dioxide), CI 19140 (Yellow 5 Lake), CI 15850 (Red 7), CI 15985 (Yellow 6 Lake), CI 77491, CI 77499 (Iron Oxides), CI 42090 (Blue 1 Lake).",https://www.ulta.com/p/addict-lipstick-pimprod2036809?sku=2604232,0,4.6
American Crew,Travel Size Fiber,"Home
Men
Hair
Styling","Aqua (Water) (Eau), Lanolin Cera (Lanolin Wax) (Cire De Lanoline), Cetearyl Alcohol, PVP, Tridecyl Stearate, Tribehenin, Propylene Glycol, Alcohol Denat., Tridecyl Trimellitate, Ceteareth-25, PEG-8 Beeswax, PEG-40 Castor Oil, Dipentaerythrityl Hexacaprylate/Hexacaprate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Tetrasodium EDTA, Parfum (Fragrance), Benzyl Alcohol, Limonene, Citronellol, Geraniol, Linalool, Phenoxyethanol, Ethylparaben, Methylparaben, Caramel, CI 19140 (Yellow 5).",https://www.ulta.com/p/travel-size-fiber-xlsImpprod10271094?sku=2065379,0,4.6
American Crew,Fiber,"Home
Men
Hair
Styling","Aqua (Water) (Eau), Lanolin Cera (Lanolin Wax) (Cire De Lanoline), Cetearyl Alcohol, PVP, Tridecyl Stearate, Tribehenin, Propylene Glycol, Alcohol Denat., Tridecyl Trimellitate, Ceteareth-25, PEG-8 Beeswax, PEG-40 Castor Oil, Dipentaerythrityl Hexacaprylate/Hexacaprate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Triethanolamine, Tetrasodium EDTA, Parfum (Fragrance), Benzyl Alcohol, Limonene, Citronellol, Geraniol, Linalool, Phenoxyethanol, Ethylparaben, Methylparaben, Caramel, CI 19140 (Yellow 5).",https://www.ulta.com/p/fiber-xlsImpprod10271096?sku=6027046,0,4.4
Tarte,Amazonian Clay 12 Hour Longwear Powder Blush,"Home
Makeup
Face
Blush","Blissful: Talc, Zinc Stearate, Polyethylene, Tricaprylin, Caprylic/Capric Triglyceride, Cera Alba/Beeswax/Cire D'abeille, PEG-150 Distearate, Lanolin, Laureth-4, Tocopherol, Ascorbyl Palmitate, Kaolin, Polysorbate 20, Chlorphenesin, Tetrasodium EDTA, Potassium Sorbate. May Contain: Bismuth Oxychloride (CI 77163), Iron Oxides (CI 77491, CI 77492, CI 77499), Red 7 Lake (CI 15850), Red 27 (CI 45410), Red 6 (CI 15850), Ultramarines (CI 77007).",https://www.ulta.com/p/amazonian-clay-12-hour-longwear-powder-blush-xlsImpprod3330153?sku=2230172,0,4.8
Sun Bum,Tinted Lip Balm SPF 15,"Home
Makeup
Lips
Lip Tints & Balms","Active Ingredients: Avobenzone 1.9%, Octinoxate 7.1%, Octisalate 4.9% Inactive Ingredients: Cocos Nucifera (Coconut) Oil, Beeswax, Butyrospermum Parkii (Shea) Butter, Ricinus Communis (Castor) Seed Oil, Olea Europaea (Olive) Fruit Oil, Caprylic/Capric Triglyceride, Theobroma Grandiflorum Seed Butter, Copernicia Cerifera (Carnauba) Wax, Flavor, Helianthus Annuus (Sunflower) Seed Oil, Titanium Dioxide, Carmine, Limnanthes Alba (Meadowfoam) Seed Oil, Aloe Barbadensis Leaf Extract, Simmondsia Chinensis (Jojoba) Seed Oil, Carthamus Tinctorius (Safflower) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Tocopherol, Jojoba Esters, Octyldodecyl Oleate, Stevia Rebaudiana Extract, Iron Oxides, Mica, Silica.",https://www.ulta.com/p/tinted-lip-balm-spf-15-xlsImpprod18251001?sku=2527394,0,3.4
Wet n Wild,Save The Day Lip Mask,"Home
Skin Care
Moisturizers
Lip Care","Mineral Oil/Huile Minérale, Paraffin, Microcrystalline Wax/Cire Microcristalline, Synthetic Beeswax, Polyethylene, Sorbitan Sesquioleate, Diisostearyl Malate, Flavor/Aroma, Caprylic/Capric Triglyceride, Phenoxyethanol,",https://www.ulta.com/p/save-day-lip-mask-pimprod2038977?sku=2608753,0,2
BLK/OPL,TRUE COLOR Skin Perfecting Stick Foundation SPF 15,"Home
Makeup
Face
Foundation","Active: Octinoxate 7.4925% (Sunscreen) Octisalate 5.0000% (Sunscreen) Titanium Dioxide 1.9982% (Sunscreen). Inactive: Ethylhexyl Palmitate, Caprylic/Capric Triglyceride, Cetyl Dimethicone, Silica, Beeswax (Cera Alba), Euphorbia Cerifera (Candelilla) Wax (Candelilla Cera), Nylon-12, Propylene Glycol Laurate, Paraffin, Octyldodecyl Neopentanoate, Octyldodecanol, Microcrystalline Wax (Cera Microcristallina), Aloe Barbadensis Leaf Extract, Glycine Soja (Soybean) Oil, Tocopherol, Ascorbyl Palmitate, Cetyl Palmitate, Triethoxycaprylylsilane, BHT, Caprylyl Glycol. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/true-color-skin-perfecting-stick-foundation-spf-15-pimprod2022198?sku=2579236,0,4.5
Wet n Wild,Perfect Pout So Pouty Lip Gloss Balm,"Home
Makeup
Lips
Lip Tints & Balms","Polybutene, Hydrogenated Polyisobutene, Microcrystalline Wax/Cire Microcristalline , Synthetic Beeswax, Copernicia Cerifera (Carnauba) Wax/Cire De Carnauba, Sucrose Tetrastearate Triacetate, Flavor/Aroma, Euphorbia Cerifera (Candelilla) Wax/Cire De Candelilla, Synthetic Wax, Phenoxyethanol, Diisostearyl Malate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Cocoyl Hydrolyzed Collagen, Silica Dimethyl Silylate, Hydrolyzed Hyaluronic Acid, Glycerin, Fragaria Ananassa (Strawberry) Fruit Extract, Leuconostoc/Radish Root Ferment Filtrate, Red 27 (CI 45410), Titanium Dioxide (CI 77891), Red 28 Lake (CI 45410), Red 7 Lake (CI 15850), Yellow 5 Lake (CI 19140).",https://www.ulta.com/p/perfect-pout-so-pouty-lip-gloss-balm-pimprod2030775?sku=2589831,0,4.2
Lano,Tinted Lip Balm,"Home
Makeup
Lips
Lip Tints & Balms","Lanolin*, Theobroma Cacao Seed Butter*, Ricinus Communic Seed Oil*, Cera Alba/Beeswax/Cire D'Abeille*, Butyrospermum Parkii (Shea) Butter*, Vitis Vinifera (Grape) Seed Oil*,Tocopherol (Vit E), (Nat) Aroma*, Prunus Amygdalus (Sweet Almond) Dulcis Oil*, Cocos (Coconut) Nucifera Oil.* May Contain: Hydrogenated Polydecene, Hydroxystearic Acid, Mica (CI 77019), Titanium Dioxide (CI 77891), Red 28 Lake (CI 45410), Red 33 Lake (CI 17200), Yellow 5 Lake (CI 19140), Red 6 (CI 15850), Iron Oxides (CI 77491) *Naturally Derived.",https://www.ulta.com/p/tinted-lip-balm-xlsImpprod15241170?sku=2549499,0,4.2
