company,product name ,category,ingredients,link,total number of reviews,product rate 
Kiehl's Since 1851,Rare Earth Pore Refining Tonic,"Home
Skin Care
Cleansers
Toner","Aqua/Water, Alcohol Denat., Glycerin, Propanediol, Silica, Phenoxyethanol, Zinc Oxide, Methyl Methacrylate Crosspolymer, Kaolin, Zinc Gluconate, Aloe Barbadensis/Aloe Barbadensis Leaf Juice, Avena Sativa Flour/Oat Kernel Flour, Menthoxypropanediol, Hamamelis Virginiana Water/Witch Hazel Leaf Water, Allantoin, Salicylic Acid",https://www.ulta.com/p/rare-earth-pore-refining-tonic-pimprod2002896?sku=2536605,0,4.4
ULTA Beauty Collection,Moisturizing Foundation Stick,"Home
Makeup
Face
Foundation","Isotridecyl Isononanoate, Dimethicone, Diphenylsiloxy Phenyl Trimethicone, Zinc Oxide, Lauroyl Lysine, Polyethylene, Sorbitan Sesquiisostearate, Synthetic Wax, Triethylhexanoin, Dimethicone/Vinyl Dimethicone Crosspolymer, Polymethylsilsesquioxane, Silica, Euphorbia Cerifera (Candelilla) Wax, Aluminum Hydroxide, Pentylene Glycol, Sucrose Tetrastearate Triacetate, Hydrogen Dimethicone, Mica, Hydrated Silica, Stearyl Glycyrrhetinate, Tocopheryl Acetate, Ascorbyl Tetraisopalmitate, Sodium Hyaluronate, Butylene Glycol, Water, Camellia Sinensis Leaf Extract. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/moisturizing-foundation-stick-xlsImpprod18691125?sku=2526377,0,4.3
Viviscal,Men's Hair Supplements,"Home
Men
Hair
Hair Thinning & Hair Loss","AminoMar Marine Complex, Microcrystalline Cellulose, Vitamin C (From Acerola (Fruit) Powder And Ascorbic Acid), Flax Seed Extract, Horsetail (Stem) Extract, Zinc (From Zinc Oxide), Maltodextrin, Hydroxypropyl Cellulose, Magnesium Stearate, Silicone Dioxide, Methylcellulose, Natural Orange Flavor, Glycerin. CONTAINS: FISH (SHARK); MOLLUSKS.",https://www.ulta.com/p/mens-hair-supplements-xlsImpprod13151251?sku=2295103,0,3.7
Winky Lux,Coffee Latte Bronzer,"Home
Makeup
Face
Bronzer","Talc, Mica, Dimethicone, Parfum/Fragrance, Zinc Stearate, Synthetic Wax, Zinc Oxide, Phenoxyethanol, Tocopheryl Acetate, Ethylhexylglycerin, Benzyl Benzoate. May Contain: Titanium Dioxide (CI 77891), Bismuth Oxychloride (CI 77163), Red Iron Oxide (CI 77491), Yellow Iron Oxide (CI 77492), Black Iron Oxide (CI 77499).",https://www.ulta.com/p/coffee-latte-bronzer-xlsImpprod17951063?sku=2549401,0,4.4
bareMinerals,Loose Mineral Blush,"Home
Makeup
Face
Blush","Mica, May Contain/Peut Contenir (+/-): Carmine (CI 75470), Bismuth Oxychloride (CI 77163), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (Ci77891), Manganese Violet (CI 77742), Ultramarines (CI 77007), Ferric Ferrocyanide (CI 77510), Ferric Ammonium Ferrocyanide (CI 77510), Zinc Oxide (CI 77947).",https://www.ulta.com/p/loose-mineral-blush-pimprod2034497?sku=2599563,0,4.5
Tarte,Travel Size Shape Tape Vegan Pressed Powder,"Home
Makeup
Travel Size","Talc, Mica, Silica, Ethylhexyl Methoxycinnamate, Diisostearyl Malate, Hydrogenated Poly (C6-14 Olefin), Phenyl Trimethicone, Zinc Stearate, Triethoxycaprylylsilane, Ethylhexylglycerin, Glyceryl Caprylate, Hydrogen Dimethicone, Boron Nitride, Dipentaerythrityl Hexahydroxystearate/ Hexastearate/ Hexarosinate, Hydrogenated Polyisobutene, Kaolin, Nylon-12, Octyldodecyl Stearoyl Stearate, Glycerin, Water/Aqua/Eau, Butylene Glycol, Methicone, Tocopherol, Aluminum Hydroxide, Carbomer, Sodium Lactate, Polysorbate 20, Palmitoyl Tripeptide-1, Palmitoyl Tetrapeptide-7. (+/-): Iron Oxides (CI 77491, CI 77492, CI 77499), Ultramarines (CI 77007), Titanium Dioxide (CI 77891), Zinc Oxide (CI 77947).",https://www.ulta.com/p/travel-size-shape-tape-vegan-pressed-powder-pimprod2018445?sku=2566188,0,2.1
Erborian,BB Crème SPF 20,"Home
Makeup
Face
BB & CC Creams","Active Ingredients: Ethylhexyl Methoxycinnamate/Octinoxate, Titanium Dioxide, Zinc Oxide. Inactive Ingredients: Aqua/Water, Cyclomethicone, Glycerin, Talc, Dipropylene Glycol, Peg-10 Dimethicone, Dimethicone, Hexyl Laurate, CI 77492/Iron Oxides, Disteardimonium Hectorite, Betaine, Isoeicosane, Panax Ginseng Root Extract, Portulaca Oleracea Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Dioscorea Villosa (Wild Yam) Root Extract, Kigelia Africana Fruit Extract, Equisetum Giganteum Extract, Hydrogenated Starch Hydrolysate, Ethylhexylglycerin, Tocopheryl Acetate, Glycosyl Trehalose, Magnesium Sulfate, Aluminum Hydroxide, Palmitic Acid, Stearic Acid, Phenoxyethanol, Butylene Glycol, Dimethicone/Vinyl Dimethicone Crosspolymer, Methicone, Acrylates/Dimethicone Copolymer, Parfum/Fragrance, Hexyl Cinnamal, Alpha-Isomethyl Ionone, Linalool, Citronellol, Geraniol, Eugenol, Limonene, CI 77491/Iron Oxides, CI 77499/Iron Oxides.",https://www.ulta.com/p/bb-creme-spf-20-pimprod2005693?sku=2548337,0,4.6
Mario Badescu,Brightening Mask with Vitamin C,"Home
Skin Care
Treatment & Serums
Face Masks","Aqua (Water, Eau), Kaolin, Triticum Vulgare (Wheat) Starch, Glycerin, Polysorbate 80, Zinc Oxide, Sorbitol, Avena Sativa (Oat) Kernel Flour, Propylene Glycol, Tetrahexyldecyl Ascorbate, Cellulose Gum, 1,2-Hexanediol, Caprylyl Glycol, Polyacrylate-13, Parfum (Fragrance), Polyisobutene, Polysorbate 20, Sorbitan Isostearate, Tropolone, Benzyl Benzoate, CI 77891 (Titanium Dioxide).",https://www.ulta.com/p/brightening-mask-with-vitamin-c-pimprod2017595?sku=2568277,0,4.4
NARS,Mini Laguna Bronzer Powder Talc-Free,"Home
Makeup
Travel Size","Synthetic Fluorphlogopite, Caprylic/Capric Triglyceride, Isododecane, Dimethicone, Diisostearyl Malate, Kaolin, Magnesium Myristate, Phenoxyethanol, Tin Oxide, Cetyl Dimethicone, [+/-(May Contain/Peut Contenir): Iron Oxides (CI 77491, CI 77492, CI 77499), Mica, Titanium Dioxide (CI 77891)].",https://www.ulta.com/p/mini-laguna-bronzer-powder-talc-free-pimprod2038438?sku=2608927,0,4.4
Mad Hippie,Sheer Tint Sun Serum,"Home
Body Care
Suncare
Sunscreen","Active: Zinc-Oxide 13.5 %, Inactive: Agave Tequilana Leaf Extract, Aloe Barbadensis Leaf Juice, Bentonite, Bisabolol, Butyloctyl Salicylate, Butyrospermum Parkii (Shea) Butter, Caprylhydroxamic Acid, Capryloyl Glycerin/Sebacic Acid Copolymer, Caprylyl Glycol, Carthamus Tinctorius (Safflower) Oleosomes, Cetearyl Alcohol, Coco-Glucoside, Decyl Glucoside, Diheptyl Succinate, Ethyl Ferulate, Ferulic Acid, Glycerin, Hydrolyzed Wheat Protein/PVP Crosspolymer, Iron Oxides, Jojoba Esters, Lauryl Glucoside, Maltose, Octyldodecanol, Punica Granatum Seed Oil, Resveratrol, Sodium Ascorbyl Phosphate, Sodium Gluconate, Sodium Hyaluronate, Sodium Stearoyl Glutamate,Squalane, Theobroma Cacao (Cocoa) Extract, Tocopherol, Trihydroxystearin, Vanilla Planifolia Fruit Extract, Water.",https://www.ulta.com/p/sheer-tint-sun-serum-pimprod2030864?sku=2592479,0,4.2
Juice Beauty,PHYTO-PIGMENTS Light-Diffusing Dust,"Home
Makeup
Face
Setting Spray & Powder","Zea Mays (Corn) Starch*, Mica, Kaolin (Clay), Silica, Oryza Sativa (Rice) Powder+, Rosa Gallica (Rose) Petals Powder+, Daucus Carota Sativa (Purple Carrot) Root Extract+, Vitis Vinifera (Grape) Seed Oil*, Argania Spinosa (Argan) Shell Powder+, Phospholipids+, Gluconolactone+, Ascorbic Acid (Vitamin C), Tocopherol (Vitamin E)+, Hydrogenated Vegetable Oil+, Sodium Hyaluronate (Hyaluronic Acid), Vegetable Glycerin+, Vitis Vinifera (Grape) Fruit Extract, Isomalt+, Maltodextrin+, Sodium Benzoate, Citric Acid+. May Contain/Peut Contenir: Zinc Oxide (CI 77947), Iron Oxides (CI 77491, CI 77492, CI 77499).
*Certified Organic Ingredient / Ingrediént Certifié Bio
Plant Derived / Origine Végétale",https://www.ulta.com/p/phyto-pigments-light-diffusing-dust-xlsImpprod16161045?sku=2507546,0,4
megababe,Megaman Friction Fighter,"Home
Men
Body Care","Caprylic/Capric Triglyceride, Stearyl Alcohol, Isopropyl Palmitate, Cetyl Esters, Ozokerite, Tribehenin, Dimethicone/Vinyl Dimethicone Crosspolymer, Silica, Zinc Oxide, Zingiber Officiale (Ginger) Root Extract, Aloe Barbadensis Leaf Extract, Punica Granatum (Pomegranate) Seed Extract, Vitis Vinifera (Grape) Seed Oil, Chamomila Recutita (Matrcaria) Flower Extract, Tocopheryl Acetate (Vitamin E).",https://www.ulta.com/p/megaman-friction-fighter-pimprod2026816?sku=2586865,0,4.6
Pacifica,Sun + Skincare Mineral Sunscreen Coconut Probiotic SPF 30,"Home
Body Care
Suncare
Sunscreen","Active: Zinc Oxide 14.5%. Inactive: Bentonite, Bisabolol, Butyloctyl Salicylate, Caffeine, Caprylhydroxamic Acid, Caprylic/Capric Triglyceride, Caprylyl Glycol, Carthamus Tinctorius (Safflower) Seed Oil, Cellulose Gum, Cetearyl Alcohol, Coco-Glucoside, Glycerin, Helianthus Annuus (Sunflower) Seed Oil, Jojoba Esters, Lactococcus Ferment Lysate, Methyl Dihydroabietate, Microcrystalline Cellulose, Parfum (natural), Polyhydroxystearic Acid, Tocopherol, Water.",https://www.ulta.com/p/sun-skincare-mineral-sunscreen-coconut-probiotic-spf-30-xlsImpprod17821125?sku=2523253,0,3.6
Sun Bum,Mineral Continuous Sunscreen Spray SPF 30,"Home
Body Care
Suncare
Sunscreen","Active Ingredients: Zinc Oxide 14% Inactive Ingredients: Water, Helianthus Annuus (Sunflower) Oil, Butyloctyl Salicylate, Carthamus Tinctorius (Safflower) Seed Oil, Caprylic/Capric Triglyceride, Bentonite, Methyl Dihydroabietate, Fragrance, Cetearyl Alcohol, Aloe Barbadensis Leaf Juice, Glycerin, Microcrystalline Cellulose, Cellulose Gum, Coco-Glucoside, Caprylhydroxamic acid, Caprylyl Glycol, Jojoba Esters, Bisabolol, Tocopherol, Polyhydroxystearic Acid.",https://www.ulta.com/p/mineral-continuous-sunscreen-spray-spf-30-xlsImpprod18321073?sku=2527352,0,3.1
Erborian,Bamboo Matte Lotion,"Home
Skin Care
Moisturizers
Face Moisturizer","Aqua/Water, Alcohol, Glycerin, Butylene Glycol, Phyllostachis Bambusoides Extract, Ophiopogon Japonicus Root Extract, Salixalba (Willow) Bark Extract, Diospyroskaki Leaf Cxtract, Phyllostachis Bambusoides Juice, PEG-40 Hydrogenated Castoroilsilica, Panthenol, PPG-26-Buteth-26, Zinc Gluconate, Zinc Oxide, Propanediol, Allantoin, Magnesium Aluminum Silicate, Ethylhexylglycerin, Disodium EDTA , Beta-Glucan, Phenoxyethanol, Parfum/ Fragrance, Geraniol, Linalool.",https://www.ulta.com/p/bamboo-matte-lotion-pimprod2031665?sku=2593539,0,5
Viviscal,Hair Growth Supplements for Women,"Home
Body Care
Self Care & Wellness
Supplements","AminoMar Marine Complex, Vitamin C (From Acerola (Fruit) Powder And Ascorbic Acid), Microcrystalline Cellulose, Maltodextrin, Horsetail (Stem) Extract, Iron (From Ferrous Fumarate), Hydroxypropyl Cellulose, Zinc (From Zinc Oxide), Biotin, Niacin (As Niacinamide), Croscarmellose Sodium, Magnesium Stearate, Millet Seed Extract, Natural Orange Flavor, Methyl Cellulose, Silicon Dioxide, Glycerin. Contains: Fish (Shark), Mollusks.",https://www.ulta.com/p/hair-growth-supplements-women-xlsImpprod3560105?sku=2235268,0,3.5
Meaningful Beauty,Wrinkle Smoothing Capsules,"Home
Skin Care
Treatment & Serums
Face Serums","Cyclopentasiloxane, Dimethicone Crosspolymer, Zinc Oxide, Cucumis Melo (Melon) Fruit Extract, Myristoyl Pentapeptide-8, Myristoyl Tetrapeptide-8, Oryza Sativa (Rice) Extract, Helianthus Annuus (Sunflower) Seed Oil, Lupinus Albus Seed Extract, Olea Europaea (Olive) Fruit Oil, Simmondsia Chinensis (Jojoba) Seed Extract, Tocopherol, Glycerin, Dimethiconol, Methyl Methacrylate/Glycol Dimethacrylate Crosspolymer, Hydroxypropyltrimonium Maltodextrin Crosspolymer.",https://www.ulta.com/p/wrinkle-smoothing-capsules-xlsImpprod5800052?sku=2264148,0,4.1
e.l.f. Cosmetics,Camo CC Cream,"Home
Makeup
Face
BB & CC Creams","Fair 140 W: Active: Octinoxate 7.5%, Titanium Dioxide 4.45%, Zinc Oxide 13.72%.
Inactive: Water (Aqua), Dimethicone, Cyclopentasiloxane, Butylene Glycol, Phenyl Trimethicone, Cetyl PEG/PPG-10/1 Dimethicone, Butylene, Glycol, Dicaprylate/Dicaprate, Butyloctyl Salicylate, Polyglyceryl-4, Isostearate, Methyl Methacrylate Crosspolymer, Cyclohexasiloxane,, Acrylates/Polytrimethylsiloxymethacrylate Copolymer, Hexyl Laurate,, Magnesium Sulfate, Phenoxyethanol, Triethoxycaprylylsilane,, Disteardimonium Hectorite, Hydrated Silica, Aluminum Hydroxide,, Propylene Carbonate, Dimethicone/Methicone Copolymer, Caprylyl, Glycol,, Ethylhexylglycerin, Disodium EDTA, Tocopheryl Acetate, Sodium, Hyaluronate, Niacinamide, Panthenol, Ascorbyl Palmitate, Soluble Collagen, Canola Oil, Glycerin, Daucus Carota Sativa (Carrot) Seed Oil,, Carbomer, Daucus Carota Sativa (Carrot) Root Extract, Helianthus, Annuus (Sunflower) Seed Oil, Beta-Carotene, Polysorbate 20, Palmitoyl, Tripeptide-1, Palmitoyl Tetrapeptide-7, 1,2-Hexanediol. May Contain: Titanium Dioxide (CI 77891), Yellow Iron Oxide (CI 77492), Red Iron, Oxide (CI 77491), Black Iron Oxide (CI 77499).",https://www.ulta.com/p/camo-cc-cream-pimprod2020783?sku=2574677,0,4.1
Stila,One Step Correct Brightening & Correcting Primer,"Home
Makeup
Face
Face Primer","Water/Aqua/Eau, Cyclopentasiloxane, Propylene Glycol, Zinc Oxide (Nano), Glycerin, Octyldodecyl Neopentanoate, Butylene Glycol, Titanium Dioxide (Nano), Phenoxyethanol, Carbomer, PEG/PPG-18/18 Dimethicone, Dimethicone, Sodium Hydroxide, Aluminum Hydroxide, Stearic Acid, Boron Nitride, Caprylyl Glycol, Sodium Chloride, Sodium Dehydroacetate, Methylparaben, Phytantriol, Disodium Edta, Glyceryl Acrylate/Acrylic Acid Copolymer, Triethoxycaprylylsilane, Hexylene Glycol, Dextrin Palmitate, Palmitic Acid, Propylparaben, Octyldodecanol, Tetrahexyldecyl Ascorbate, Tocopherol, Magnesium Ascorbyl Phosphate, Mica, Retinyl Palmitate, Lysine, Camellia Sinensis Leaf Extract, Chamomilla Recutita Flower Extract, Ginkgo Biloba Leaf Extract, Panax Ginseng Root Extract, Sodium Hyaluronate, Montmorillonite, Illite, Magnesium Chloride, Potassium Chloride, Zinc Chloride, Kaolin, Potassium Sorbate, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",https://www.ulta.com/p/one-step-correct-brightening-correcting-primer-xlsImpprod2390219?sku=2589733,0,4.2
PÜR,4-in-1 Tinted Moisturizer Broad Spectrum SPF 20,"Home
Makeup
Face
Foundation","Active Ingredient: Titanium Dioxide 5.0 %, Zinc Oxide 5.0 % Non-Active Ingredients: Aqua, Cyclopentasiloxane, Butylene Glycol, Octyldodecyl Neopentanoate, Peg/Ppg-18/18 Dimethicone, Dimethicone, Magnesium Chloride, Potassium Chloride, Sodium Chloride, Zinc Chloride, Lysine, Butyrospermum Parkii (Shea) Butter, Panax Ginseng Root Extract, Ginkgo Biloba Leaf Extract, Anthemis Nobilis Flower Extract, Camellia Oleifera Leaf Extract, Aloe Barbadensis Leaf Extract, Phytantriol, Magnesium Ascorbyl Phosphate, Retinyl Palmitate, Tocopheryl Acetate, Tocopherol, Tetrahexyldecyl Ascorbate, Aluminum Hydroxide, Stearic Acid, Lactic Acid, Triethoxycaprylylsilane, Boron Nitride, Glycerin, Palmitic Acid, Dextrin Palmitate, Sodium Starch Octenylsuccinate, Retinol, Ceramide Ap, Sodium Hyaluronate, Sodium Dehydroacetate, Disodium Edta, Phenoxyethanol, Caprylyl Glycol, Hexylene Glycol, May Contain: Mica, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",https://www.ulta.com/p/4-in-1-tinted-moisturizer-broad-spectrum-spf-20-xlsImpprod4310009?sku=2561713,0,4.3
Undone Beauty,Synergistick 4-in-1 Solid Serum,"Home
Skin Care
Treatment & Serums
Face Serums","Water/Aqua/Eau, Propylene Glycol, Glycerin, Sodium Stearate, PEG-12 Dimethicone, Bis-PEG-18 Methyl Ether Dimethyl Silane, Phenoxyethanol, Ethylhexylglycerin, Stearic Acid, Caprylyl Glycol, Menthyl Lactate, Tin Oxide, Sodium Hyaluronate, Magnesium Aspartate, Zinc Gluconate, Copper Gluconate, Lactobacillus, Nelumbo Nucifera Seed Extract, Butylene Glycol, Zinc Oxide, Cocos Nucifera (Coconut) Oil, Mica, Titanium Dioxide (CI 77891).",https://www.ulta.com/p/synergistick-4-in-1-solid-serum-pimprod2031754?sku=2596003,0,4.1
Physicians Formula,Mineral Wear Talc-Free Mineral Airbrushing Pressed Powder SPF 30,"Home
Makeup
Face
Face Powder","Titanium Dioxide, Zinc Oxide. Inactive Ingredients: Mica, Zinc Stearate, Tricaprylin, Boron Nitride, Lauroyl Lysine, Camellia Oleifera Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Ginkgo Biloba Leaf Extract, Panax Ginseng Root Extract, Carthamus Tinctorius (Safflower) Seed Oil, Tocopheryl Acetate, Retinyl Palmitate, Ascorbyl Palmitate, Magnesium Silicate, Chlorphenesin, Potassium Sorbate, Sodium Dehydroacetate, May Contain: Iron Oxides, Titanium Dioxide.",https://www.ulta.com/p/mineral-wear-talc-free-mineral-airbrushing-pressed-powder-spf-30-xlsImpprod4090139?sku=2241353,0,4
Pacifica,Sun + Skincare Mineral Bronzing Sunscreen Coconut Probiotic SPF 30,"Home
Body Care
Suncare
Sunscreen","Active: Zinc Oxide 14.5%. Inactive: Bentonite, Bisabolol, Butyloctyl Salicylate, Caffeine, Caprylhydroxamic Acid, Caprylic/Capric Triglyceride, Capryloyl Glycerin/Sebacic Acid Copolymer, Caprylyl Glycol, Cellulose Gum, Cetearyl Alcohol, Coco-Glucoside, Ethyl Macadamiate, Glycerin, Iron Oxides, Jojoba Esters, Lactococcus Ferment Lysate, Methyl Dihydroabietate, Microcrystalline Cellulose, Octyldodecyl Oleate, Parfum (natural), Propanediol, Shea Butter Ethyl Esters, Tocopherol (Vitamin E), Water.",https://www.ulta.com/p/sun-skincare-mineral-bronzing-sunscreen-coconut-probiotic-spf-30-xlsImpprod17821123?sku=2523250,0,3.2
Sun Bum,Mineral Sunscreen Face Tint SPF 30,"Home
Body Care
Suncare
Sunscreen","Active Ingredients: Titanium Dioxide 5.3%, Zinc Oxide 2.4%.
Inactive Ingredients: Cyclopentasiloxane, Isopropyl Myristate, Polyamide-5, Dimethicone Crosspolymer, Stearalkonium Hectorite, Polysilicone-11, Oryza Sativa (Rice) Bran Extract, Rosmarinus Officinalis (Rosemary) Leaf Extract, Helianthus Annuus (Sunflower) Extract, Tocopherol, Mica, Iron Oxides, Propylene Carbonate, Synthetic Wax, Hydrogen Dimethicone, Isopropyl Titanium Triisostearate, Aluminum Hydroxide, Silica Silylate, Octyldodecyl Oleate.",https://www.ulta.com/p/mineral-sunscreen-face-tint-spf-30-xlsImpprod18321079?sku=2527355,0,4
Erborian,Travel Size CC Crème SPF 25,"Home
Makeup
Travel Size","Active Ingredients: Ethylhexyl Methoxycinnamate/Octinoxate, Ethylhexyl Salicylate/Octisalate, Titanium Dioxide, Zinc Oxide. Inactive Ingredients: Aqua/Water, Cyclomethicone, Dipropylene Glycol - Glycerin - PEG-10 Dimethicone, Methyl Trimethicone - C12-15 Alkyl Benzoate - Dimethicone, CI 77492/Iron Oxides - Disteardimonium Hectorite, Magnesium Sulfate - Vinyl Dimethicone /Methicone Silsesquioxane Crosspolymer, Centella Asiatica Extract - Mel/Honey Extract, Mica, Talc, Trihydroxystearin, Butylene Glycol - Polyester-1, Aluminum Hydroxide - Silica Dimethyl Silylate, Palmitic Acid - Stearic Acid - Tocopheryl Acetate - Ethylhexylglycerin - Phenoxyethanol, Methicone - Dimethicone/ Vinyl Dimethicone Crosspolymer, Parfum/Fragrance, Hexyl Cinnamal - Alpha-Isomethyl Ionone - Linalool, Citronellol - Geraniol - Eugenol, Limonene - CI 77491/Iron Oxides, CI 77499/Iron Oxides.",https://www.ulta.com/p/travel-size-cc-creme-spf-25-pimprod2015577?sku=2566316,0,4.6
jane iredale,Glow Time Pro BB Cream,"Home
Makeup
Face
BB & CC Creams","Active: Titanium Dioxide 11.6%, Zinc Oxide 3.3%. Inactive: Aqua/Water/Eau, C9-12 alkane, Octyldodecyl Neopentanoate, Glycerin, Silica, Sorbitan Isostearate, Polysilicone-11, Triethoxycaprylylsilane, Coco-Caprylate/Caprate, Cetyl PEG/PPG-10/1 Dimethicone, Sodium Chloride, Disteardimonium Hectorite, Caprylyl Glycol, Ethylhexylglycerin, Potassium Sorbate, Pyrus Malus (Apple) Fruit Extract, Sodium Dehydroacetate, Lonicera Caprifolium (Honeysuckle) Flower Extract, Propylene Carbonate, Disodium Edta, Lonicera Japonica (Honeysuckle) Flower Extract, Citrus Aurantium Amara (Bitter Orange) Fruit Extract, Citrus Paradisi (Grapefruit) Fruit Extract, Lecithin, Sodium Ascorbate, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Pentaerythrityl Tetra-di-t-butyl Hydroxyhydrocinnamate, Alumina. May Contain: Titanium dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/glow-time-pro-bb-cream-pimprod2033089?sku=2598522,0,2.8
Juvia's Place,The Warrior III Eyeshadow Palette,"Home
Gifts
By Price
$25 and Under","Talc, Mica, Magnesium Stearate, Kaolin, Synthetic Fluorphlogopite, Phenyl Trimethicone, Ethylhexyl Palmitate, Polymethyl Methacrylate, Dimethicone, Capryl Glycol, Silica, Tocopheryl Acetate, Ethylhexylglycerin, Phenoxyethanol. May Contain: Calcium Sodium Borosilicate, Zinc Oxide, Titanium Dioxide(CI77891), Iron Oxide Black (CI77499), Iron Oxide Yellow (CI77492), Iron Oxide Red (CI77491), Ultramarine Blue (CI77007), Yellow 5 Lake (CI19140), Red 40 Lake (CI16035), Blue 1Lake (CI42090).",https://www.ulta.com/p/warrior-iii-eyeshadow-palette-pimprod2004510?sku=2536097,0,4.7
Carbon Theory.,Charcoal & Tea Tree Oil Mineral Mud Breakout Control Facial Wet Mask,"Home
Skin Care
Treatment & Serums
Acne & Blemish Treatments","Aqua, Maris Limus (Dead Sea Mineral Mud), Cetearyl Alcohol and Polysorbate 60, Helianthus Annuus, Vegetable Glycerin, Olea Europaea, Cocos Nucifera, Butyrospermum Parkii (Shea) Butter, Prunus Armeniaca, Phenoxyethanol And Ethylhexyglyceri, Zinc Oxide, Allantoin, Xanthan Gum, Stearic Acid, Activated Charcoal, Cucumis Melo, Fragaria Vesca, Vaccinium Macrocarpon, Avena Sativa Meal Extract, Tocopherol, Sodium Hyaluronate, Citrus Medica Limonum, Melaleuca Alternifolia, Limonene.",https://www.ulta.com/p/charcoal-tea-tree-oil-mineral-mud-breakout-control-facial-wet-mask-pimprod2011999?sku=2559592,0,4.8
Bliss,Block Star Sheer Liquid Daily Sunscreen SPF 50,"Home
Body Care
Suncare
Sunscreen","Active Ingredient: Zinc Oxide 20%
Inactive Ingredients: Water, Caprylic/Capric Triglyceride, Glycerin, VP/Hexadecene Copolymer, Dimethicone, Sorbitan Isostearate, Helianthus Annuus (Sunflower) Seed Oil, Bisabolol, Xanthan Gum, Cetearyl Alcohol, Ethyl Ferulate, Olive Oil Polyglyceryl-6 Esters, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Glyceryl Stearate, Polysorbate 60, Polysorbate 80, Sodium Stearoyl Lactylate, Triethoxycaprylylsilane, Isohexadecane, Gluconolactone, Tetrasodium Glutamate Diacetate, Phenoxyethanol, Sodium Benzoate",https://www.ulta.com/p/block-star-sheer-liquid-daily-sunscreen-spf-50-pimprod2038458?sku=2607974,0,4.1
Proactiv,Skin Purifying Mask,"Home
Skin Care
Treatment & Serums
Face Masks","Active: Sulfur 6%.
Inactive: Water, Kaolin, Glycereth-26, Linoleic Acid, Cetearyl Alcohol, Magnesium Aluminum Silicate, Synthetic Wax, Ceteareth-20, Sodium Lauroyl Sarcosinate, Linolenic Acid, Tocopherol, Tocopheryl Acetate, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Cymbopogon Schoenanthus Extract, Geranium Maculatum Extract, Hydrated Silica, Ethoxydiglycol, Tetrasodium EDTA, Sodium Sulfate, Butylene Glycol, Phenoxyethanol, Fragrance, Titanium Dioxide, Zinc Oxide, Chromium Hydroxide Green.",https://www.ulta.com/p/skin-purifying-mask-xlsImpprod14651033?sku=2500634,0,4.8
Sun Bum,Mineral Sunscreen Lip Balm SPF 30,"Home
Body Care
Suncare
Sunscreen","Active Ingredients: Zinc Oxide 8% Inactive Ingredients: Prunus Amydalus Dulcis (Sweet Almond) Oil, Cera Alba (Beeswax), Simmondsia Chinensis (Jojoba) Seed Oil, Butyrospermum Parkii (Shea) Butter, Euphorbia Cerifera (Candelilla) Wax, Flavor, Argania Spinosa, Kernel (Argan) Oil, Caprylic/capric Triglyceride, Tocopheryl Acetate, Copernica Cerifera (Carnauba) Wax, Tocopherol, Glycine Soja (Soybean) Oil, Glyceryl Caprylate, Bisabolol, Polyhydroxystearic acid, Polyglyceryl-3-polyrincoleate, Isostearic Acid, Lecithin, Glyceryl Undecylenate.",https://www.ulta.com/p/mineral-sunscreen-lip-balm-spf-30-xlsImpprod18321081?sku=2527356,0,3.9
