company,product name ,category,ingredients,link,total number of reviews,product rate 
Anastasia Beverly Hills,Nouveau Palette,"Home
Makeup
Eyes
Eyeshadow Palettes","Belle: Mica, Dimethicone, Octyldodecyl Stearoyl Stearate, Glycerin, Nylon-12, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Stearate, Caprylyl Glycol, Theobroma Cacao (Cocoa) Seed Butter, Sodium Polyacrylate, Beeswax/Cera Alba/Cire D'abeille, Lauroyl Lysine, Isopentyldiol, Tocopherol, Phenoxyethanol, Iron Oxides (CI 77491, CI 77499), Titanium Dioxide (CI 77891), Carmine (CI 75470), Aluminum Powder (CI 77000).
Fleur: Mica, Dimethicone, Boron Nitride, Zea Mays (Corn) Starch, Nylon-12, Polymethylsilsesquioxane, Zinc Myristate, Zinc Stearate, Glycerin, Silica, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Cyclopentasiloxane, Polysilicone-11, Hydrogenated Lecithin, Lauroyl Lysine, Isopentyldiol, Tocopherol, Phenoxyethanol, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Carmine (CI 75470), Ultramarines (CI 77007), Yellow 5 Lake (CI 19140).
Hope: Mica, Silica, Calcium Aluminum Borosilicate, Aluminum Calcium Sodium Silicate, Dimethicone, Octyldodecyl Stearoyl Stearate, Synthetic Fluorphlogopite, Polymethylsilsesquioxane, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Stearate, Caprylyl Glycol, Theobroma Cacao (Cocoa) Seed Butter, Beeswax/Cera Alba/Cire D'abeille, Sodium Polyacrylate, Lauroyl Lysine, Isopentyldiol, Tocopherol, Tin Oxide, Phenoxyethanol, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).
Isle: Mica, Boron Nitride, Dimethicone, Octyldodecyl Stearoyl Stearate, Polymethylsilsesquioxane, Zinc Stearate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Theobroma Cacao (Cocoa) Seed Butter, Lauroyl Lysine, Sodium Polyacrylate, Beeswax/Cera Alba/Cire D'abeille, Isopentyldiol, Tocopherol, Tin Oxide, Phenoxyethanol, Iron Oxides (CI 77492), Titanium Dioxide (CI 77891), Carmine (CI 75470).
Liberty: Mica, Dimethicone, Boron Nitride, Nylon-12, Zinc Stearate, Zea Mays (Corn) Starch, Polymethylsilsesquioxane, Zinc Myristate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Silica, Glycerin, Caprylyl Glycol, Cyclopentasiloxane, Polysilicone-11, Hydrogenated Lecithin, Lauroyl Lysine, Tocopherol, Isopentyldiol, Phenoxyethanol, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140), Carmine (CI 75470), Ultramarines (CI 77007), Blue 1 Lake (CI 42090), Chromium Oxide Greens (CI 77288).
Lili: Synthetic Fluorphlogopite, Mica, Aluminum Calcium Sodium Silicate, Calcium Aluminum Borosilicate, Dimethicone, Octyldodecyl Stearoyl Stearate, Zinc Stearate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Theobroma Cacao (Cocoa) Seed Butter, Beeswax/Cera Alba/Cire D'abeille, Sodium Polyacrylate, Lauroyl Lysine, Isopentyldiol, Tocopherol, Tin Oxide, Phenoxyethanol, Iron Oxide (CI 77491), Titanium Dioxide (CI 77891), Carmine (CI 75470).
Muse: Mica, Dimethicone, Nylon-12, Zinc Stearate, Silica, Synthetic Fluorphlogopite, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Caprylyl Glycol, Lauroyl Lysine, Isopentyldiol, Tocopherol, Tin Oxide, Phenoxyethanol, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Black 2 (CI 77266).
Peacock: Mica, Dimethicone, Silica, Calcium Sodium Borosilicate, Glycerin, Nylon-12, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Zinc Stearate, Caprylyl Glycol, Cyclopentasiloxane, Polysilicone-11, Lauroyl Lysine, Isopentyldiol, Tocopherol, Tin Oxide, Phenoxyethanol, Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Ferric Ferrocyanide (CI 77510).",https://www.ulta.com/p/nouveau-palette-pimprod2033186?sku=2594842,0,4.6
jane iredale,Longest Lash Thickening and Lengthening Mascara,"Home
Makeup
Eyes
Mascara","Aqua/Water/Eau, Algae Extract, Cera Alba (Beeswax), Copernicia Cerifera Cera, Cellulose, Glyceryl Stearate, Glycerin, Hydrolyzed Algae Extract, Raphanus Sativus (Radish) Root Extract, Tribehenin, Hydroxyethylcellulose, Panthenol, Oleic Acid. May Contain: Iron Oxides (CI 77489, CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Ultramarines (CI 77007).",https://www.ulta.com/p/longest-lash-thickening-lengthening-mascara-pimprod2004101?sku=2545017,0,3.8
Grande Cosmetics,GrandePRIMER Pre-Mascara Lengthener & Thickener,"Home
Makeup
Eyes
Lash Primer & Serums","Water/Aqua/Eau, Beeswax, Copernicia Cerifera (Carnauba) Wax/Cera Carnauba/Cire de carnauba, Acrylates/Ethylhexyl Acrylate Copolymer, Cyclopentasiloxane, Palmitic Acid, Stearic Acid, Triethanolamine, Acacia Senegal Gum, Titanium Dioxide (CI 77891), Polybutene, Phenoxyethanol, Panthenol, Polyvinyl Alcohol, VP/VA Copolymer, Aminomethyl Propanediol, Laureth-21, Ethylhexylglycerin, Glycerin, Myristoyl Pentapeptide-17.",https://www.ulta.com/p/grandeprimer-pre-mascara-lengthener-thickener-pimprod2008021?sku=2554218,0,4.5
Aveeno,Calm + Restore Oat Gel Moisturizer,"Home
Skin Care
Moisturizers
Face Moisturizer","Water, Glycerin, Dimethicone, Cetearyl Olivate, Avena Sativa (Oat) Kernel Flour, Sorbitan Olivate, Polyacrylamide, Synthetic Beeswax, Phenoxyethanol, C13-14 Isoparaffin, Butylene Glycol, Dimethicone Crosspolymer, Panthenol, Chlorphenesin, Dimethiconol, Carbomer, Laureth-7, Chrysanthemum Parthenium (Feverfew) Flower/Leaf/Stem Juice, Ethylhexylglycerin, Sodium Hydroxide, Avena Sativa (Oat) Kernel Extract, Centella Asiatica Extract.",https://www.ulta.com/p/calm-restore-oat-gel-moisturizer-pimprod2017659?sku=2570004,0,4.4
Gigi,Wax Refill Kit,"Home
Body Care
Self Care & Wellness
Hair Removal","Glyceryl Rosinate, Rosin (Colophonium, Colophane), Beeswax (Cera Alba, Cire d'Abeille), Ethylene/VA Copolymer, Microcrystalline Wax (Cera Microcristallina, Cire microcristalline), Triethylene Glycol Rosinate, Paraffin, Lanolin, Anthemis Nobilis Flower Oil, Aminomethyl Propanol, Guaiazulene, Fragrance (Parfum), Limonene, Benzyl Salicylate, Linalool, Mica, Green 6 (CI 61565), Violet 2 (CI 60725).",https://www.ulta.com/p/wax-refill-kit-pimprod2024028?sku=2577433,0,5
COSRX,Lip Sleep Ceramide Lip Butter Sleeping Mask,"Home
Gifts
By Price
$25 and Under","Bis-Diglyceryl Polyacyladipate-2, Butyrospermum Parkii (Shea) Butter, Cocos Nucifera (Coconut) Oil, Ricinus Communis (Castor) Seed Oil, Beeswax, Caprylic/Capric Triglyceride, Simmondsia Chinensis (Jojoba) Seed Oil, Phytosteryl/Isostearyl/Cetyl/Stearyl/Behenyl Dimer Dilinoleate, Euphorbia Cerifera (Candelilla) Wax, Mangifera Indica (Mango) Seed Butter, Glycerin, Ceramide NP, Phytosphingosine.",https://www.ulta.com/p/lip-sleep-ceramide-lip-butter-sleeping-mask-pimprod2025836?sku=2584509,0,4.3
Essence,Double Trouble Waterproof Mascara,"Home
Makeup
Eyes
Mascara","Aqua (Water), Styrene/Acrylates Copolymer, Glyceryl Stearate, Copernicia Cerifera (Carnauba) Wax, Synthetic Wax, VP/Hexadecene Copolymer, Glycerin, Synthetic Beeswax, Palmitic Acid, Stearic Acid, Acrylates Copolymer, Polyvinyl Alcohol, Octyldodecanol, Tocopherol, Cera Microcristallina (Microcrystalline Wax), Hydroxyacetophenone, Ethylhexylglycerin, Caprylyl Glycol, Sodium Hydroxide, Phenoxyethanol, Ci 77007 (Ultramarines), Ci 77499 (Iron Oxides).",https://www.ulta.com/p/double-trouble-waterproof-mascara-pimprod2030526?sku=2590872,0,3.8
Urban Decay Cosmetics,Travel Size Original Eyeshadow Primer Potion,"Home
Makeup
Travel Size","Isododecane, Talc, Cyclopentasiloxane, Disteardimonium Hectorite, Trimethylsiloxysilicate, Trihydroxystearin, Polyethylene, Triethylhexanoin, Hydroxystearic/Linolenic/Oleic Polyglycerides, Sorbitan Sesquioleate, VP/Eicosene Copolymer, Dimethicone, PEG-40 Stearate, Phenoxyethanol, Synthetic Beeswax, Propylene Carbonate, Aqua (Water/Eau). May Contain: Mica, CI 77891 (Titanium Dioxide), CI 774491/77492/774499 (Iron Oxides), CI 77163 (Bismuth Oxychloride).",https://www.ulta.com/p/travel-size-original-eyeshadow-primer-potion-pimprod2031196?sku=2287763,0,4.5
Essence,Get BIG Lashes! Volume Curl Mascara,"Home
Makeup
Eyes
Mascara","Aqua (Water), Paraffin, Synthetic Beeswax, Steareth-20, Carnauba (Copernicia Cerifera) Wax, Alcohol Denat., Steareth-2, Glyceryl Behenate, Cetyl Alcohol, Tocopheryl Acetate, Tocopherol, Jojoba Esters, Methylpropanediol, Hydroxyethylcellulose, Caprylyl Glycol, Simethicone, Polyurethane-14, Amp-Acrylates Copolymer, Aminomethyl Propanediol, Aminomethyl Propanol, Isopropyl Acetate, Bht, Phenoxyethanol, Ci 77499 (Iron Oxides).",https://www.ulta.com/p/get-big-lashes-volume-curl-mascara-xlsImpprod11001347?sku=2275538,0,4
L.A. Girl,Shady Slim Brow Pencil,"Home
Makeup
Eyes
Eyebrows","Candelilla Wax (Candelilla Cera), Copernicia Cerifera (Carnauba) Wax, Lanolin, Castor Oil, Ceresin, Hydrogenated Coconut Oil, Beeswax (Cera Alba), Squalane, Ethylhexyl Palmitate, Petrolatum, Microcrystalline Wax (Cera Microcristallina), BHT, Propylparaben. May Contain: Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891), Yellow 5 Lake (CI 19140).",https://www.ulta.com/p/shady-slim-brow-pencil-xlsImpprod15711019?sku=2504710,0,4.1
Urban Decay Cosmetics,Original Eyeshadow Primer Potion,"Home
Makeup
Eyes
Eye Primer & Base","Isododecane, Talc, Cyclopentasiloxane, Disteardimonium Hectorite, Trimethylsiloxysilicate, Trihydroxystearin, Polyethylene, Triethylhexanoin, Hydroxystearic/Linolenic/Oleic Polyglycerides, Sorbitan Sesquioleate, VP/Eicosene Copolymer, Dimethicone, PEG-40 Stearate, Phenoxyethanol, Synthetic Beeswax, Propylene Carbonate, Aqua (Water/Eau). May Contain: Mica, CI 77891 (Titanium Dioxide), CI 774491/77492/774499 (Iron Oxides), CI 77163 (Bismuth Oxychloride).",https://www.ulta.com/p/original-eyeshadow-primer-potion-xlsImpprod3330137?sku=2286790,0,4.5
Well People,Supernatural Stick Highlighter,"Home
Makeup
Face
Highlighter","Helianthus Annuus (Sunflower) Seed Oil/Helianthus Annuus Seed Oil*, Ricinus Communis (Castor) SeedOil/Ricinus Communis Seed Oil*, Mica, Carthamus Tinctorius (Safflower) Seed Oil/Carthamus Tinctorius Seed Oil*, Copernicia Cerifera (Carnauba) Wax/Copernicia Cerifera Cera*, Synthetic Beeswax, Synthetic Fluorphlogopite, Calcium Aluminum Borosilicate, Castor Isostearate Succinate, Tocopherol, Polyhydroxystearic Acid, Caprylic/Capric Triglyceride, Simmondsia Chinensis (Jojoba) Seed Oil/Simmondsia Chinensis Seed Oil*, Rosa Rubiginosa Seed Oil, Crambe Abyssinica Seed Oil, Tin Oxide, Isostearic Acid, Calendula Officinalis Flower Extract, Lecithin, Polyglyceryl-3 Polyricinoleate, Camellia Sinensis (Green Tea) Seed Oil/Camellia Sinensis Seed Oil, Aloe Barbadensis Leaf Juice, Maltodextrin, Potassium Sorbate, Sodium Benzoate. May Contain: Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/supernatural-stick-highlighter-pimprod2008562?sku=2596718,0,4.4
Lancôme,Absolue Revitalizing & Brightening Rich Cream,"Home
Skin Care
Moisturizers
Face Moisturizer","Coconut Oil, PEG-100 Stearate, Dimethicone, Cyclohexasiloxane, Cera Alba / Beeswax, Myristyl Myristate, CI 14700 / Red 4, CI 19140 / Yellow 5, Alcohol, Tocopherol, Hydroxypropyl Tetrahydropyrantriol, Hydrolyzed Soy Protein, Hydrolyzed Linseed Extract, Sodium Hydroxide, Sodium Benzoate, Phenoxyethanol, Adenosine, Peg-14M, Chlorphenesin, Polysorbate 80, Limonene, Xanthan Gum, Panthenol, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Pentylene Glycol, Linalool, Propanediol, Propylene Glycol, Isohexadecane, Capryloyl Salicylic Acid, Sorbitan Tristearate, Acrylamide/Sodium Acryloyldimethyltaurate Copolymer, Carbomer, Sorbitan Oleate, Geraniol, Rose Extract, Disodium Edta, Rosa Damascena Flower Oil, Rosa Centifolia Flower Extract, Tetrasodium Glutamate Diacetate, Citronellol, Coumarin, Parfum / Fragrance.",https://www.ulta.com/p/absolue-revitalizing-brightening-rich-cream-pimprod2025856?sku=2586923,0,4.8
Keys Soulcare,Gleam On Highlighting Balm,"Home
Makeup
Face
Highlighter","Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor)Seed Oil, Carthamus Tinctorius (safflower) Seed Oil, Mica, Copernicia Cerifera (Carnauba) Wax, Synthetic Beeswax, Synthetic Fluorphlogopite, Castor isostearate succinate, Tocopherol, Calcium Titanium Borosilicate, Polyhydroxystearic acid, Caprylic/CapricTriglyceride, Simmondsia Chinensis (Jojoba) Seed Oil, Rosa Rubiginosa Seed Oil, Crambe Abyssinica Seed Oil, Isostearic acid, Calendula Officinalis Flower Extract, Lecithin, Polyglyceryl-3 Polyricinoleate, Tin Oxide, Camellia Sinensis Seed Oil, Camellia Oleifera Seed Oil, Amethyst Powder, Butylene Glycol, Water (Aqua), Anastatica Hierochuntica Extract.<br>May Contain: Titanium Dioxide (CI 77891), Red Iron Oxide (CI 77491).",https://www.ulta.com/p/gleam-on-highlighting-balm-pimprod2033926?sku=2600902,0,4.5
Burt's Bees,Lip Shimmer,"Home
Skin Care
Moisturizers
Lip Care","Ricinus Communis (Castor) Seed Oil, Helianthus Annuus (Sunflower) Seed Oil, Cera Alba (Beeswax), Candelilla Cera (Euphorbia Cerifera (Candelilla) Wax), Mentha Piperita (Peppermint) Oil, Lanolin, Mica, Theobroma Cacao (Cocoa) Seed Butter, Copernicia Cerifera (Carnauba) Wax, Butyrospermum Parkii (Shea) Butter, Fragaria Ananassa (Strawberry) Seed Oil, Prunus Armeniaca (Apricot) Kernel Oil, Ribes Nigrum Black Currant) Seed Oil, Rosmarinus Offcinalis (Rosemary) Leaf Extract, Sambucus Nigra (Elderberry) Seed Oil, Tocopherol, Canola Oil, Glycine Soja (Soybean) Oil, Alumina, Limonene, Linalool, Eugenol May Contain (+/-): CI 77491, CI 77492, CI 77499 (Iron Oxides), CI 77891 (Titanium Dioxide), CI 75470 (Carmine).",https://www.ulta.com/p/lip-shimmer-pimprod2038293?sku=2607675,0,4.3
Milani,Color Statement Lipstick,"Home
Makeup
Lips
Lipstick","Best Red: Ricinus Communis (Castor) Seed Oil, Mica, Tridecyl Trimellitate, Euphorbia Cerifera (Candelilla) Wax / Candelilla Cera / Cire de candelilla, Ethylhexyl Palmitate, Microcrystalline Wax / Cera Microcristallina / Cire microcristalline, Beeswax / Cera Alba / Cire d'abeille, Ozokerite, Copernicia Cerifera (Carnauba) Wax / Copernicia Cerifera Cera / Cire de carnauba, Flavor / Aroma, Hydroxycitronellal, Benzyl Benzoate, Vanillin, Glycine Soja (Soybean) Oil, Tocopherol, Ascorbyl Palmitate, Retinyl Palmitate, Titanium Dioxide (CI 77891), Iron Oxides ( CI 77499), Yellow 5 Lake (CI 19140), Red 7 Lake (CI 15850).",https://www.ulta.com/p/color-statement-lipstick-xlsImpprod17081065?sku=2590180,0,4.5
L'Oréal,Voluminous Butterfly Mascara,"Home
Makeup
Eyes
Mascara","Aqua / Water / Eau, Paraffin, Potassium Cetyl Phosphate, Cera Alba / Beeswax / Cire Dabeille, Copernicia Cerifera Cera / Carnauba Wax / Cire De Carnauba, Acacia Senegal / Acacia Senegal Gum, Glycerin, Cetyl Alcohol, Hydroxyethylcellulose, Phenoxyethanol, PEG/PPG-17/18 Dimethicone, Steareth-20, Phenyl Ethyl Alcohol, Sodium Polymethacrylate, Propylene Glycol, Rayon, Hydrogenated Jojoba Oil, Hydrogenated Palm Oil, Pentaerythrityl Tetraisostearate, Silica, Disodium EDTA, Polyquaternium-10, Soluble Collagen, Panthenol, Sodium Chondroitin Sulfate, Atelocollagen. May Contain: CI 77491, CI 77492, CI 77499 / Iron Oxides CI 77007 / Ultramarines Mica CI 75470 / Carmine CI 77891 / Titanium Dioxide CI 77510 / Ferric Ferrocyanide.",https://www.ulta.com/p/voluminous-butterfly-mascara-xlsImpprod5980006?sku=2261129,0,4.1
HOURGLASS,Illusion Hyaluronic Skin Tint,"Home
Makeup
Face
Foundation","Vanilla: Water/Aqua, Ethylhexyl Methoxycinnamate, Pentaerythrityl Tetraisostearate, Cyclopentasiloxane, Hydrogenated Polyisobutene, Titanium Dioxide, Ethylhexyl Salicylate, Ethylhexyl Palmitate, Calcium Carbonate, Glycerin, Cetyl Peg/Ppg-10/1 Dimethicone, Glyceryl Dibehenate, Hexyl Laurate, Polyglyceryl-4 Isostearate, Dimethicone, Polyethylacrylate, Polyglyceryl-3 Polyricinoleate, Tribehenin, Alumina, Butylene Glycol, Caprylyl Glycol, Microcrystalline Wax/Cera Microcristallina, Ethylhexylglycerin, Glyceryl Behenate, Gossypium Herbaceum, Hexylene Glycol, Lycium Barbarum Fruit Extract, Magnesium Sulfate, Mica, Peg-10 Dimethicone, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Phenoxyethanol, Polyglyceryl-3 Beeswax, Potassium Sorbate, Propylene Carbonate, Quartz, Quaternium-90 Bentonite, Silica, Silica Dimethyl Silylate, Sodium Benzoate, Sodium Chloride, Sodium Hyaluronate, Stearic Acid, Triethoxycaprylylsilane. May Contain: Aluminum Hydroxide (CI 77002), Iron Oxides (CI 77491, CI 77492, CI 77499), Titanium Dioxide (CI 77891).",https://www.ulta.com/p/illusion-hyaluronic-skin-tint-pimprod2020463?sku=2575958,0,3.9
Morphe,Gel Liner,"Home
Makeup
Eyes
Eyeliner","Trimethylsiloxysilicate, Ozokerite, Decamethylcyclopentasiloxane, Isododecane, Mica (CI 77019), Beeswax (Cera Alba/Cire d'abeille), Caprylic/Capric Triglyceride, Bis-Diglyceryl Polyacyladipate-2, Phenoxyethanol , Caprylyl Glycol, Tocopheryl Acetate. May Contain: Iron Oxides (CI 77499, CI 77491, CI 77492), Titanium Dioxide (CI 77891), Black 2 (CI 77266), Manganese Violet (CI 77742), Ultramarines (CI 77007).",https://www.ulta.com/p/gel-liner-pimprod2000093?sku=2535589,0,3.4
NYX Professional Makeup,On The Rise Lifting & Volumizing Mascara,"Home
Makeup
Eyes
Mascara","Aqua/Water/Eau, Synthetic Beeswax, Polyethylene, Glyceryl Stearate, Polyurethane-35, Acacia Senegal Gum, Butylene Glycol, Oryza Sativa Cera/Rice Bran Wax, Stearic Acid, Palmitic Acid, Polybutene, Vp/Eicosene Copolymer, Copernicia Cerifera Cera/Carnauba Wax/Cire De Carnauba, Aminomethyl Propanol, Hydroxyethylcellulose, Ethylhexylglycerin, Phenoxyethanol. May Contain: CI 77499/Iron Oxides.",https://www.ulta.com/p/on-rise-lifting-volumizing-mascara-pimprod2006921?sku=2546651,0,4.2
Wet n Wild,Ultimate Brow Retractable,"Home
Makeup
Eyes
Eyebrows","Beeswax/Cire d'abeille, Copernicia Cerifera (Carnauba) Wax/Cire de carnauba, Ozokerite, Ethylhexyl Palmitate, Phenoxyethanol, Sorbic Acid, [+/- (MAY CONTAIN/PEUT CONTENIR): Mica, Iron Oxides/CI 77491, CI 77492, CI 77499, Titanium Dioxide/CI 77891, Red 40 Lake/CI 16035, Yellow 5 Lake/CI 19140, Chromium Oxide Greens/CI 77288].",https://www.ulta.com/p/ultimate-brow-retractable-pimprod2013417?sku=2558457,0,4.3
PÜR,Travel Size Fully Charged Mascara,"Home
Makeup
Travel Size","Aqua, Cera Alba (Beeswax), Cyclopentasiloxane, Copernicia Cerifera (Carnauba) Wax, Alcohol Denat., Palmitic Acid, Nylon-12, Vp/Eicosene Copolymer, Stearic Acid, Triethanolamine, Acacia Senegal Gum, Glycerin, Polybutene, Biotinoyl Tripeptide-1, Panthenol, Ascorbyl Palmitate, Polyquaternium-10, Polyvinyl Alcohol, Vp/Va Copolymer, Aminomethyl Propanediol, Ethylhexylglycerin, Propylene Glycol, Phenoxyethanol, Iron Oxides (CI 77499).",https://www.ulta.com/p/travel-size-fully-charged-mascara-pimprod2022753?sku=2577200,0,3
Makeup Revolution,5D Lash Mascara,"Home
Makeup
Eyes
Mascara","Aqua (Water, Eau), Synthetic Beeswax, Palmitic Acid, Acrylates / Ethylhexyl Acrylate Copolymer, Copernicia Cerifera (Carnauba) Wax, Glyceryl Stearate, Polybutene, Stearic Acid, C26-28 Alkyl Dimethicone, Euphorbia Cerifera (Candelilla) Wax, Glycerin, Tribehenin, Aminomethyl Propanediol, Phenoxyethanol, Sodium Hyaluronate, Laureth-21, Ethylhexylglycerin, Hydroxyethylcellulose, Disodium Phosphate, Polysorbate 60, Sodium Phosphate, Ci 77499 (Iron Oxides).",https://www.ulta.com/p/5d-lash-mascara-pimprod2023081?sku=2575409,0,4
Dionis,Sole Keeper 2-in-1 Goat Milk Foot Care Treatment,"Home
Body Care
Hand & Foot Care
Hand & Foot Treatment","Water, Zea Mays (Corn) Starch, Cetearyl Alcohol, Ethylhexyl Palmitate, Butyrospermum Parkii (Shea)Butter, Glycerin, Lauryl Lactate, Ceteareth-20, Persesa Gratissima (Avocado) Oil, Sodium Lactate, GoatMilk, Phenoxyethanol, Hydrogenated Ethylhexyl Olivate, Mentha Piperita (Peppermint) Oil,Hydrogenated Soybean Oil, Melaleuca Alternifolia (Tea Tree) Leaf Oil, Beeswax, Glyceryl Stearate,Hydrogenated Olive Oil Unsaponifiables",https://www.ulta.com/p/sole-keeper-2-in-1-goat-milk-foot-care-treatment-pimprod2023420?sku=2577137,0,4.6
Juvia's Place,Bronzed Mini Liquid Lipstick,"Home
Makeup
Travel Size","Isododecane Synthetic Beeswax VP/Hexadecene Copolymer Octyldodecanol Disteardimonium Hectorite Mica Propylene Carbonate Flavor Tocopheryl Acetate Phenoxyethanol Caprylyl Glycol Ethylhexylglycerin Hexylene Glycol MAY CONTAIN: +/- Titanium Dioxide (CI 77891) Red 6 (CI 15850) Red 7 (CI 15850) Red 27 (CI 45410) Iron Oxides (CI 77489, CI 77491, CI 77492, CI 77499).",https://www.ulta.com/p/bronzed-mini-liquid-lipstick-pimprod2025282?sku=2583499,0,3.7
Grande Cosmetics,GrandeFANATIC Fanning & Curling Mascara,"Home
Makeup
Eyes
Mascara","Aqua (Water), Iron Oxides (CI 77499), Synthetic Beeswax, Polyethylene, Glyceryl Stearate, Polyurethane-35, Acacia Senegal Gum, Butylene Glycol, Oryza Sativa (Rice) Bran Wax, Stearic Acid, Palmitic Acid, Polybutene, Glycerin, VP/Eicosene Copolymer, Copernicia Cerifera (Carnauba) Wax, Aminomethyl Propanol, Phenoxyethanol, Methylpropanediol, Ethylhexylglycerin, Hydroxyethylcellulose, Caprylyl Glycol, Panthenol, Phenylpropanol, Biotinoyl Tripeptide-1.",https://www.ulta.com/p/grandefanatic-fanning-curling-mascara-pimprod2027275?sku=2587634,0,4.2
Not Your Mother's,Beach Babe Texturizing Surf Paste,"Home
Hair
Styling Products
Wax & Pomade","Water (Aqua), Bis-Diglyceryl Polyacyladipate-2, Synthetic Beeswax, Cetyl Alcohol, Stearyl Alcohol, PVP, PEG-50 Shea Butter, Carthamus Tinctorius (Safflower) Seed Oil, Helianthus Annuus (Sunflower) Seed Extract, Sea Salt, Ceteareth-20, Caprylyl Glycol, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Fragrance (Parfum), Butylene Glycol, Sorbic Acid, Phenoxyethanol, Ethylhexylglycerin, Sodium Hydroxide",https://www.ulta.com/p/beach-babe-texturizing-surf-paste-pimprod2036882?sku=2602799,0,4.6
Maybelline,Volum' Express Pumped Up! Colossal Mascara,"Home
Makeup
Eyes
Mascara","Aqua / Water / Eau, Paraffin, Potassium Cetyl Phosphate, Acrylates Copolymer, Cera Alba / Beeswax / Cire Dabeille, Copernicia Cerifera Cera / Carnauba Wax / Cire De Carnauba, Ethylene/Acrylic Acid Copolymer, Steareth-2, Cetyl Alcohol, Carthamus Tinctorius Oil / Safflower Seed Oil, Phenoxyethanol, Hydroxyethylcellulose, Acacia Senegal / Acacia Senegal Gum, Ethylenediamine / Stearyl Dimer Dilinoleate Copolymer.",https://www.ulta.com/p/volum-express-pumped-up-colossal-mascara-xlsImpprod10721011?sku=2274045,0,3.6
Lano,Banana Balm Sheen 3-in-1,"Home
Skin Care
Moisturizers
Lip Care","Lanolin*, Butyrospermum Parkii (Shea) Butter*, Theobroma (Cacao) Seed Butter, Cera Alba/Beeswax/Cire D'Abeille*, Polyglyceryl-3 Diisostearate*, Flavour/Aroma*, Ricinus Communis Seed Oil*, Titanium Dioxide, Mica / CI 77891/Tin Oxide, Calcium Aluminium Borosilicate/Ci77891/Silica/Tin Oxide, Tocopherol (Vit E)*, Mica / Titanium Dioxide, Musa Paradisiaca (Banana) Fruit*. *Naturally Derived",https://www.ulta.com/p/banana-balm-sheen-3-in-1-xlsImpprod15241168?sku=2549501,0,4.4
Revlon,ColorStay Brow Pencil,"Home
Makeup
Eyes
Eyebrows","Cyclopentasiloxane, Paraffin, Diisopropyl Dimer Dilinoleate, PEG-6 Beeswax, Ozokerite, Hydrogenated Castor Oil, Ceresin, Methylparaben, Propylparaben, BHT. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, 77492, 77499), Carmine (CI 75470).",https://www.ulta.com/p/colorstay-brow-pencil-xlsImpprod15361019?sku=2501432,0,4.2
PMD,Kiss Lip Plumping System,"Home
Tools & Brushes
Skincare Tools
Anti-Aging","Kiss Smart Lip Plumping Serum: Dimethicone, Polymethylsilsesquioxane, Polyethylene, Beeswax, Trimethylsiloxysilicate, Glyceryl Behenate, Silica, Euphorbia Cerifera (Candelilla) Wax, Squalane, Caprylic/Capric Triglyceride, Dimethicone/Vinyl Dimethicone Crosspolymer, Sodium Hyaluronate, Menthone Glycerin Acetal, Stevia Rebaudiana Leaf/Stem Powder, Benzyl Nicotinate, Dipalmitoyl Hydroxyproline, Behenyl Behenate Tribehenin, Phenoxyethanol
Formulated without:
Parabens
Sulfates
Phthalates",https://www.ulta.com/p/kiss-lip-plumping-system-xlsImpprod16111030?sku=2530522,0,3.9
