company,product name ,category,ingredients,link,total number of reviews,product rate 
Supergoop!,PLAY 100% Mineral Lotion SPF 50 with Green Algae,"Home
Body Care
Suncare
Sunscreen","Active Ingredients: Titanium Dioxide 2.3%, Zinc Oxide 17.9%Inactive Ingredients: Arachidyl Alcohol, Arachidyl Glucoside, Astrocaryum Vulgare Kernel Oil, Behenyl Alcohol, Bisabolol, Butyloctyl Salicylate, C13-14 Alkane, Caprylhydroxamic Acid, Caprylic/Capric Triglyceride, Capryloyl Glycerin/Sebacic Acid Copolymer, Caprylyl Glycol, Cellulose Gum, Cetearyl Alcohol, Cetyl Alcohol, Citric Acid, Coco-Glucoside, Diheptyl Succinate, Erythritol, Ethyl Ferulate, Glycerin, Haematococcus Pluvialis Extract, Jojoba Esters, Lauryl Laurate, Methyl Dihydroabietate, Microcrystalline Cellulose, Neopentyl Glycol Diheptanoate, Polyester-7, Polyester-8, Polyhydroxystearic Acid, Propanediol, Sea Water, Sodium Gluconate, Sodium Stearoyl Glutamate, Tocopherol, Water",https://www.ulta.com/p/play-100-mineral-lotion-spf-50-with-green-algae-pimprod2037485?sku=2606309,0,3
PÜR,HydroGlow Daily Moisturizing Niacinamide Mineral Sunscreen SPF 30,"Home
Skin Care
Moisturizers
Face Moisturizer","Active: Titanium Dioxide 4.19% W/W, Zinc Oxide 2.82%. Inactive: Aqua/Water/Eau, Dimethicone, Caprylic/Capric Triglyceride, Glycerin, Niacinamide, Ethylhexyl Methoxycrylene, Isononyl Isononanoate, Dimethicone/Vinyl Dimethicone Crosspolymer, Silica, Aloe Barbadensis Leaf Juice Powder, Hydrogen Dimethicone,Dipalmitoyl Hydroxyproline, Palmitic Acid, Polyhydroxystearic Acid, Triethoxycaprylylsilane, Hydrogenated Lecithin, Hydrogenated Phosphatidylcholine, Benzyl Alcohol, Xanthan Gum, Citric Acid, Sodium Carbomer.",https://www.ulta.com/p/hydroglow-daily-moisturizing-niacinamide-mineral-sunscreen-spf-30-pimprod2038472?sku=2609215,0,5
Derma E,Sun Protection Mineral Face Powder SPF 30,"Home
Makeup
Face
Face Powder","Active: Titanium Dioxide 17.29%, Zinc Oxide 20%. Inactive: Mica, Silica, Caprylic/Capric Triglyceride, Tocopherol (Vitamin E), Chamomilla Recutita (Matricaria) Flower Extract, Camellia Sinensis (Green Tea) Leaf Extract, Capryloyl Glycine, Undecylenoyl Glycine, Iron Oxides (CI 77492, CI 77489).",https://www.ulta.com/p/sun-protection-mineral-face-powder-spf-30-xlsImpprod17761969?sku=2527935,0,4
Peter Thomas Roth,Max Mineral Tinted Sunscreen Broad Spectrum SPF 45,"Home
Body Care
Suncare
Sunscreen","Active: Titanium Dioxide 1.93%, Zinc Oxide 19.24%
Inactive: Water, Butyloctyl Salicylate, C9-12 Alkane, Carthamus Tinctorius (Safflower) Oleosomes, Isodecyl Neopentanoate, Dicaprylyl Carbonate, Cetyl Alcohol, Coco-Caprylate/Caprate, Propanediol, Ethylhexyl Olivate, Glyceryl Stearate, PEG-100 Stearate, Cetearyl Olivate, Stearyl Phosphate, Triethoxycaprylylsilane, Phenoxyethanol, Oleth-3 Phosphate, Sorbitan Olivate, HDI/Trimethylol Hexyllactone Crosspolymer, Alumina, Xanthan Gum, Polymethylsilsesquioxane, Polyhydroxystearic Acid, Squalane, Gluconolactone, Sodium Phytate, Isopropyl Titanium Triisostearate, Sodium Benzoate, Hydrogen Dimethicone, Potassium Sorbate, Silica, Tocopheryl Acetate, Ascorbic Acid, Diamond Powder, Iron Oxides, Mica.",https://www.ulta.com/p/max-mineral-tinted-sunscreen-broad-spectrum-spf-45-pimprod2024035?sku=2579755,0,4.2
bareMinerals,Matte Foundation Broad Spectrum SPF 15,"Home
Makeup
Face
Foundation","Fair: Active: Titanium Dioxide 15%, Zinc Oxide 5%. Inactive: Lauroyl Lysine, Silica, Calcium Silicate. May Contain: Mica, Titanium Dioxide, Iron Oxides.",https://www.ulta.com/p/matte-foundation-broad-spectrum-spf-15-xlsImpprod1480002?sku=2209441,0,4.5
Origins,Out of Trouble 10 Minute Face Mask to Rescue Problem Skin,"Home
Skin Care
Treatment & Serums
Face Masks","Water\Aqua\Eau, Cetyl Esters, Zinc Oxide, Titanium Dioxide, Cetyl Alcohol, Cetearyl Alcohol, Glycerin, Glyceryl Stearate, Peg-100 Stearate, Camphor, Ceteareth-20, Salicylic Acid, Colloidal Sulfur, Butylene Glycol, Bentonite, Caprylyl Glycol, Hexylene Glycol, Phenoxyethanol.
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/out-of-trouble-10-minute-face-mask-rescue-problem-skin-xlsImpprod15071365?sku=2541811,0,4.3
La Roche-Posay,Anthelios Body and Face Gentle-Lotion Mineral Sunscreen SPF 50,"Home
Body Care
Suncare
Sunscreen","Titanium Dioxide 5% (Mineral Sunscreen Filter), Zinc Oxide 15% (Mineral Sunscreen Filter). Non-Active Ingredients: Water, C12-15 Alkyl Benzoate, Isohexadecane, Isononyl Isononanoate, Dicaprylyl Ether, PEG-30, Dipolyhydroxystearate, Polyglyceryl-4 Isostearate, Dicaprylyl Carbonate, Ethylene/Acrylic Acid, Copolymer, Triethylhexanoin, Silica, Poly C10-30, Alkyl Acrylate, Citric Acid, Phenoxyethanol, Sodium Chloride, Caprylyl Glycol, Diethylhexyl, Syringylidenemalonate, Triethoxycaprylylsilane, Aluminum Hydroxide, Stearic Acid, Aluminum Stearate, Chlorphenesin, Disteardimonium Hectorite, Alumina, Polyhydroxystearic Acid, Tocopherol, P-Anisic Acid, Capryloyl Salicylic Acid, Xanthan Gum, Disodium EDTA, Propylene Carbonate, Caprylic/Capric Triglyceride, Cassia Alata Leaf Extract, Maltodextrin.",https://www.ulta.com/p/anthelios-body-face-gentle-lotion-mineral-sunscreen-spf-50-pimprod2003396?sku=2540852,0,3.8
COOLA,Fragrance-Free Mineral Body Sunscreen Lotion SPF 50,"Home
Body Care
Suncare
Sunscreen","Active: Titanium Dioxide 3.5%, Zinc Oxide 7.25%. Inactive: Aloe Barbadensis Leaf Juice (Organic), Blue-Green (Algae) Extract (Organic), Butyloctyl Salicylate, C30-38 Olefin/Isopropyl Maleate/Ma Copolymer, Caprylic/Capric Triglyceride, Carthamus Tinctorius (Safflower) Oleosomes (Organic), Chlorphenesin, Cocos Nucifera (Coconut) Oil (Organic), Ethylhexylglycerin, Glycerin (Organic), Glyceryl Stearate, Limnanthes Alba (Meadowfoam) Seed Oil, Magnesium Sulfate, Mauritia Flexuosa (Buriti) Fruit Oil (Organic), Neopentyl Glycol Diheptanoate, Olive Oil Polyglyceryl-6 Esters, Opuntia Ficus-Indica Flower Extract, Polyglyceryl-6 Pentaoleate, Polymethyl Methacrylate, Rubus Idaeus (Raspberry) Seed Oil, Silica, Simmondsia Chinensis (Jojoba) Seed Oil (Organic), Stearyl/Octyldodecyl Citrate Crosspolymer, Tocopherol, Vp/Hexadecene Copolymer.",https://www.ulta.com/p/fragrance-free-mineral-body-sunscreen-lotion-spf-50-pimprod2003905?sku=2541372,0,4.3
CeraVe,Hydrating Sunscreen Body Lotion SPF 30,"Home
Body Care
Suncare
Sunscreen","Active: Titanium Dioxide 6.0024%, Zinc Oxide, 4.982250%. Inactive: Water, Glycerin, C12-15 Alkyl Benzoate, Dimethicone, Glyceryl Stearate, Isododecane, Butyloctyl Salicylate, Styrene/Acrylates Copolymer, Propanediol, Stearic Acid, PEG-100 Stearate, Sorbitan Stearate, PEG-8 Laurate, Ceramide NP, Ceramide AP, Ceramide EOP, Sorbitan Isostearate, Carbomer, Cetearyl Alcohol, Ceteareth-20, Triethoxycaprylylsilane, Dimethiconol, Sodium Citrate, Sodium Lauroyl Lactylate, Sodium Dodecylbenzenesulfonate, Myristic Acid, Sodium Hyaluronate, Cholesterol, Aluminum Hydroxide, Palmitic Acid, Phenoxyethanol, Chlorphenesin.",https://www.ulta.com/p/hydrating-sunscreen-body-lotion-spf-30-pimprod2003658?sku=2540956,0,2.9
CeraVe,Hydrating Mineral Sunscreen SPF 50 Body Lotion,"Home
Body Care
Suncare
Sunscreen","Active: Titanium Dioxide 9.02%, Zinc Oxide 7.0005%. Inactive: Water, Glycerin, C12-15 Alkyl Benzoate, Dimethicone, Isododecane, Styrene/Acrylates Copolymer, Glyceryl Stearate, Butyloctyl Salicylate, Dicaprylyl Carbonate, Propanediol, Stearic Acid, Aluminum Hydroxide, PEG-100 Stearate, Sorbitan Stearate, PEG-8 Laurate, Ceramide NP, Ceramide AP, Ceramide EOP, Sorbitan Isostearate, Carbomer, Cetearyl Alcohol, Ceteareth-20, Triethoxycaprylylsilane, Dimethiconol, Sodium Citrate, Sodium Lauroyl Lactylate, Sodium Dodecylbenzenesulfonate, Myristic Acid, Sodium Hyaluronate, Cholesterol, Palmitic Acid, Phenoxyethanol.",https://www.ulta.com/p/hydrating-mineral-sunscreen-spf-50-body-lotion-pimprod2003659?sku=2540957,0,2.7
Supergoop!,100% Mineral Sunscreen Stick SPF 50,"Home
Body Care
Suncare
Sunscreen","Active Ingredients: Zinc Oxide 20.6%Inactive Ingredients: Simmondsia Chinensis (Jojoba) Seed Oil, Euphorbia Cerifera (Candelilla) Wax, Heptyl Undecylenate, Bertholletia Excelsa Seed Oil, Linum Usitatissimum (Linseed) Seed Oil, Jojoba Esters, Theobroma Cacao (Cocoa) Seed Butter, Butyloctyl Salicylate, Oryzanol, Triethyl Citrate, Butyrospermum Parkii (Shea) Butter, Salvia Hispanica Seed Oil, Olea Europaea (Olive) Fruit Oil, Olea Europaea (Olive) Fruit Extract, Bisabolol, Vanilla Planifolia Fruit Extract, Tocopherol.",https://www.ulta.com/p/100-mineral-sunscreen-stick-spf-50-pimprod2037486?sku=2606310,0,3.6
EleVen by Venus Williams,Game. Set. Match. Body Lotion SPF 50,"Home
Body Care
Suncare
Sunscreen","Active Ingredients: Zinc Oxide 9.5
Inactive Ingredients: Allantoin, Bisabolol, Butyloctyl Salicylate, C12-15 Alkyl Benzoate8, C13-15 Alkane, Caprylic/Capric Triglyceride, Caprylyl Glycol, Citrus Aurantium Dulcis (Orange) Peel Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Coco-Caprylate, Cocos Nucifera (Coconut) Fruit Extract, Disteardimonium Hectorite, Glycerin, Hedychium Spicatum Extract, Hydrogenated Lecithin, Iron Oxides, Isoamyl Laurate, Lecithin, Methylpropanediol, Phenylpropanol, Polyglyceryl-2 Dipolyhydroxystearate, Polyglyceryl-3 Polyricinoleate, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Pyrus Malus (Apple) Fruit Extract, Rutin, Silica, Silica Silylate, Sodium Chloride, Tocopherol, Vanilla Planifolia Fruit Extract, Water/Aqua.",https://www.ulta.com/p/game-set-match-body-lotion-spf-50-pimprod2033136?sku=2595972,0,4.5
EleVen by Venus Williams,Ace The Day Face Lotion SPF 30,"Home
Body Care
Suncare
Sunscreen","Active Ingredients: Zinc Oxide 10% (Non-Nano).
Inactive Ingredients: Bisabolol, Butyloctyl Salicylate, C12-15 Alkyl Benzoate, C13-15 Alkane, Caprylic/Capric Triglyceride, Caprylyl Glycol, Citrus Aurantium Dulcis (Orange) Peel Extract, Citrus Aurantium Dulcis (Orange) Peel Oil, Citrus Nobilis (Mandarin Orange) Peel Oil, Cocos Nucifera (Coconut) Fruit Extract, Disteardimonium Hectorite, Glycerin, Hedychium Spicatum Extract, Hydrogenated Lecithin, Iron Oxides, Isoamyl Laurate, Lecithin, Methylpropanediol, Phenylpropanol, Polyglyceryl-2 Dipolyhydroxystearate, Polyglyceryl-3 Polyricinoleate, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate Rutin, Silica, Sodium Chloride, Sodium Hydroxide, Tetrasodium Glutamate Diacetate, Vanilla Planifolia Fruit Extract, Water/Aqua.",https://www.ulta.com/p/ace-day-face-lotion-spf-30-pimprod2033137?sku=2595973,0,4.5
Hero Cosmetics,Force Shield Superlight Sunscreen Broad Spectrum SPF 30,"Home
Body Care
Suncare
Sunscreen","Zinc Oxide 17.53%. Water, Caprylic/Capric Triglyceride, C13-15 Alkane, Propanediol, C15-19 Alkane, Bis-Diglyceryl Polyacyladipate-2, Butyloctyl Salicylate, Ectoin, Alteromonas (Abyssine) Ferment Extract, Harungana Madagascariensis (Madagascar) Extract, Ipomoea Batatas (Purple Sweet Potato) Root Extract, Rubus Idaeus (Raspberry) Seed Oil, Camellia Sinensis (Green Tea) Leaf Extract, Corallina Officinalis (Red Algae) Extract, Curcuma Longa (Turmeric) Leaf Extract, Melia Azadirachta (Neem) Flower Extract, Melia Azadirachta (Neem) Leaf Extract, Moringa Oleifera Seed Oil, Ocimum Sanctum (Holy Basil) Leaf Extract, Oryza Sativa (Rice) Hull Extract, Solanum Melongena (Eggplant) Fruit Extract, Coccinia Indica (Ivy Gourd) Fruit Extract, Tocopherol (Vitamin E), Bisabolol, Amber Powder, Coco-Glucoside, Glucose, Glycerin, Xanthan Gum, 1,2-Hexanediol, Caprylhydroxamic Acid, Arachidyl Alcohol, Arachidyl Glucoside, Hydroxyacetophenone, Polyacrylate Crosspolymer-6, Behenyl Alcohol, Cetearyl Alcohol, Isostearic Acid, Lecithin, Polyglycerin-3, Polyglyceryl-3 Lactate/Laurate, Polyglyceryl-3 Polyricinoleate, Polyhydroxystearic Acid, Silica, t-Butyl Alcohol, Sodium Benzoate, Sodium Citrate, Sodium Dilauramidoglutamide Lysine, Sodium Phytate, Citric Acid, Inositol, Lactobacillus Ferment Lysate, Saccharomyces Lysate, Butylene Glycol, Caprylyl Glycol.",https://www.ulta.com/p/force-shield-superlight-sunscreen-broad-spectrum-spf-30-pimprod2030344?sku=2591983,0,4.4
Dermalogica,Invisible Physical Defense Sunscreen SPF 30,"Home
Body Care
Suncare
Sunscreen","Water/Aqua/Eau, Zinc Oxide, Caprylic/Capric Triglyceride, C12-15 Alkyl Benzoate, Dimethicone, Butyloctyl Salicylate, Butylene Glycol, Glycerin, Silica, Polyhydroxystearic Acid, PEG-10 Dimethicone, Argania Spinosa Kernel Oil, Cordyceps Sinensis Extract, Trametes Versicolor Extract, Sodium Hyaluronate, Camellia Sinensis Leaf Extract, Eucalyptus Globulus Leaf Oil, Lavandula Spica (Lavender) Flower Oil, Tocopheryl Acetate, Sodium Chloride, Stearalkonium Hectorite, Pentylene Glycol, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Propanediol, Dimethicone Crosspolymer, Sodium Citrate, Propylene Carbonate, Xanthan Gum, Caprylyl Glycol, Bisabolol, Lavandula Hybrida Oil, Ethylhexylglycerin, Sodium Hydroxide, Potassium Sorbate, Sodium Benzoate, Linalool, Limonene.
Dermalogica is dedicated to maintaining the accuracy of the ingredient lists on this website. However, because ingredients are subject to change, we cannot guarantee that these lists are complete, up-to-date and/or error-free. For an accurate listing of ingredients in each product, please refer to your product packaging.",https://www.ulta.com/p/invisible-physical-defense-sunscreen-spf-30-pimprod2014440?sku=2560948,0,4.4
VOLITION,Adaptint Super Seamless Mineral Shield SPF30,"Home
Body Care
Suncare
Sunscreen","Active: 20% Zinc Oxide.
Inactive: Water/Aqua/Eau, Caprylic/Capric Triglyceride, Butyloctyl Salicylate, Polyglyceryl-6 Distearate, Saccharomyces Ferment (and) Lauroyl Lysine, Glyceryl Stearate, Glycerin, Palmitoyl Tripeptide-5, Trifluoroacetyl Tripeptide-2, Dipeptide Diaminobutyroyl Benzylamide Diacetate, Sorbitan Sesquioleate, Dextran, Caprylhydroxamic Acid, Glyceryl Caprylate, Diheptyl Succinate, Capryloyl Glycerin/Sebacic Acid Copolymer, Tetrahexyldecyl Ascorbate, Allantoin, Sodium Hyaluronate, Laminaria Digitata (Sea Kelp) Extract, Cucumis Sativus (Cucumber) Fruit Extract, Aloe Barbadensis Leaf Juice, Tocopherol, Tocopheryl Acetate, Simmondsia Chinensis (Jojoba) Seed Oil, Jojoba Esters, Polyglyceryl-6 Polyricinoleate, Silica, Xanthan Gum, Polyhydroxystearic Acid, Sodium Stearoyl Glutamate, Ectoin, Bisabolol, Citric Acid, Iron Oxides CI 77491, Iron Oxides CI 77492, Iron Oxides CI 77499.",https://www.ulta.com/p/adaptint-super-seamless-mineral-shield-spf30-pimprod2033662?sku=2600403,0,4.1
Babo Botanicals,Super Shield Non-Nano Zinc SPF 50 Fragrance Free Mineral Sunscreen,"Home
Body Care
Suncare
Sunscreen","Active Ingredients: Zinc Oxide 17.0%. Inactive Ingredients: Beeswax*, Bisabolol, Butyrospermum Parkii (Shea Butter)*, Calophyllum Tacamahaca Seed Oil*, Cannabis Sativa Seed Oil*, Euphorbia Cerifera (Candelilla) Wax, Jojoba Esters, Octyldodecyl Olivate, Oryza Sativa (Rice) Bran Oil*, Oryzanol, Persea Gratissima (Avocado) Oil*, Simmondsia Chinensis (Jojoba) Seed Oil*, Theobroma Cacao (Cocoa) Seed Butter*, Tocopherol. *Certified Organic Ingredients",https://www.ulta.com/p/super-shield-non-nano-zinc-spf-50-fragrance-free-mineral-sunscreen-xlsImpprod15791071?sku=2509290,0,4.4
Babo Botanicals,Daily Sheer Non-Nano Zinc SPF 40 Fragrance Free Mineral Sunscreen,"Home
Body Care
Suncare
Sunscreen","Active ingredient: Titanium Dioxide 5.5%. Zinc Oxide 3.3%. Inactive ingredients: Aloe Vera (Aloe Barbadensis) Leaf Juice*, Dicaprylyl Carbonate, Hybrid Sunflower (Helianthus Annuus) Seed Oil*, Myristyl Alcohol And Myristyl Glucoside, Cetearyl Alcohol And Coco Glucoside, Hydrolyzed Wheat Protein / PVP Crosspolymer, Hydrogenated Glyceryl Abietate, Castor (Ricinus Communis) Seed Oil*, Beeswax*, Avocado (Persea Gratissima) Oil, Phenethyl Alcohol, Ethylhexylglycerin, Pongamia Pinnata Seed Oil, Shea (Butyrospermum Parkii) Butter*, Jojoba (Simmondsia Chinesis) Seed Oil*, Hydroxyethyl Acrylate And Sodium Acryoyl Dimethyl Taurate Copolymer, Glycerin And White Tea (Camellia Sinensis) Leaf Extract, Glycerin And Rose (Rosa Canina) Flower Extract, Triethoxycaprylylsilane, Aluminum Hydroxide And Hydrogen Dimethicone, Dehydroxanthan Gum. *Certified Organic Ingredient",https://www.ulta.com/p/daily-sheer-non-nano-zinc-spf-40-fragrance-free-mineral-sunscreen-xlsImpprod15791073?sku=2509289,0,3.9
Good Molecules,Sheer Mineral Suncreen SPF 30,"Home
Body Care
Suncare
Sunscreen","Water, Zinc Oxide, Coco-Caprylate, Caprylic/Capric Triglyceride, Butyloctyl Salicylate, Propanediol, Vitis Vinifera (Grape) Seed Oil, Sodium Stearoyl Glutamate, Cetearyl Alcohol, Arachidyl Alcohol, Tocopherol, Caprylyl Glycol, Coco-Glucoside, Astrocaryum Tucuma Seed Butter, Ethyl Ferulate, Behenyl Alcohol, Cetyl Palmitate, Sorbitan Palmitate, Sorbitan Olivate, Arachidyl Glucoside, Sodium Gluconate, Citric Acid, Bisabolol, Acacia Senegal Gum, Caprylhydroxamic Acid, Glycerin, Xanthan Gum, Acetyl Glucosamine, Sodium Hyaluronate, Polyhydroxystearic Acid, Tetrahexyldecyl Ascorbate, Aloe Barbadensis Leaf Juice.",https://www.ulta.com/p/sheer-mineral-suncreen-spf-30-pimprod2037436?sku=2606130,0,3.6
Avène,Mineral Tinted Compact SPF 50,"Home
Body Care
Suncare
Sunscreen","Active: Titanium Dioxide (13.7%), Zinc Oxide (4.9%). Inactive: Dimethicone, Hydrogenated Polyisobutene, Phenyl Trimethicone, Isodecyl Neopentanoate, Squalane, Talc, Ethylhexyl Hydroxystearate, Polyethylene, Iron Oxides, Polymethyl Methacrylate, Silica, Polyglyceryl-3, Diisostearate, Alumina, Stearic Acid, Water, Beeswax/cire D'abeille, BHT, Caprylic/ Capric Triglyceride, Microcrystalline Wax/cire Microcrystalline, Phenoxyethanol, Tocopherol, Tocopheryl Glucoside, Tribehenin, Triethoxycaprylylsilane, Titanium Dioxide (CI 77891), Iron Oxides (CI 77492), (CI 77491), (CI 77499).",https://www.ulta.com/p/mineral-tinted-compact-spf-50-pimprod2020808?sku=2577169,0,4.7
Dermalogica,Age Smart Skin Perfect Primer SPF 30,"Home
Makeup
Face
Face Primer","Active: Zinc Oxide 24.2%.
Inactive: Cyclopentasiloxane, Zinc Oxide, Dimethicone Crosspolymer, Caprylic/Capric Triglyceride, Diisopropyl Adipate, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Silica, Argania Spinosa Kernel Oil, Polyhydroxystearic Acid, Titanium Dioxide, Arginine/Lysine Polypeptide, Tocopheryl Acetate, Palmitoyl Dipeptide-5 Diaminobutyroyl Hydroxythreonine, Palmitoyl Dipeptide-5 Diaminohydroxybutyrate, Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Hydrolyzed Soy Protein, Tocopherol, 1,2-Hexanediol, Bisabolol, Sodium Hyaluronate, Lavandula Angustifolia (Lavender) Flower Extract, Zingiber Officinale (Ginger) Root Extract, Lavandula Hybrida Oil, Pentylene Glycol, Propanediol, Silica Silylate, Caprylyl Glycol, PEG/PPG-20/15 Dimethicone, PEG/PPG-18/18 Dimethicone, Triethoxycaprylylsilane, Water/Aqua/Eau, Eucalyptol, Sodium PCA, Sodium Hydroxide, Caprylhydroxamic Acid, Potassium Sorbate, Glycerin, Sorbic Acid, Ethylhexylglycerin, Phenoxyethanol, Linalool, Limonene, Tin Oxide, Iron Oxides (CI 77491, CI 77492, CI 77499)
Dermalogica is dedicated to maintaining the accuracy of the ingredient lists on this website. However, because ingredients are subject to change, they cannot guarantee that these lists are complete, up-to-date and/or error-free. For an accurate listing of ingredients in each product, please refer to your product packaging.",https://www.ulta.com/p/age-smart-skin-perfect-primer-spf-30-xlsImpprod4460037?sku=2247896,0,4.6
CeraVe,Hydrating Sunscreen Face Lotion SPF 50,"Home
Body Care
Suncare
Sunscreen","Active: Titanium Dioxide - 9% (Sunscreen), Zinc Oxide - 7% (Sunscreen). Inactive: Water, Glycerin, C12-15 Alkyl Benzoate, Dimethicone, Isododecane, Styrene/Acrylates Copolymer, Glyceryl Stearate, Butyloctyl Salicylate, Dicaprylyl Carbonate, Propanediol, Stearic Acid, Aluminum Hydroxide, PEG-100 Stearate, Sorbitan Stearate, Niacinamide, PEG-8 Laurate, Ceramide NP, Ceramide AP, Ceramide EOP, Sorbitan Isostearate, Carbomer, Cetearyl Alcohol, Ceteareth-20, Triethoxycaprylylsilane, Dimethiconol, Sodium Citrate, Sodium Lauroyl Lactylate, Sodiumdodecylbenzenesulfonate, Myristic Acid, Sodium Hyaluronate, Cholesterol, Palmitic Acid, Phenoxyethanol, Chlorphenesin, Tocopherol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Caprylyl Glycol, Citric Acid, Panthenol, Xanthan Gum, Phytosphingosine, Polyhydroxystearic Acid, Polysorbate 60, Ethylhexylglycerin.",https://www.ulta.com/p/hydrating-sunscreen-face-lotion-spf-50-pimprod2003660?sku=2540955,0,2.9
Beautycounter,Dew Skin Tinted Moisturizer,"Home
Skin Care
Moisturizers
Tinted Moisturizer","No 4: Active: Zinc Oxide 14%. Inactive: Water, Caprylic/Capric Triglyceride, Coco-Caprylate, Trimethylsiloxysilicate, Isopropyl Palmitate, Dimethicone/Vinyl Dimethicone Crosspolymer, Polyglyceryl-4 Diisostearate/Polyhydroxystearate/Sebacate, Octyldodecyl Oleate, Ethylhexyl Palmitate, Isopropyl Myristate, Dimethicone, Magnesium Sulfate, Beeswax, Gluconolactone, Propanediol, Isoeicosane, Glycerin, Sodium Hyaluronate, Lecithin, Ribes Nigrum (Black Currant) Seed Oil, Rosmarinus Officinalis (Rosemary) Leaf Extract, Solidago Virgaurea (Goldenrod) Extract, Polyhydroxystearic Acid, Polyglyceryl-3 Polyricinoleate, Isostearic Acid, Sodium Benzoate, Hydrogenated Castor Oil, Tetrahexyldecyl Ascorbate, Octyldodecanol, Octyldodecyl Stearoyl Stearate, Alcohol, Paeonia Suffruticosa Root Extract, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Citrus Aurantium Dulcis (Orange) Peel Oil, Rosa Damascena Flower Oil, Salvia Sclarea (Clary) Oil, Citrus Aurantium Dulcis (Orange) Flower Oil, Vanilla Planifolia Fruit, Calcium Gluconate, Sodium Chloride, Mica, Tocopherol, Phenoxyethanol, Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499).
Citronellol+, Limonene+, Geraniol+, Linalool+
+Naturally occurring in essential oils & natural materials as defined by International Organization for Standardization.",https://www.ulta.com/p/dew-skin-tinted-moisturizer-pimprod2038182?sku=2606457,0,4.6
CeraVe,AM Facial Moisturizing Lotion with Broad Spectrum SPF 30,"Home
Skin Care
Moisturizers
Face Moisturizer","Active: Homosalate 12%, Octinoxate 7.5%, Octocrylene 2%, Zinc Oxide 3.5%. Inactive: Purified Water, Niacinamide, Behentrimonium Methosulfate and Cetearyl Alcohol, Glycerin, Aluminum Starch Octenylsuccinate and Boron Nitride, Dimethicone, Ceramide 3, Ceramide 6-II, Ceramide 1, Cholesterol, Hyaluronic Acid, Phytosphingosine, Hydroxyethylcellulose, Disodium EDTA, Sodium Lauroyl Lactylate, Methylparaben, Propylparaben, Carbomer, Xanthan Gum.",https://www.ulta.com/p/am-facial-moisturizing-lotion-with-broad-spectrum-spf-30-xlsImpprod4190253?sku=2241990,0,4.6
CeraVe,Hydrating Mineral Sunscreen SPF 30 Face Sheer Tint,"Home
Body Care
Suncare
Sunscreen","Active: Titanium Dioxide - 5.5% Zinc Oxide - 10%. Inactive: Water, C12-15 Alkyl Benzoate, Isohexadecane, Isononyl Isononanoate, Dicaprylyl Ether, Peg-30 Dipolyhydroxystearate, Triethylhexanoin, Polyglyceryl-4 Isostearate, Dicaprylyl Carbonate, Ethylene/Acrylic Acid Copolymer, Triethanolamine, Silica, Poly C10-30 Alkyl Acrylate, Stearic Acid, Ceramide Np, Ceramide Ap, Ceramide Eop, Carbomer, Niacinamide, Cetearyl Alcohol, Triethoxycaprylylsilane, Behentrimonium Methosulfate, Sodium Chloride, Salicylic Acid, Sodium Hyaluronate,Sodium Lauroyl Lactylate, Cholesterol, Aluminum Stearate, Alumina, Aluminum Hydroxide, Iron Oxides, Phenoxyethanol, P-Anisic Acid, Chlorphenesin, Tocopherol, Disodium Edta, Disodium Stearoyl Glutamate, Propylene Carbonate, Citric Acid, Caprylyl Glycol, Capryloyl Salicylic Acid, Caprylic/Capric Triglyceride, Diethylhexyl Syringylidenemalonate, Disteardimonium Hectorite, Xanthan Gum, Phytosphingosine, Polyhydroxystearic Acid, Ethylhexylglycerin.",https://www.ulta.com/p/hydrating-mineral-sunscreen-spf-30-face-sheer-tint-pimprod2013299?sku=2559459,0,3.9
