company,product name ,category,ingredients,link,total number of reviews,product rate 
Shiseido,Travel Size Ultimate Sun Protector Cream SPF 50+ Sunscreen,"Home
Body Care
Suncare
Sunscreen","Active: Octisalate 5.0% Sunscreen, Octocrylene 7.0% Sunscreen, Titanium Dioxide 3.8% Sunscreen, Zinc Oxide 19.4% Sunscreen.
Inactive: Water, Dimethicone, SD Alcohol 40-B, Isopropyl Myristate, Peg/Ppg-9/2 Dimethyl Ether, Methyl Methacrylate Crosspolymer, Lauryl Peg-9 Polydimethylsiloxyethyl Dimethicone, Glycerin, Isohexadecane, Polybutylene Glycol/Ppg-9/1 Copolymer, Isododecane, Trimethylsiloxysilicate, Disteardimonium Hectorite, Dextrin Palmitate, Peg/Ppg-14/7 Dimethyl Ether, Saxifraga Sarmentosa Extract, Scutellaria Baicalensis Root Extract, Camellia Sinensis Leaf Extract, Ononis Spinosa Root Extract, Sodium Hyaluronate, Sophora Angustifolia Root Extract, Aluminum Hydroxide, Silica, Hydrogen Dimethicone, Stearic Acid, Sorbitan Sesquiisostearate, Carboxydecyl Trisiloxane, Trisodium Edta, Butylene Glycol, Alcohol, Polymethylsilsesquioxane, Talc, Tocopherol, Bht, Sodium Metabisulfite, Peg-6, Syzygium Jambos Leaf Extract, Phenoxyethanol, Fragrance.",https://www.ulta.com/p/travel-size-ultimate-sun-protector-cream-spf-50-sunscreen-pimprod2014584?sku=2561691,0,4.4
Drunk Elephant,T.L.C. Happi Scalp Scrub,"Home
Hair
Treatment
Scalp Care","Water/Aqua/Eau, Cellulose Acetate, Glycolic Acid, Dicaprylyl Carbonate, Glycerin, Cetearyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hydroxide, Coconut Alkanes, Cetearyl Olivate, Sorbitan Olivate, Lactic Acid, Sclerocarya Birrea Seed Oil, Simmondsia Chinensis (Jojoba) Seed Oil, Citrullus Lanatus (Watermelon) Seed Oil, Passiflora Edulis Seed Oil, Caprylic/Capric Triglyceride, Adansonia Digitata Seed Extract, Salicylic Acid, Sodium PCA, Prunus Amygdalus Dulcis (Sweet Almond) Seed Extract, Vitis Vinifera (Grape) Juice Extract, Sodium Lactate, Sodium Hyaluronate Crosspolymer, Coco-Caprylate/Caprate, PCA, Alanine, Arginine, Glycine, Histidine, Isoleucine, Phenylalanine, Proline, Serine, Threonine, Valine, Citric Acid, Aspartic Acid, Sorbitan Isostearate, Propanediol, Zinc Oxide, Polysorbate 60, Phenoxyethanol, Caprylyl Glycol, Tocopherol, Hexylene Glycol, Pentylene Glycol, Ethylhexylglycerin.",https://www.ulta.com/p/tlc-happi-scalp-scrub-pimprod2028073?sku=2588449,0,4.3
Derma E,Advanced Peptides and Flora-Collagen Moisturizer,"Home
Skin Care
Dermatologist Recommended
Moisturizers","Purified Water, Glycerin (Vegetable Derived), Caprylic/Capric Triglyceride (Vegetable Derived), Macadamia Ternifolia (Macadamia) Seed Oil, Stearic Acid (Vegetable Derived), Cetyl Alcohol (Plant Derived), Glyceryl Stearate (Vegetable Derived), Hydroxypropyl Cyclodextrin, Palmitoyl Tripeptide-38 (Matrixyl synthe'6), Acetyl Hexapeptide-8 (ArgirelineNP), Panthenol (Provitamin B5), Pinus Pinaster (Pycnogenol) Bark Extract, Acacia Seyal Gum Extract (Plant Derived Collagen), Tocopheryl Acetate (Vitamin E), Retinyl Palmitate (Vitamin A), Ascorbyl Palmitate (Vitamin C Ester), Hamamelis Virginiana (Witch Hazel) Extract, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Organic Camellia Sinensis (Green Tea) Leaf Extract*, Organic Chamomilla Recutita (Matricaria) Flower Extract*, Organic Simmondsia Chinensis (Jojoba) Seed Oil*, Allantoin, Dimethicone, Xanthan Gum, Zinc Oxide, Potassium Sorbate, Phenoxyethanol, Ethylhexylglycerin.",https://www.ulta.com/p/advanced-peptides-flora-collagen-moisturizer-xlsImpprod17861003?sku=2528046,0,4.5
Derma E,Advanced Peptides and Flora-Collagen Eye Cream,"Home
Skin Care
Dermatologist Recommended
Treatments & Serums","Purified Water, Glycerin (Vegetable Derived), Caprylic/Capric Triglyceride (Vegetable Derived), Macadamia Ternifolia (Macadamia) Seed Oil, Stearic Acid (Vegetable Derived), Cetyl Alcohol (Plant Derived), Glyceryl Stearate (Vegetable Derived), Hydroxypropyl Cyclodextrin, Palmitoyl Tripeptide-38 (Matrixyl synthe'6), Acetyl Hexapeptide-8 (ArgirelineNP), Panthenol (Provitamin B5), Pinus Pinaster (Pycnogenol) Bark Extract, Acacia Seyal Gum Extract (Plant Derived Collagen), Tocopheryl Acetate (Vitamin E), Retinyl Palmitate (Vitamin A), Ascorbyl Palmitate (Vitamin C Ester), Hamamelis Virginiana (Witch Hazel) Extract, Aesculus Hippocastanum (Horse Chestnut) Seed Extract, Organic Camellia Sinensis (Green Tea) Leaf Extract*, Organic Chamomilla Recutita (Matricaria) Flower Extract*, Organic Simmondsia Chinensis (Jojoba) Seed Oil*, Allantoin, Dimethicone, Xanthan Gum, Zinc Oxide, Potassium Sorbate, Phenoxyethanol, Ethylhexylglycerin.",https://www.ulta.com/p/advanced-peptides-flora-collagen-eye-cream-xlsImpprod17911005?sku=2528047,0,4.5
Ahava,Dermud Intensive Foot Cream,"Home
Body Care
Hand & Foot Care
Hand Cream & Foot Cream","Aqua (Mineral Spring Water), Glycerin, Butyrospermum Parkii (Shea Butter), Ceteareth-20, Cetearyl Alcohol, Simmondsia Chinensis (Jojoba) Seed Oil, Ethylhexyl Palmitate, Sodium Lactate, Propylene Glycol, Cocos Nucifera (Coconut) Oil, Decyl Oleate, Glyceryl Stearate, Aloe Barbadensis Leaf Extract, Peg-40 Stearate, Stearyl Alcohol, Lactic Acid, Maris Sal (Dead Sea Water), Xanthan Gum, Panthenol (Pro Vitamin B5), Zinc Oxide, Parfum (Fragrance), Silt (Dead Sea Mud), Allantoin, Tocopheryl (Vitamin E) Acetate, Iodopropynyl Butylcarbamate, PEG-4 Laurate, PEG-4 Dilaurate, PEG-4, Hippophae Rhamnoides (Oblipicha) Oil, Triclosan, Lavandula Angustifolia (Lavender) Oil, Methylisothiazolinone, Tocopherol (Vitamin E), Alpha Isomethyl Ionone, Benzyl Benzoate, Benzyl Salicylate, Cinnamyl Alcohol, Coumarin, Geraniol, Hexyl Cinnamal, Hydroxyisohexyl 3-Cyclohexene Carboxaldehyde, Limonene, Linalool.",https://www.ulta.com/p/dermud-intensive-foot-cream-xlsImpprod3230237?sku=2230696,0,4.7
Stila,Travel Size One Step Correct Brightening & Correcting Primer,"Home
Makeup
Travel Size","Water/Aqua/Eau, Cyclopentasiloxane, Glycerin, Butylene Glycol, Propylene Glycol, Titanium Dioxide (CI 77891), Zinc Oxide (Nano), Octyldodecyl Neopentanoate, Carbomer, Phenoxyethanol, PEG/PPG-18/18 Dimethicone, Sodium Hydroxide, Dimethicone, Caprylyl Glycol, Aluminum Hydroxide, Stearic Acid, Boron Nitride, Chromium Oxide Greens (CI 77288), Ultramarines (CI 77007), Disodiumedta, Glyceryl Acrylate/Acrylic Acid, Copolymer, Sodium, Dehydroacetate, Iron Oxides (CI 77492), Methylparaben, Phytantriol, Hexylene Glycol, Triethoxycaprylylsilane, Dextrin Palmitate, Palmitic Acid, Propylparaben, Iron Oxides (CI 77491), Octyldodecanol, Tetrahexyldecyl Ascorbate, Tocopherol, Tocopheryl Acetate, Magnesium Ascorbyl Phosphate, Mica, Retinyl Palmitate, Iron Oxides (CI 77499), Lysine, Anthemis Nobilis Flower Extract, Camellia Oleifera Leaf Extract, Ginkgo Biloba Leaf Extract, Panax Ginseng Root Extract, Sodium Hyaluronate, Magnesium Chloride, Potassium Chloride, Sodium Chloride, Zinc Chloride, Potassium Sorbate, Montmorillonite, Illite, Kaolin.",https://www.ulta.com/p/travel-size-one-step-correct-brightening-correcting-primer-xlsImpprod16451215?sku=2513292,0,3.8
bareMinerals,PRIME TIME Redness Reducing Primer,"Home
Makeup
Face
Face Primer","Water (Aqua/Eau), Decyl Cocote, Coco-Caprylate/Caprate, Caprylic/Capric Triglyceride, Triheptanoin, Kaolin, Propanediol, Avena Sativa (Oat) Kernel Oil, Cetearyl Olivate, Cellulose, Oleyl Erucate, Squalane, Sorbitan Olivate, C9-12 Alkane, Dilinoleic Acid/ Butanediol Copolymer, Chamomilla Recutita (Matricaria) Flower Extract, Helianthus Annuus (Sunflower) Seed Oil, Tocopherol, Bisabolol, Salicyloyl Phytosphingosine, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Sulfur, Hydrogenated Palm Glycerides Citrate, Zinc Ricinoleate, Magnesium Aluminum Silicate, Cetearyl Alcohol, Cetyl Palmitate, Glycerin, Sorbitan Palmitate, Ethylene/Propylene/Styrene Copolymer, Xanthan Gum, Sorbitan Oleate, Castor Oil/Ipdi Copolymer, Acacia Senegal Gum, Mica, Butylene/Ethylene/Styrene Copolymer, Phenoxyethanol. May Contain/Peut Contenir(+/-): Bismuth Oxychloride (CI 77163), Chromium Hydroxide Green (CI 77289), Chromium Oxide Greens (CI 77288), Zinc Oxide (CI 77947).",https://www.ulta.com/p/prime-time-redness-reducing-primer-pimprod2036903?sku=2605426,0,4.2
Clinique,Broad Spectrum SPF 50 Mineral Sunscreen Fluid For Face,"Home
Body Care
Suncare
Sunscreen","Active: Titanium Dioxide 6.3%, Zinc Oxide 4.0%. Inactive: Water / Aqua / Eau, Dimethicone, Butyloctyl Salicylate, Polydiethylsiloxane, C12-15 Alkyl Benzoate, Isononyl Isononanoate, Diethylhexyl Succinate, Neopentyl Glycol Diheptanoate, Methyl Trimethicone, Butylene Glycol, Ethylhexyl Methoxycrylene, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Silica, Dipentaerythrityl Tri-Polyhydroxystearate, Laureth-4, Cetyl PEG / PPG-10 / 1 Dimethicone, Dimethicone / PEG-10 / 15 Crosspolymer, Dimethicone Silylate, Hydrolyzed Wheat Protein / PVP Crosspolymer, Triethoxycaprylylsilane, Dimethicone Crosspolymer-3, Isostearic Acid, Caprylyl Glycol, Polyhydroxystearic Acid, Dipropylene Glycol, Phenoxyethanol, Iron Oxides (CI 77492), Iron Oxides (CI 77491).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/broad-spectrum-spf-50-mineral-sunscreen-fluid-face-xlsImpprod14171057?sku=2303847,0,4.2
Clinique,Pep Start Daily UV Protector Broad Spectrum SPF 50,"Home
Body Care
Suncare
Sunscreen","Active: Titanium Dioxide 6.3%, Zinc Oxide 4.0%. Inactive: Water\Aqua\Eau, Dimethicone, Butyloctyl Salicylate, Polydiethylsiloxane, C12-15 Alkyl Benzoate, Isononyl Isononanoate, Diethylhexyl Succinate, Neopentyl Glycol Diheptanoate, Methyl Trimethicone, Butylene Glycol, Ethylhexyl Methoxycrylene, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Silica, Laureth-4, Cetyl PEG/PPG-10/1 Dimethicone, Dipentaerythrityl Tri-Polyhydroxystearate, Hydrolyzed Wheat Protein/Pvp Crosspolymer, Caprylyl Glycol, Dimethicone Silylate, Dimethicone/PEG-10/15 Crosspolymer, Isostearic Acid, Dimethicone Crosspolymer-3, Polyhydroxystearic Acid, Triethoxycaprylylsilane, Dipropylene Glycol, Phenoxyethanol, Iron Oxides (CI 77491), Iron Oxides (CI 77492).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/pep-start-daily-uv-protector-broad-spectrum-spf-50-xlsImpprod18321369?sku=2526691,0,4.3
NUDESTIX,NUDEFIX Cream Concealer,"Home
Makeup
Face
Concealer","Water (Aqua), Cyclopentasiloxane, Phenyl Trimethicone, Vinyl Dimethicone/Methicone Silsesquioxane Crosspolymer, Cyclohexasiloxane, Propanediol, Butylene Glycol, Cetyl Peg/Ppg-10/1 Dimethicone, Dimethicone, Magnesium Sulfate, Alcohol Denat., Polyglyceryl-4 Isostearate, Aluminum Hydroxide, Hexyl Laurate, Propylene Glycol, Sorbitan Isostearate, Stearic Acid, Disteardimonium Hectorite, Peg-10 Dimethicone, Caprylyl Glycol, Acrylates/Ethylhexyl Acrylate/Dimethicone Methacrylate Copolymer, Poly C10-30 Alkyl Acrylate, Synthetic Beeswax, Panthenol, Tocopheryl Acetate, Mica, Dimethicone/Vinyl Dimethicone Crosspolymer, Cetearyl Alcohol, Propylene Carbonate, Triethoxycaprylylsilane, Polyhydroxystearic Acid, 1,2- Hexanediol, Maltodextrin, Sodium Hyaluronate, Ethylhexylglycerin, Saccharide Hydrolysate, Disodium Edta, Ethylhexyl Palmitate, Lecithin, Isopropyl Myristate, Isostearic Acid, Polyglyceryl-3 Polyricinoleate, Arctium Lappa Root Extract, Phosphoric Acid [+/- Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 99492, CI 77499), Zinc Oxide (CI 77947)].",https://www.ulta.com/p/nudefix-cream-concealer-pimprod2018231?sku=2568586,0,4.5
Juice Beauty,SPF 30 Oil-Free Moisturizer,"Home
Skin Care
Moisturizers
Face Moisturizer","Active: Zinc Oxide 20%.
Inactive: Aloe Barbadensis (Organic Aloe Juice/Jus D'Aloès Bio)*, Caprylic/Capric Triglyceride+, Pyrus Malus (Organic Apple Juice/Jus De Pomme Bio)*, Vitis Vinifera (Organic White Grape Juice/Jus De Raisin Blanc Bio)*, Sorbitan Stearate, Polyglyceryl-10 Laurate, Magnesium Sulfate, Tocopherol (Vitamin E/Vitamine E), Magnesium Ascorbyl Phosphate (Vitamin C/Vitamine C), Sodium Hyaluronate+, Punica Granatum (Organic Pomegranate Juice Extract/Extrait De Jus De Grenade Bio)*, Algae Extract, Cucumis Sativus Extract (Cucumber Extract/Extrait De Concombre), Panthenol, Citrus Limonum Bark, Iron Oxides, Phenethyl Alcohol, Ethylhexylglycerin+, Citrus Reticulata (Mandarin Oil/Huile De Mandarine), Citrus Aurantium (Petitgrain Oil/Huile De Petit Grain).
*Certified Organic Ingredient / Ingrediént Certifié Bio
Plant Derived / Origine Végétale",https://www.ulta.com/p/spf-30-oil-free-moisturizer-xlsImpprod5340033?sku=2260335,0,3.2
jane iredale,HandDrink Hand Cream,"Home
Body Care
Hand & Foot Care
Hand Cream & Foot Cream","Active: Zinc Oxide 2.5%, Titanium Dioxide 1.25%. Inactive: Aqua/Water/Eau, Coconut Alkanes (and) Polysilicone 11, Cyclopentasiloxane, Coco-Caprylate/Caprate, Glycerin, Dimethicone/PEG-10/15 Crosspolymer, Octyldodecyl Neopentanoate, Raphanus Sativus (Radish) Root Extract, Pyrus Malus (Apple) Fruit Extract, Pectin, Chlorella Vulgaris/Lupinus Albus Protein Ferment, Stearoxymethicone/Dimethicone Copolymer, Lauryl Polyglyceryl-3 Polydimethylsiloxyethyl Dimethicone, Stearic Acid, Polyhydroxystearic Acid, Camellia Sinensis (Green Tea) Leaf Extract, Camellia Sinensis (White Tea) Leaf Extract, Cymbopogon Schoenanthus (Lemon Grass) Extract, Citrus Limon (Lemon) Peel Extract, Helianthus Annuus (Sunflower) Seed Oil, Caprylic/Capric Triglyceride, Lonicera Caprifolium (Honeysuckle) Flower Extract (and) Lonicera Japonica (Honeysuckle) Flower Extract (and) Simmondsia Chinensis (Jojoba) Seed Oil, Cymbopogon Flexuosus (Lemon Grass) Oil, Xanthan Gum, Alumina, Citric Acid.",https://www.ulta.com/p/handdrink-hand-cream-pimprod2004103?sku=2545038,0,4.8
Peter Thomas Roth,Full-Size Acne-Clearing Solutions 2-Piece Acne Kit,"Home
Skin Care
Treatment & Serums
Acne & Blemish Treatments","Therapeutic Sulfur Mask Acne Treatment Mask: Active: Sulfur 10%. Inactive: Water/Aqua/Eau, Bentonite, Kaolin, Propylene Glycol, Talc, Glycerin, Aloe Barbadensis Leaf Juice, Zinc Oxide (CI 77947), Polysorbate 20, Titanium Dioxide (CI 77891), Carbomer, Fragrance (Parfum), Sodium Hydroxide, Diazolidinyl Urea, Methylparaben, Propylparaben.
Goodbye Acne Max Complexion Correction Pads: Active: Salicylic Acid 2%. Inactive: Alcohol Denat., Water/Aqua/Eau, Butylene Glycol, Glycolic Acid, Hamamelis Virginiana (Witch Hazel) Water, Aloe Barbadensis Leaf Juice, Arginine, Sodium Hydroxide, Chamomilla Recutita (Matricaria) Flower Extract, Fragrance/Parfum, Prunus Persica (Peach) Fruit Extract, Camellia Sinensis Leaf Extract, Phenoxyethanol, Symphytum Officinale Leaf Extract, Allantoin, Triethanolamine, Amyl Cinnamal, Linalool, Limonene, Benzoic Acid, Geraniol, Butylphenyl Methylpropional, Citronellol, Citric Acid, Potassium Sorbate, Sodium Benzoate, Benzyl Alcohol, Citral, Benzyl Benzoate.",https://www.ulta.com/p/full-size-acne-clearing-solutions-2-piece-acne-kit-pimprod2034144?sku=2598949,0,5
Laura Mercier,Secret Brightening Powder for Under Eyes,"Home
Makeup
Face
Setting Spray & Powder","Talc, Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Dimethicone, Ethylene/methacrylate Copolymer, Zeolite, Trimethylsiloxysilicate, Sorbic Acid, Methylparaben Phenoxyethanol, Propylparaben Tetrasodium EDTA, Butylparaben, Orchis Maculata Flower Extract, BHT. May Contain: Mica (CI 77019), Titanium Dioxide (CI 77891), Iron Oxides (CI 77491, CI 77492, CI 77499), Ferric Ferrocyanide (CI 77510), Carmine (CI 75470), Ultramarines (CI 77007), Red 7 Lake (CI 15850), Red 6 (CI 15850), Red 30 (CI 73360), Yellow 5 Lake (CI 19140), Yellow 6 Lake (CI 15985).",https://www.ulta.com/p/secret-brightening-powder-under-eyes-pimprod2012344?sku=2559930,0,4.6
Clinique,Beyond Perfecting Foundation + Concealer,"Home
Makeup
Face
Foundation","Water / Aqua / Eau, Isostearyl Neopentanoate, Dimethicone, Isohexadecane, Trimethylsiloxysilicate, Butylene Glycol, Glycerin, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Disteardimonium Hectorite, Trehalose, PEG-10 Dimethicone, HDI / Trimethylol Hexyllactone Crosspolymer, Dimethicone / PEG-10 / 15 Crosspolymer, Triethoxycaprylylsilane, Sodium Hyaluronate, Hydrolyzed Soy Protein, Tocopheryl Acetate, Polymethyl Methacrylate, Propylene Carbonate, Lecithin, Laureth-7, Hydrogenated Lecithin, Dimethicone Silylate, Xanthan Gum, Dipropylene Glycol, Sodium Chloride, Magnesium Aluminum Silicate, Polyaminopropyl Biguanide, Silica, Coconut Acid, Disodium EDTA, Phenoxyethanol. May Contain: Mica, Iron Oxides (CI 77491), Iron Oxides (CI 77492), Iron Oxides (CI 77499), Titanium Dioxide (CI 77891), Zinc Oxide (CI 77947), Bismuth Oxychloride (CI 77163).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/beyond-perfecting-foundation-concealer-xlsImpprod12021005?sku=2282753,0,4.1
COOLA,Mineral Face Lotion Sheer Matte SPF 30,"Home
Body Care
Suncare
Sunscreen","Zinc Oxide 10.5% Aloe Barbadensis Leaf Juice (ORGANIC), Caprylic/Capric Triglyceride, Butyloctyl Salicylate, Polyglyceryl-4 Laurate/Succinate, Glycerin (ORGANIC), Methyl Methacrylate Crosspolymer, Poly C10-30 Alkyl Acrylate, Sorbitan Oleate, Trimethoxybenzylidene Pentanedione, Arachidyl Alcohol, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Carthamus Tinctorius (Safflower) Oleosomes, Mauritia Flexuosa Fruit Oil (ORGANIC), Rubus Idaeus (Raspberry) Seed Oil (ORGANIC), Limnanthes Alba (Meadowfoam) Seed Oil, Oenothera, Biennis (Evening Primrose) Oil (ORGANIC), Rosa Canina Seed Oil (ORGANIC), Helianthus Annuus (Sunflower) Seed Oil, Ricinus Communis (Castor) Seed Oil, Opuntia Vulgaris Extract, Behenyl Alcohol, Polyhydroxystearic Acid, Isostearic Acid, Benzyl Alcohol, Arachidyl Glucoside, Xanthan Gum, 1,2-Hexanediol, Caprylyl Glycol, Citric Acid, Hydrogenated Polyisobutene, Iron Oxides, CI 77891, Sorbitan Isostearate, CI 77492, CI 77491, Disteardimonium Hectorite, CI 77499, Propylene Carbonate, Gluconolactone, Sodium Benzoate.",https://www.ulta.com/p/mineral-face-lotion-sheer-matte-spf-30-pimprod2030634?sku=2591992,0,3
Clinique,Superdefense City Block Broad Spectrum SPF 50 Daily Energy + Face Protector Primer,"Home
Skin Care
Moisturizers
Face Moisturizer","Active: Octinoxate 5.0%, Titanium Dioxide 3.2%, Zinc Oxide 3.6%. Inactive: Water\Aqua\Eau, Dimethicone, Butyloctyl Salicylate, Isononyl Isononanoate, Neopentyl Glycol Diheptanoate, Lauryl PEG-9 Polydimethylsiloxyethyl Dimethicone, Butylene Glycol, Polydecene, Polyhydroxystearic Acid, Ethylhexyl Methoxycrylene, Hydrated Silica, Dimethicone/Vinyl Dimethicone Crosspolymer, Trimethylsiloxysilicate, Hydrolyzed Wheat Protein/Pvp Crosspolymer, Hydroxyapatite, Cetyl PEG/PPG-10/1 Dimethicone, Dimethicone/PEG-10/15 Crosspolymer, Sodium Rna, Quaternium-90 Bentonite, Sodium Hyaluronate, Dimethicone Crosspolymer-3, Styrene/Acrylates Copolymer, Sodium Chloride, Caprylyl Glycol, PEG-8 Laurate, Propylene Carbonate, Silica, Tocopherol, Sodium Citrate, Disodium EDTA, BHT, Phenoxyethanol, Potassium Sorbate, Iron Oxides (CI 77491), Iron Oxides (CI 77492).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/superdefense-city-block-broad-spectrum-spf-50-daily-energy-face-protector-primer-pimprod2014019?sku=2560146,0,3.5
bareMinerals,Skinlongevity Phyto-Vitamin C Brightening Moisturizer Mineral SPF 30,"Home
Skin Care
Moisturizers
Face Moisturizer","Active Ingredients: Zinc Oxide 10.4%: Sunscreen Titanium Dioxide 2.2% Sunscreen.
Inactive Ingredients: Water, C12-15 Alkyl Benzoate, Undecane, Isononyl Isononanoate, Octyldodecanol, Glycerin, Polyglyceryl-6 Polyricinoleate, Tridecane, Isopentyldiol, Silica, Disteardimonium Hectorite, Magnesium Sulfate, Tocopheryl Acetate, Hydrogenated Vegetable Oil, Hibiscus Sabdariffa Flower Extract, Morus Alba Bark Extract, Cucumis Sativus (Cucumber) Seed Extract, Terminalia Ferdinandiana Fruit Extract, Mucor Miehei Extract, Sodium Hyaluronate, Citric Acid, Glucosamine Hcl, Urea, Sodium Citrate, Phytic Acid, Stearic Acid, Alumina, Triethoxycaprylylsilane, Isostearic Acid, Polyhydroxystearic Acid, Propylene Carbonate, Lecithin, Ethylhexyl Palmitate, Isopropyl Myristate, Polyglyceryl-3 Polyricinoleate, Tocopherol, Polyglyceryl-2 Isostearate, Bisabolol, Ceramide Np, Pentylene Glycol, Sodium Hydroxide, Fructose, Sodium Pca, Allantoin, Trehalose, Sodium Chloride, Sodium Lactate, Maltose, Hydrolyzed Corn Starch, Propanediol, 1,2-Hexanediol, Caprylhydroxamic Acid, Sorbitan Oleate, Fragrance, Limonene, Linalool, Amyl Cinnamal, Hydroxycitronellal, Phenoxyethanol, Sodium Benzoate, Potassium Sorbate. May Contain: Iron Oxides.",https://www.ulta.com/p/skinlongevity-phyto-vitamin-c-brightening-moisturizer-mineral-spf-30-pimprod2039095?sku=2609715,0,5
Gigi,At Home Beginner Waxing Starter Kit,"Home
Body Care
Self Care & Wellness
Hair Removal","All Purpose Honee Wax: Glyceryl Hydrogenated Rosinate, Dipropylene Glycol Dibenzoate, Methyl Hydrogenated Rosinate, Honey Extract (Mel Extract, Extrait de miel).
Pre Hon: Water (Aqua, Eau), Isopropyl Alcohol, Propylene Glycol, Allantoin, Carbomer, Aminomethyl Propanol, Methylparaben, Diazolidinyl Urea, Caramel.
Pre Epilation Powder: Zea Mays (Corn) Starch, Zinc Oxide, Kaolin.
Wax Off: Water (Aqua, Eau), Mineral Spirits, Isododecane, Mineral Oil (Paraffinum Liquidum Huile minérale), Cyclopentasiloxane, Stearalkonium Bentonite, Polyglyceryl-4 Oleate, PEG-8 Propylene Glycol Cocoate, Aloe Barbadensis Leaf Juice, Sodium Chloride, Fragrance (Parfum), Benzyl Alcohol, Coumarin, Limonene, Iodopropynyl Butylcarbamate, DMDM Hydantoin, Blue 1 (CI 42090).
Slow Grow: Water (Aqua, Eau), Propylene Glycol, Cetyl Alcohol, Cetearyl Alcohol, Ceteareth-20, Oleth-10, PEG-8 Distearate, Stearic Acid, Papain, Argania Spinosa Kernel Oil, Glyceryl Stearate, Triethanolamine, Fragrance (Parfum), Benzyl Salicylate, Coumarin, Hydroxycitronellal, Linalool, Benzyl Alcohol, Phenoxyethanol, Methylparaben, Propylparaben.",https://www.ulta.com/p/at-home-beginner-waxing-starter-kit-pimprod2005839?sku=2543496,0,3.2
Clinique,Moisture Surge CC Cream Hydrating Colour Corrector Broad Spectrum SPF 30,"Home
Makeup
Face
BB & CC Creams","Active: Octinoxate 7.50%, Octisalate 5.00%, Titanium Dioxide 5.20%, Zinc Oxide 3.20%. Inactive: Water / Aqua / Eau, Squalane, Octyldodecyl Neopentanoate, Butylene Glycol, Propanediol, Glyceryl Stearate, Behenyl Alcohol, PEG-40 Stearate, Polyglyceryl-10 Pentastearate, Aloe Barbadensis Leaf Water, Thermus Thermophillus Ferment, Trehalose, Caffeine, Glycerin, Linoleic Acid, Lecithin, Stearic Acid, Hydrogenated Lecithin, Sorbitol, Polyglyceryl-6 Polyricinoleate, Tocopheryl Acetate, Ammonium Acryloyldimethyltaurate / VP Copolymer, Sodium Stearoyl Lactylate, Sodium Hyaluronate, Tetrahexyldecyl Ascorbate, Pentaerythrityl Tetra-Di-T-Butyl Hydroxyhydrocinnamate, Isopropyl Titanium Triisostearate, Synthetic Fluorphlogopite, Xanthan Gum, Silica, Alumina, Sodium Dehydroacetate, Tin Oxide, Disodium EDTA, Phenoxyethanol. May Contain: Mica, Titanium Dioxide (CI 77891), Iron Oxides (CI 77492), Iron Oxides (CI 77491), Iron Oxides (CI 77499).
Please be aware that ingredient lists may change or vary from time to time. Please refer to the ingredient list on the product package you receive for the most up to date list of ingredients.",https://www.ulta.com/p/moisture-surge-cc-cream-hydrating-colour-corrector-broad-spectrum-spf-30-xlsImpprod10791855?sku=2258297,0,4.2
